"ID","西暦","年号","年","月","発生時間","災害状況","業種（大分類）コード","業種（大分類）分類名","業種（中分類）コード","業種（中分類）分類名","業種（小分類）コード","業種（小分類）分類名","事業場規模","起因物（大分類）コード","起因物（大分類）分類名","起因物（中分類）コード","起因物（中分類）分類名","起因物（小分類）コード","起因物（小分類）分類名","事故の型コード","事故の型分類名"
"21","2005","平成","17","9","13~14","軽自動車で国道を走行中、上り坂の左急カーブで対向車線にはみ出し、対向のダンプトラックに正面衝突した。","1","製造業","101","食料品製造業","10102","水産食料品製造業","1~9","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","17","交通事故（道路）"
"22","2005","平成","17","11","15~16","線路のバラスト交換工事のため、ドラグ・ショベルで線路の上を自走して、鉄橋の上を移動する作業を行っていたところ、走行してきた普通列車(2両編成)に追突された。","3","建設業","301","土木工事業","30104","鉄道軌道建設工事業","30~49","2","物上げ装置、運搬機械","23","乗物","232","鉄道車両","18","交通事故（その他）"
"23","2005","平成","17","4","15~16","被災者は、チェーンソーを用いてカラ松等の立木の伐倒作業を行っていた。カラ松を伐倒したところ、別の木にかかり木となった。このかかり木を伐倒していたところ、カラ松の自重によりかかり木が裂けて上部が折れ、被災者を直撃した。","6","農林業","602","林業","60201","木材伐出業","1~9","7","環境等","71","環境等","712","立木等","6","激突され"
"24","2005","平成","17","6","10~11","沈没した貨物船の撤去作業のため、海中に潜ってアーク溶断により船体を切り離し、海上のクレーンで引き上げる作業中、ガス爆発が発生した。","3","建設業","301","土木工事業","30199","その他の土木工事業","1~9","5","物質、材料","51","危険物、有害物等","513","可燃性のガス","14","爆発"
"25","2005","平成","17","7","17~18","2階資材倉庫から翌日に使用するダンボール等の資材を荷物用エレベーターを使って1階の加工場へ下ろす作業中、2階のエレベーター出入口において2階床とエレベーターの上部フレームとの間に挟まれた。","1","製造業","101","食料品製造業","10109","その他の食料品製造業","30~49","2","物上げ装置、運搬機械","21","動力クレーン等","214","エレベータ、リフト","7","はさまれ、巻き込まれ"
"26","2005","平成","17","3","14~15","工場内で、爆破処理作業中、手榴弾1個が爆発した。","1","製造業","108","化学工業","10899","その他の化学工業","50~99","5","物質、材料","51","危険物、有害物等","511","爆発性の物等","14","爆発"
"27","2005","平成","17","10","17~18","作業を終えドラグ・ショベルを運転し、規制帯の中を通って現場事務所のある土場に戻る途中、道路に電光掲示板が設置されているため、一度対向車線にはみ出し規制帯側に戻った。その際、ドラグ・ショベルの後方に一般車両が走行してきていることに気づき、一般車両を通過させるため3m後退した。この時、ドラグ・ショベルの後方で一般車両の誘導を行っていた被災者がドラグ・ショベルにひかれた。","17","その他の事業","1702","その他の事業","170201","警備業","10~29","1","動力機械","14","建設機械等","142","掘削用機械","7","はさまれ、巻き込まれ"
"28","2005","平成","17","11","15~16","センター屋上の機械設備を保護するためのアルミルーバー設置作業中、被災者はバランスを崩し、アルミルーバー取付け箇所に設置していた作業床から後方にあったバルコニー及び室外機置き場の開口部へ5m墜落した。","3","建設業","302","建築工事業","30209","その他の建築工事業","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","414","開口部","1","墜落、転落"
"29","2005","平成","17","11","17~18","管水路工において、法面に沈下防止用土木安定シートを敷設する作業中、左岸に積み上げていた掘削土と側壁が崩壊し、当該作業を行っていた被災者らが土砂に巻き込まれた。","3","建設業","301","土木工事業","30109","土地整理土木工事業","30~49","7","環境等","71","環境等","711","地山、岩石","5","崩壊、倒壊"
"30","2005","平成","17","11","17~18","管水路工において、法面に沈下防止用土木安定シートを敷設する作業中、左岸に積み上げていた掘削土と側壁が崩壊し、当該作業を行っていた被災者らが土砂に巻き込まれた。","3","建設業","301","土木工事業","30109","土地整理土木工事業","30~49","7","環境等","71","環境等","711","地山、岩石","5","崩壊、倒壊"
"31","2005","平成","17","11","17~18","管水路工において、法面に沈下防止用土木安定シートを敷設する作業中、左岸に積み上げていた掘削土と側壁が崩壊し、当該作業を行っていた被災者らが土砂に巻き込まれた。","3","建設業","301","土木工事業","30109","土地整理土木工事業","30~49","7","環境等","71","環境等","711","地山、岩石","5","崩壊、倒壊"
"32","2005","平成","17","3","20~21","ずい道掘削工事における上半部の切羽面の下方部において、油圧削岩機が発破孔の穿孔作業を行う付近で、切羽面の下に溜まった岩石を、鍬を用いて搬出する作業中、切羽面の天井最頂部付近(高さ5m)から1次吹付けを終えたコンクリート片(60キログラム)及び岩塊(30キログラム)が剥離して落下し、被災者に激突した。","3","建設業","301","土木工事業","30102","トンネル建設工事業","100~299","7","環境等","71","環境等","711","地山、岩石","4","飛来、落下"
"33","2005","平成","17","3","14~15","クリーニング工場内で自動洗濯工程の一部である脱水機の異常を知らせるブザーが鳴ったため、被災者は洗濯物を取りだそうと垂直搬送機の中に入ったところ、突然動き出した垂直搬送機とフェンスとの間に挟まれた。","1","製造業","117","その他の製造業","11703","クリーニング業","50~99","2","物上げ装置、運搬機械","22","動力運搬機","229","その他の動力運搬機","7","はさまれ、巻き込まれ"
"34","2005","平成","17","4","5~6","トレーラートラックを運転中、対向してきた他のトレーラートラックと正面衝突した。","4","運輸交通業","403","道路貨物運送業","40301","一般貨物自動車運送業","30~49","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","17","交通事故（道路）"
"35","2005","平成","17","4","15~16","営業車を運転して取引先に向かう途中、運転を誤って対向車線にはみ出し、対向のトラックと正面衝突した。","8","商業","801","卸売業","80109","その他の卸売業","10~29","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","17","交通事故（道路）"
"36","2005","平成","17","7","17~18","製品の乳酸飲料が入っていた熟成タンク(6000l)の清掃作業中、タンク内で倒れた。","1","製造業","101","食料品製造業","10106","飲料（酒類を除く）製造業","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","419","その他の仮設物、建築物、構築物等","12","有害物等との接触"
"37","2005","平成","17","8","13~14","野菜出荷施設の敷地内から、原動機付き自転車(バイク)を運転して外に出たところ、マイクロバスの前面部に衝突した。","17","その他の事業","1702","その他の事業","170209","その他の事業－その他","500~999","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","18","交通事故（その他）"
"38","2005","平成","17","9","14~15","丸管コンクリートの製造工程において、生コン流込み作業を終えた丸管コンクリート用型枠(高さ1.2m、重さ300キログラム)の上に立ち、バイブレーターを使用し締固め(エアー抜き)作業をしていたところ地面に落ち、さらに同型枠が倒れて被災者が下敷きとなった。","1","製造業","109","窯業土石製品製造業","10901","セメント・同製品製造業","10~29","1","動力機械","16","一般動力機械","169","その他の一般動力機械","5","崩壊、倒壊"
"39","2005","平成","17","10","15~16","砕石プラント跡地の整地作業において、ドラグ・ショベルを運転走行中、池の部分の軟弱地盤箇所で同ショベルが横転して水没し、被災者が溺れた。","3","建設業","301","土木工事業","30199","その他の土木工事業","10~29","1","動力機械","14","建設機械等","141","整地・運搬・積込み用機械","2","転倒"
"40","2005","平成","17","10","17~18","トラックで町道を走行中、路外に逸脱した。","3","建設業","303","その他の建設業","30309","その他の建設業－その他","10~29","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","17","交通事故（道路）"
"41","2005","平成","17","11","15~16","片側道路規制を行っている工事現場において、工事用ダンプトラックと一般車両の誘導を行っていた被災者が別の作業者が誘導するドラグ・ショベルにひかれた。","17","その他の事業","1702","その他の事業","170201","警備業","100~299","1","動力機械","14","建設機械等","141","整地・運搬・積込み用機械","7","はさまれ、巻き込まれ"
"42","2005","平成","17","12","10~11","国道の雪崩予防柵設置工事において、測量準備として雪崩予防柵の設置位置を確定させるため、法面に縦糸をたらす作業中、被災者は法面中腹(勾配60度、高さ20m)で雑草にひっかかった縦糸をほどこうと法面を横移動していたところ、足を滑らせて転落し、下にあったコンプレッサーに激突した。","3","建設業","301","土木工事業","30199","その他の土木工事業","30~49","7","環境等","71","環境等","711","地山、岩石","1","墜落、転落"
"43","2005","平成","17","12","7~8","社有車で国道を走行中、路面の凍結によりスリップして対向車線へはみ出し、対向車と衝突した。","3","建設業","301","土木工事業","30199","その他の土木工事業","10~29","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","17","交通事故（道路）"
"44","2005","平成","17","4","5~6","トレーラトラック(空車)で国道を走行中、対向車両と正面衝突した。","4","運輸交通業","403","道路貨物運送業","40301","一般貨物自動車運送業","10~29","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","17","交通事故（道路）"
"45","2005","平成","17","8","11~12","林道維持工事において、林道の草刈作業中、草刈機を装着した農業用トラクターが横転し、トラクターの下敷きとなった。","15","清掃・と畜業","1501","清掃・と畜業","150101","ビルメンテナンス業","1~9","1","動力機械","16","一般動力機械","169","その他の一般動力機械","2","転倒"
"46","2005","平成","17","9","16~17","牛舎で、牛糞を運び出すチェーンコンベヤーのチェーンの緩みをとるため、チェーンにベルトスリングを掛けて引っ張りながら同コンベヤーを作動させて、チェーンの緩みを1カ所に集める作業を単独で行っていたが、ベルトスリングのもう一方の端が逆方向に動いているチェーンに引っかかり、両端をチェーンで引っ張られたベルトスリングに巻き込まれた。","7","畜産・水産業","701","畜産業","70101","畜産業","1~9","2","物上げ装置、運搬機械","22","動力運搬機","224","コンベア","7","はさまれ、巻き込まれ"
"47","2005","平成","17","12","11~12","木造建物の解体工事において、鉄骨フレーム造の物置にベルトスリングで玉掛けを行っていたところ、物置が不安定な状態であったため、転倒して下敷きとなった。","3","建設業","302","建築工事業","30202","木造家屋建築工事業","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","418","建築物、構築物","5","崩壊、倒壊"
"48","2005","平成","17","11","13~14","工場移転に伴う電気設備撤去工事において、旧工場への電気の供給を遮断するためキュービクル式高圧受電設備内の低圧側配線用遮断器に付いている接続用端子を取り外す作業を被災者が単独で行っていたが、突然「ドーン」という音がしたため被災者の様子を見たところ、キュービクル内背部の狭い場所で支柱に挟まった状態で衣服が燃えていた。","3","建設業","303","その他の建設業","30301","電気通信工事業","1~9","3","その他の装置等","35","電気設備","352","電力設備","13","感電"
"49","2005","平成","17","10","11~12","漁船に乗船して操業中、魚が入った網を手繰り寄せていたときに、網の重さで船が傾いたため、網を切り、船を前進させ反動で体制を立て直そうとしたところ、切った網がスクリューに巻き付き、そのまま転覆した。","7","畜産・水産業","702","水産業","70201","漁業","1~9","2","物上げ装置、運搬機械","23","乗物","239","その他の乗物","18","交通事故（その他）"
"50","2005","平成","17","5","14~15","二軸せん断破砕機の運転を止め、ホッパー内で作業を行っていたところ、同僚が同機制御盤のスイッチを押したためホッパーが稼動した。そのため、ホッパー内の刃部に被災者が巻き込まれた。","15","清掃・と畜業","1501","清掃・と畜業","150103","その他の廃棄物処理業","10~29","1","動力機械","16","一般動力機械","162","混合機、粉砕機","7","はさまれ、巻き込まれ"
"51","2005","平成","17","7","18~19","車庫内でダンプトラックのパンク修理を行っていたところ、突然タイヤが破裂した。","4","運輸交通業","403","道路貨物運送業","40301","一般貨物自動車運送業","10~29","5","物質、材料","52","材料","529","その他の材料","15","破裂"
"52","2005","平成","17","9","14~15","ベンチで破砕後の切羽に残った岩を落とす作業を行っていたところ、安全帯を使用していた親綱が切断し、被災者が80m滑落した。","3","建設業","301","土木工事業","30108","砂防工事業","30~49","3","その他の装置等","37","用具","379","その他の用具","1","墜落、転落"
"53","2005","平成","17","10","16~17","ダンプトラックにて砂を堆積場(砂山)に下ろすために、堆積場のスロープ(勾配10度)を後進で登っている途中、路肩が崩れ、車体前方が左側に傾いて5m下に落下した。このとき、被災者が運転席から投げ出され、横転したダンプトラックの下敷きとなった。","4","運輸交通業","403","道路貨物運送業","40301","一般貨物自動車運送業","30~49","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","1","墜落、転落"
"54","2005","平成","17","11","7~8","国道上で、後続のトラックが被災者等が乗った乗用車を追い越し、当該乗用車の前でスピンした。当該乗用車は当該トラックとの衝突を避けるために対向車線にはみ出たところ、スピンし、当該乗用車の側面と対向車が衝突した。","3","建設業","301","土木工事業","30106","道路建設工事業","10~29","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","17","交通事故（道路）"
"55","2005","平成","17","11","7~8","国道上で、後続のトラックが被災者等が乗った乗用車を追い越し、当該乗用車の前でスピンした。当該乗用車は当該トラックとの衝突を避けるために対向車線にはみ出たところ、スピンし、当該乗用車の側面と対向車が衝突した。","3","建設業","301","土木工事業","30106","道路建設工事業","10~29","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","17","交通事故（道路）"
"56","2005","平成","17","2","9~10","林内において、沢の箇所にある伐倒木を作業道まで引き上げるため、作業道を歩行中に誤って5m下の沢へ転落した。","6","農林業","602","林業","60201","木材伐出業","1~9","7","環境等","71","環境等","719","その他の環境等","1","墜落、転落"
"57","2005","平成","17","4","9~10","山林内で伐木作業を行っていたところ、伐木したカラマツの倒れる方向がずれ、被災者に激突した。","6","農林業","602","林業","60201","木材伐出業","1~9","7","環境等","71","環境等","712","立木等","6","激突され"
"58","2005","平成","17","4","15~16","ごみ収集車で収集後、埋立地に移動し、ごみを下ろした後で空になったごみ収集車のパッカー内部の洗浄を同僚がテールゲートを上げた状態で行い、その後、テールゲートを下げたときに、被災者がパッカーとテールゲートとの間に挟まれた。","15","清掃・と畜業","1501","清掃・と畜業","150103","その他の廃棄物処理業","10~29","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","7","はさまれ、巻き込まれ"
"59","2005","平成","17","5","22~23","被災者は、石灰肥料を製造するためパドルミキサー(混合機)で消石灰と砂糖水溶液の混合作業を行った後、ミキサー内に付着している残渣物を取り除く清掃作業を行っていたところ、ミキサー内の攪拌羽根等に巻き込まれた。","1","製造業","108","化学工業","10809","化学肥料製造業","30~49","1","動力機械","16","一般動力機械","162","混合機、粉砕機","7","はさまれ、巻き込まれ"
"60","2005","平成","17","8","9~10","国有林内で、チェーンソーにより立木の伐木作業を行っていた際に、倒れた木の幹の下敷きとなった。","6","農林業","602","林業","60209","その他の林業","1~9","7","環境等","71","環境等","712","立木等","6","激突され"
"61","2005","平成","17","9","13~14","合板端部の切断作業中、機械の丸のこ周辺にあった木屑を取り除くため、機械を停止せずに手を入れた際、加工材を搬送するためのローラーに巻き込まれた。","1","製造業","104","木材・木製品製造業","10402","合板製造業","100~299","1","動力機械","13","木材加工用機械","139","その他の木材加工用機械","7","はさまれ、巻き込まれ"
"62","2005","平成","17","9","16~17","民有林において、間伐作業を行っていたところ、かかり木が倒れてきたため、その下敷きとなった。","6","農林業","602","林業","60201","木材伐出業","1~9","7","環境等","71","環境等","712","立木等","5","崩壊、倒壊"
"63","2005","平成","17","9","14~15","国有林内で、立木の伐倒作業中に倒れてきた古損木に背後から激突された。","6","農林業","602","林業","60201","木材伐出業","50~99","7","環境等","71","環境等","712","立木等","6","激突され"
"64","2005","平成","17","11","15~16","ワゴン車で国道を走行していた時、左縁石に乗り上げた後、対向車線を越えて路外に飛び出し、2m下の側溝に転落した。","1","製造業","101","食料品製造業","10102","水産食料品製造業","10~29","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","17","交通事故（道路）"
"65","2005","平成","17","7","9~10","ベニヤ板の材料となる丸太を剥く作業を行っていたところ、材料が次の行程へ搬送する途中に、材料が立ち上がる等のトラブルが発生したため、それを直しに行こうとしたとき、当該機械操作盤付近の開口部から2.5m下ののコンクリート床に墜落した。","1","製造業","104","木材・木製品製造業","10401","製材業","100~299","1","動力機械","13","木材加工用機械","139","その他の木材加工用機械","1","墜落、転落"
"66","2005","平成","17","1","15~16","木造建屋の解体工事において、立てた状態で仮置きされた地震体験用振動架台(重さ800キログラム)の横で、同架台のモーターに接続されていたケーブルを切断する作業を被災者が単独で行っていたが、同架台が突然倒れて下敷きとなった。","3","建設業","301","土木工事業","30199","その他の土木工事業","30~49","3","その他の装置等","39","その他の装置、設備","391","その他の装置、設備","5","崩壊、倒壊"
"67","2005","平成","17","9","11~12","梁につなぎ材をはめ込む作業を高さ3mの梁の上で中腰で行っていたところ、つなぎ材が入らないことから両側をかけやで叩いて入れようとした際に、つなぎ材が外れて落下したため、バランスを崩した被災者が墜落した。","3","建設業","302","建築工事業","30202","木造家屋建築工事業","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","415","屋根、はり、もや、けた、合掌","1","墜落、転落"
"68","2005","平成","17","6","18~19","製油所内において電気集じん機の通電テストを実施したところ、集じん機の内部で清掃作業をしていた下請会社の作業者が感電した。","3","建設業","302","建築工事業","30209","その他の建築工事業","30~49","3","その他の装置等","39","その他の装置、設備","391","その他の装置、設備","13","感電"
"69","2005","平成","17","12","14~15","民有林においてチェーンソーを使用して桜の木を伐採していたが、伐倒した直後に、斜め前方方向にあった柳の木が倒れてきて、被災者が倒れた柳の木に接触して押し倒され、柳の木と伐採した桜の切り株との間に挟まれた。","6","農林業","602","林業","60209","その他の林業","1~9","7","環境等","71","環境等","712","立木等","5","崩壊、倒壊"
"70","2005","平成","17","12","11~12","斜面(勾配4度)に停めてあったタンクローリーが突然動き出したため、タンクローリーを止めようとしたが、誤ってタンクローリーのバンパーと積み重なった岩石に雪が積もったものとの間に挟まれた。","4","運輸交通業","403","道路貨物運送業","40302","特定貨物自動車運送業","1~9","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","7","はさまれ、巻き込まれ"
"71","2005","平成","17","1","0~1","事務所内において勤務中、同僚の作業者に包丁で刺された。","4","運輸交通業","403","道路貨物運送業","40301","一般貨物自動車運送業","30~49","9","その他","91","その他の起因物","911","その他の起因物","90","その他"
"72","2005","平成","17","6","15~16","鉄骨柱の建方作業中、移動式クレーンにより基礎に据え付けて仮止めを行った建方開始後、3本目の柱の頂上部に上り、玉掛けワイヤロープを外し、地上へ下りる際、鉄骨柱が傾き始めたため頂上部に戻ったものの、そのまま鉄骨柱が倒壊し、被災者が鉄骨柱とともに墜落した。","3","建設業","302","建築工事業","30201","鉄骨・鉄筋コンクリート造家屋建築工事業","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","418","建築物、構築物","5","崩壊、倒壊"
"73","2005","平成","17","6","9~10","トレーラートラックを移動し、後退させたところ、トレーラートラックの誘導作業に従事していた被災者がひかれた。","4","運輸交通業","403","道路貨物運送業","40301","一般貨物自動車運送業","50~99","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","7","はさまれ、巻き込まれ"
"74","2005","平成","17","7","11~12","小学校体育館建築工事現場において、高さ1.8mの可搬式作業台から地上1階床面に下りる際、後方に転落した。","3","建設業","302","建築工事業","30201","鉄骨・鉄筋コンクリート造家屋建築工事業","30~49","3","その他の装置等","37","用具","371","はしご等","1","墜落、転落"
"75","2005","平成","17","8","4~5","漁船から鮮魚を荷下ろしするために、フォークリフトで事業場を出発し河川敷沿いの道路を走行中、路肩から2m下の河川敷に転落し、フォークリフトの下敷きとなった。","7","畜産・水産業","702","水産業","70201","漁業","10~29","2","物上げ装置、運搬機械","22","動力運搬機","222","フォークリフト","1","墜落、転落"
"76","2005","平成","17","9","16~17","フォークリフトからバケット(重さ310キログラム)を取り外す作業中、バケットの下敷きとなった。","15","清掃・と畜業","1501","清掃・と畜業","150102","産業廃棄物処理業","1~9","2","物上げ装置、運搬機械","22","動力運搬機","222","フォークリフト","4","飛来、落下"
"77","2005","平成","17","11","11~12","カレイ刺網漁船に乗り組み、船尾で漁網を整理していたところ、海中に転落した。","7","畜産・水産業","702","水産業","70201","漁業","1~9","2","物上げ装置、運搬機械","23","乗物","239","その他の乗物","1","墜落、転落"
"78","2005","平成","17","6","14~15","民有林の間伐作業現場において、被災者がチェーンソーによりカラ松の伐木作業を行っていたところ、伐採されたカラ松の下敷きとなった。","6","農林業","602","林業","60201","木材伐出業","10~29","7","環境等","71","環境等","712","立木等","5","崩壊、倒壊"
"79","2005","平成","17","7","18~19","ベンチ部の岩石を発破により掘削するため、発破の装填を完了し、点火したところ、発破に巻き込まれた。","2","鉱業","202","土石採取業","20201","採石業","10~29","5","物質、材料","51","危険物、有害物等","511","爆発性の物等","4","飛来、落下"
"80","2005","平成","17","4","14~15","造材作業のため、チェーンソーにより伐倒木の枝払いを行っていたところ、側方10mのところで作業をしていたグラッブルが伐倒木を掴んで被災者側へ旋回したときに、掴んでいた伐倒木が被災者に激突した。","6","農林業","602","林業","60201","木材伐出業","10~29","1","動力機械","16","一般動力機械","169","その他の一般動力機械","6","激突され"
"81","2005","平成","17","9","10~11","収集したごみをごみ収集車からごみ処分場内に下ろす作業を行っていたところ、同車のテールゲートが激突した。","15","清掃・と畜業","1501","清掃・と畜業","150103","その他の廃棄物処理業","10~29","2","物上げ装置、運搬機械","22","動力運搬機","229","その他の動力運搬機","7","はさまれ、巻き込まれ"
