"ID","西暦","年号","年","月","発生時間","災害状況","業種（大分類）コード","業種（大分類）分類名","業種（中分類）コード","業種（中分類）分類名","業種（小分類）コード","業種（小分類）分類名","事業場規模","起因物（大分類）コード","起因物（大分類）分類名","起因物（中分類）コード","起因物（中分類）分類名","起因物（小分類）コード","起因物（小分類）分類名","事故の型コード","事故の型分類名"
"280","1996","平成","8","2","14~15","掘削溝(5.6×1×深さ1.6m)の床面を均していたところ、土壁が長さ1.3m、高さ1m、厚さ30センチメートルに渡って崩壊した。","3","建設業","301","土木工事業","","","1~9","7","環境等","71","環境等","","","5","崩壊、倒壊"
"281","1996","平成","8","2","14~15","自動送材車付帯のこで製材作業中、同僚が送材車を前進させたところ、被災者が送材車に押され、回転中の帯のこに接触した。","1","製造業","104","木材・木製品製造業","","","1~9","1","動力機械","13","木材加工用機械","","","8","切れ、こすれ"
"282","1996","平成","8","2","15~16","落石防護鋼の撤去作業中、H型鋼にワイヤロープを掛けドラグ・ショベルで引き抜こうとしたところ、ワイヤロープが切断し、H型鋼が車両見張り中の被災者に当たった。","3","建設業","301","土木工事業","","","1~9","3","その他の装置等","37","用具","","","4","飛来、落下"
"283","1996","平成","8","2","15~16","浚渫船で港内に残された係船ロープを引き上げ、甲板上で絡まったロープを切断していたところ、浚渫船のアームが動き、バケットの爪が被災者に激突した。","3","建設業","301","土木工事業","","","100~299","1","動力機械","14","建設機械等","","","6","激突され"
"284","1996","平成","8","2","15~16","屋根上にルーフ(金属製屋根葺き材)を敷こうとしたところ、風にあおられてバランスを崩し、約6m下の地面に墜落した。","3","建設業","302","建築工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"285","1996","平成","8","2","17~18","送迎用ワゴン車で帰宅途中、軽トラックと出会い頭に衝突した。","3","建設業","302","建築工事業","","","10~29","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"286","1996","平成","8","2","17~18","保冷車で国道を走行中、凍結路面でスリップして反対車線にはみ出し、対向してきた大型タンクローリーと正面衝突した。","8","商業","","","","","1~9","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"287","1996","平成","8","2","6~7","タンクローリーで県道を走行中、凍結路面でスリップし法面を転落した。","4","運輸交通業","403","道路貨物運送業","","","50~99","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"288","1996","平成","8","2","6~7","漁船に乗り網揚作業中、網揚機に巻き込まれた。","7","畜産・水産業","","","","","10~29","1","動力機械","16","一般動力機械","","","7","はさまれ、巻き込まれ"
"289","1996","平成","8","2","8~9","工場内の石油ストーブと共に倒れ、着衣に引火した。","1","製造業","112","金属製品製造業","","","1~9","3","その他の装置等","39","その他の装置、設備","","","11","高温・低温の物との接触"
"290","1996","平成","8","2","11~12","保冷車で走行中、玉突事故に巻き込まれた。","4","運輸交通業","403","道路貨物運送業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"291","1996","平成","8","2","11~12","クレーンで地下1階のフォークリフトを地上へ搬出する際、フォークリフトマストにシャックルで接続してあるワイヤをクレーンフックに掛けようとしたところ、足がティルトレバーに触れ、ヘッドガードとマストの間に挟まれた。","3","建設業","301","土木工事業","","","1~9","2","物上げ装置、運搬機械","22","動力運搬機","","","7","はさまれ、巻き込まれ"
"292","1996","平成","8","2","11~12","伐倒木の造材作業中、枝を切断したところ、伐倒木(径60センチメートル、長さ13m)が滑り落ちてきた。","6","農林業","601","農業","","","1~9","7","環境等","71","環境等","","","6","激突され"
"293","1996","平成","8","2","11~12","仮設足場を解体中、墜落した。","3","建設業","303","その他の建設業","","","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"294","1996","平成","8","2","12~13","10tトラックで走行中、交差点で信号停車中のダンプカーに追突した。","4","運輸交通業","403","道路貨物運送業","","","30~49","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"295","1996","平成","8","2","14~15","護岸擁壁の裏石積(4.5×20m)が崩壊し、型枠作業中の被災者が埋まった。","3","建設業","301","土木工事業","","","30~49","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","5","崩壊、倒壊"
"296","1996","平成","8","2","14~15","橋梁拡幅工事において、ホイールクレーンにアースオーガーを取り付けて作業中、フックが回転中のオーガースクリューに巻き付いたためワイヤロープが切断し、落下したフックに直撃された。","3","建設業","301","土木工事業","","","1~9","1","動力機械","14","建設機械等","","","4","飛来、落下"
"297","1996","平成","8","2","14~15","護岸擁壁の裏石積(4.5×20m)が崩壊し、型枠作業中の被災者が埋まった。","3","建設業","301","土木工事業","","","30~49","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","5","崩壊、倒壊"
"298","1996","平成","8","2","8~9","砂利販売所敷地内において、ダンプカーのフロントガラスを掃除しながら待機していたところ、後進してきたタイヤショベルとの間に挟まれた。","2","鉱業","202","土石採取業","","","1~9","1","動力機械","14","建設機械等","","","6","激突され"
"299","1996","平成","8","2","9~10","公園内において、脚立を枝に立て掛けて剪定作業中、その枝が折れてバランスを崩し、地上に墜落した。","6","農林業","602","林業","","","100~299","3","その他の装置等","37","用具","","","1","墜落、転落"
"300","1996","平成","8","2","14~15","ホテルの外壁を塗装中、足場から墜落した。","3","建設業","302","建築工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"301","1996","平成","8","2","16~17","工場内において、強制発酵装置のコンベヤーのリミットスイッチを電源を切らずに修理点検中、停止していたコンベヤーが急に作動し巻き込まれた。","1","製造業","117","その他の製造業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","7","はさまれ、巻き込まれ"
"302","1996","平成","8","2","3~4","車庫兼倉庫内において、フォークリフトで融雪剤を運搬中に重みで前方に転倒したため荷を積み替えていたところ、車体が元へ戻った際にフォーク部分で被災者が3.3m上方へ持ち上げられ、コンクリート面に墜落した。","3","建設業","301","土木工事業","","","50~99","2","物上げ装置、運搬機械","22","動力運搬機","","","1","墜落、転落"
"303","1996","平成","8","2","8~9","新築工事現場で10tトラックから鉄骨を卸す際、鉄骨の間に身体を入れて荷崩れ防止のための結束を外していたところ、荷が崩れてきた。","4","運輸交通業","403","道路貨物運送業","","","10~29","6","荷","61","荷","","","7","はさまれ、巻き込まれ"
"304","1996","平成","8","2","9~10","4tトラックから荷卸し中、落下してきた荷の下敷きになった。","4","運輸交通業","403","道路貨物運送業","","","30~49","2","物上げ装置、運搬機械","22","動力運搬機","","","4","飛来、落下"
"305","1996","平成","8","2","9~10","ガス管、上水道管を接続する作業において、設置されていた切り梁等を取り外しスコップで掘削面を均していたところ、深さ1.4m、幅30センチメートルに渡って掘削面の土砂が崩壊した。","3","建設業","301","土木工事業","","","10~29","7","環境等","71","環境等","","","5","崩壊、倒壊"
"306","1996","平成","8","2","10~11","客に退館するよう注意したところ、突然顔を殴られ転倒し、急性硬膜下血腫で死亡した。","13","保健・衛生業","","","","","50~99","9","その他","92","起因物なし","","","90","その他"
"307","1996","平成","8","2","15~16","携帯用丸のこ盤で合板を切断中、右足大腿部を切った。","3","建設業","301","土木工事業","","","50~99","1","動力機械","13","木材加工用機械","","","8","切れ、こすれ"
"308","1996","平成","8","2","16~17","水路の仕戻工で擁壁(2.5×7×厚さ0.4m)を構築中、擁壁の裏でコンクリート打設後の型枠を取り除いていたところ、擁壁が倒れてきた。","3","建設業","301","土木工事業","","","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","5","崩壊、倒壊"
"309","1996","平成","8","2","4~5","普通トラックで国道を走行中、信号停車中の大型トレーラーに追突した。","4","運輸交通業","403","道路貨物運送業","","","50~99","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"310","1996","平成","8","2","9~10","駐車場の鉄骨支柱の浮き錆を除去中、高さ9.35mの丸太足場から墜落した。","3","建設業","303","その他の建設業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"311","1996","平成","8","2","12~13","土場付近で給油タンクのノズルの修理作業中、タンク横に停まっていた林内作業車が後進してきて轢かれた。","6","農林業","601","農業","","","30~49","2","物上げ装置、運搬機械","22","動力運搬機","","","7","はさまれ、巻き込まれ"
"312","1996","平成","8","2","13~14","道路法面への種子吹付作業準備のためのグリーンネットを張る作業中、高さ約6mの法面頂部より転落した。","3","建設業","301","土木工事業","","","10~29","7","環境等","71","環境等","","","1","墜落、転落"
"313","1996","平成","8","2","15~16","道路新設に伴う測量作業中、山の斜面より約150m下の河原に転落した。","17","その他の事業","","","","","1~9","7","環境等","71","環境等","","","1","墜落、転落"
"314","1996","平成","8","2","16~17","木造2階建家屋の棟上げ作業中、小屋梁上から6.63m下の地上に墜落した。","3","建設業","302","建築工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"315","1996","平成","8","2","7~8","走行中、中央分離帯のフェンスに激突した。","3","建設業","303","その他の建設業","","","30~49","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"316","1996","平成","8","2","13~14","自社の資材置場において、荷卸しのため2階へ上がったところ、バランスを崩し手摺のない箇所から約2.7m下のコンクリート床に墜落した。","3","建設業","301","土木工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"317","1996","平成","8","2","11~12","木造2階建家屋の1階屋根(高さ4.2m)上で瓦葺き作業中、コンクリート土間に墜落した。","3","建設業","302","建築工事業","","","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"318","1996","平成","8","2","13~14","船(13t)でバッチ網漁を終え、網を巻き取りローラーで巻き上げ中、当該ローラーに巻き込まれた。","7","畜産・水産業","","","","","1~9","1","動力機械","16","一般動力機械","","","7","はさまれ、巻き込まれ"
"319","1996","平成","8","2","15~16","工事用道路新設工事においてブル・ドーザーで整地作業中、まさ土の小山をバックで乗り越えた際、運転席の背もたれが破断して転落し、ブル・ドーザーに轢かれた。","3","建設業","301","土木工事業","","","10~29","1","動力機械","14","建設機械等","","","1","墜落、転落"
"320","1996","平成","8","2","3~4","10tトラックで走行中、事故により停車していた4tトラックに追突した。","4","運輸交通業","403","道路貨物運送業","","","100~299","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"321","1996","平成","8","2","6~7","2tダンプカーに同乗し工事現場へ向かう途中、電柱に激突した。","3","建設業","302","建築工事業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"322","1996","平成","8","2","7~8","トラックで高速道路を走行中、横転しガードレールに衝突した。","4","運輸交通業","403","道路貨物運送業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"323","1996","平成","8","2","7~8","国道の下り坂に停車しチェーンを装着していたところ、走行してきた10tトラックがスリップして追突した。","8","商業","","","","","100~299","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"324","1996","平成","8","2","14~15","乗用車で部品を買いに行く途中、車線をはみ出してきた対向車と正面衝突した。","7","畜産・水産業","","","","","1~9","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"325","1996","平成","8","2","15~16","フォークリフトで納品先へ向かう途中、路肩が崩れ転落した。","17","その他の事業","","","","","100~299","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"326","1996","平成","8","2","16~17","ドーム型屋根の野路板(コンパネ)張り作業中、開口部より8.15m下の地上に墜落した。","3","建設業","302","建築工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"327","1996","平成","8","2","10~11","バックホウで作業中、運転席から身を乗り出した際に操作レバーに触れ、ヘッドガードの支柱とアームの間に挟まれた。","3","建設業","301","土木工事業","","","1~9","1","動力機械","14","建設機械等","","","7","はさまれ、巻き込まれ"
"328","1996","平成","8","2","10~11","高速道路インターの橋脚補強工事現場において、トラック荷台の鋼鉄製建設資材(高さ2.4m、661キログラム)をクレーンで吊り降ろす作業中、吊り荷が倒れ被災者が荷台から転落した。","3","建設業","301","土木工事業","","","1~9","6","荷","61","荷","","","1","墜落、転落"
"329","1996","平成","8","2","10~11","防災用水槽設置工事において、パワー・ショベルで掘った穴(径2~3m、深さ4m)に入り手堀作業中、土砂が崩れた。","3","建設業","302","建築工事業","","","1~9","7","環境等","71","環境等","","","5","崩壊、倒壊"
"330","1996","平成","8","2","13~14","駐車場に車を停め、道路反対側の会社事務所に向かう途中、バイクに轢かれた。","4","運輸交通業","403","道路貨物運送業","","","100~299","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"331","1996","平成","8","2","21~22","1階へ階段を降りて行く途中、足を踏み外し転落した。","8","商業","","","","","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"332","1996","平成","8","2","8~9","道路幅が狭いバス停付近でバスを誘導中、乗用車に轢かれた。","4","運輸交通業","402","道路旅客運送業","","","300~499","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"333","1996","平成","8","2","11~12","道路U字溝設置現場の山側で発生した雪崩に巻き込まれた。","3","建設業","301","土木工事業","","","10~29","7","環境等","71","環境等","","","5","崩壊、倒壊"
"334","1996","平成","8","2","11~12","下水道工事現場の掘削溝(約6×1×深さ2m)内で作業中、土止めが不十分であったため土砂が崩壊した。","3","建設業","301","土木工事業","","","1~9","7","環境等","71","環境等","","","5","崩壊、倒壊"
"335","1996","平成","8","2","11~12","道路U字溝設置現場の山側で発生した雪崩に巻き込まれた。","3","建設業","301","土木工事業","","","10~29","7","環境等","71","環境等","","","5","崩壊、倒壊"
"336","1996","平成","8","2","11~12","床上操作式天井クレーンでコンクリート製品(約1.6t)を吊り上げ移動中、吊り荷が落下し、その下敷きになった。","1","製造業","109","窯業土石製品製造業","","","50~99","2","物上げ装置、運搬機械","21","動力クレーン等","","","4","飛来、落下"
"337","1996","平成","8","2","12~13","法面保護工事において、法高170mの上部分1/3を金網張りした法面上での測量を終え、法面を降り始めたところ、金網張りの一部が崩れ落石が当たった。","3","建設業","301","土木工事業","","","50~99","7","環境等","71","環境等","","","5","崩壊、倒壊"
"338","1996","平成","8","2","13~14","廃材処理場内に2tトラックを停め車体後部にいたところ、トラックが後進してきて轢かれた。","3","建設業","302","建築工事業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","7","はさまれ、巻き込まれ"
"339","1996","平成","8","2","13~14","同僚運転のフォークリフトの左側ステップに乗り走行中、カーブで振り落とされ後輪に轢かれた。","5","貨物取扱業","501","陸上貨物取扱業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","7","はさまれ、巻き込まれ"
"340","1996","平成","8","2","13~14","塔屋に取り付けてある看板の解体作業中、解体した看板を運んでいたところ、手摺のない屋上の端から約35m下の3階ベランダに墜落した。","3","建設業","302","建築工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"341","1996","平成","8","2","8~9","積載形トラッククレーンで鉄板を吊り上げ旋回中、操作していた被災者側へ転倒し、クレーンとガードレールの間に挟まれた。","3","建設業","301","土木工事業","","","1~9","2","物上げ装置、運搬機械","21","動力クレーン等","","","2","転倒"
"342","1996","平成","8","2","9~10","フォークリフトでコンクリートパネルを倉庫に収納中、荷崩れを起こしたためマスト後部に立って直そうとした際、操作レバーに触れ、マストとヘッドガードの間に挟まれた。","3","建設業","302","建築工事業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","7","はさまれ、巻き込まれ"
"343","1996","平成","8","2","13~14","ワゴン車で弁当容器を回収中、用水路に転落した。","1","製造業","101","食料品製造業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"344","1996","平成","8","3","3~4","フォークリフトで製品運搬中、事業場脇の土手から約3m下の川に転落した。(外)","1","製造業","108","化学工業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","1","墜落、転落"
"345","1996","平成","8","3","4~5","大型トレーラーで国道を走行中、車線変更した際に後続のトラック2台に追突された。","4","運輸交通業","403","道路貨物運送業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"346","1996","平成","8","3","10~11","路線バスのクラッチ交換作業において、車体をジャッキアップする際、車体を安定させるため運転席でフットブレーキを踏んでいた被災者が前ドアから降りようとして転倒し、約60センチメートル下のコンクリート床に頭を打ちつけた。","4","運輸交通業","402","道路旅客運送業","","","1~9","2","物上げ装置、運搬機械","23","乗物","","","1","墜落、転落"
"347","1996","平成","8","3","10~11","2tトラックで高速道路を走行中、渋滞のため停車していたところ、後続のトレーラーに追突された。","8","商業","","","","","50~99","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"348","1996","平成","8","3","10~11","2tトラックで高速道路を走行中、渋滞のため停車していたところ、後続のトレーラーに追突された。","8","商業","","","","","50~99","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"349","1996","平成","8","3","10~11","2tトラックで走行中、停車中の15tトラックに追突した。","4","運輸交通業","403","道路貨物運送業","","","30~49","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"350","1996","平成","8","3","11~12","2tトラックで高速道路を走行中、渋滞停車中の車両に追突した。","8","商業","","","","","50~99","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"351","1996","平成","8","3","11~12","事業場の自転車置場において、脚立に乗り屋根の修理作業中、脚立から転落した。","1","製造業","101","食料品製造業","","","10~29","3","その他の装置等","37","用具","","","1","墜落、転落"
"352","1996","平成","8","3","16~17","後進してきたバックホウに轢かれた。","3","建設業","301","土木工事業","","","50~99","1","動力機械","14","建設機械等","","","7","はさまれ、巻き込まれ"
"353","1996","平成","8","3","16~17","スピーカーの取付作業中、地下1階に降りたところ、オーケストラピットに墜落した。","3","建設業","303","その他の建設業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"354","1996","平成","8","3","8~9","煙突(高さ40m)解体作業のための枠組足場上で足場の手直し作業中、墜落した。","3","建設業","302","建築工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"355","1996","平成","8","3","8~9","2.93tトラッククレーンで枠組足場の建枠48枚を吊り上げ、荷台に積み込もうとしたところ、荷がアオリに当たるため荷台後部のアオリ止めを外して運転位置に戻ろうとしたところ、玉掛ワイヤから外れた荷の下敷きになった。","3","建設業","301","土木工事業","","","10~29","2","物上げ装置、運搬機械","21","動力クレーン等","","","4","飛来、落下"
"356","1996","平成","8","3","13~14","足場上(高さ9m)でチェーンソーにより枝を切っていたところ、誤って墜落した。","6","農林業","602","林業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"357","1996","平成","8","3","15~16","自社の資材置場を造るため前もって切り倒しておいた竹を山に取りに行った際、斜面で足を滑らせ転倒し、地面から突き出た石に頭部を打ちつけた。","3","建設業","301","土木工事業","","","1~9","7","環境等","71","環境等","","","2","転倒"
"358","1996","平成","8","3","16~17","引越作業中、マンション6階の窓の外まで上昇させたシャトルエレベーターの搬器に乗り、室内から渡される荷を受け取っていたところ、地上に墜落した。","4","運輸交通業","403","道路貨物運送業","","","10~29","2","物上げ装置、運搬機械","21","動力クレーン等","","","1","墜落、転落"
"359","1996","平成","8","3","0~1","10tトラックで走行中、凍結路面でスリップして対向車線にはみ出し、11tトラックと正面衝突した。","4","運輸交通業","403","道路貨物運送業","","","30~49","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"360","1996","平成","8","3","9~10","木造住宅の2階屋根の垂木の取付作業中、6m下の1階コンクリート床に墜落した。","3","建設業","302","建築工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"361","1996","平成","8","3","9~10","移動式クレーン(つり上げ荷重2.93t)でパレットに載せた珪砂入り袋30袋(937.5キログラム)を吊り上げ、橋の下に降ろす作業中、クレーンが傾き、橋の欄干とクレーンの間に挟まれた。","3","建設業","303","その他の建設業","","","1~9","2","物上げ装置、運搬機械","21","動力クレーン等","","","6","激突され"
"362","1996","平成","8","3","10~11","トラクター・ショベルで製品(粉体状)を配合する作業中、ショベルを後進させたところ、付近を通行していた被災者を轢いた。","1","製造業","117","その他の製造業","","","10~29","1","動力機械","14","建設機械等","","","7","はさまれ、巻き込まれ"
"363","1996","平成","8","3","12~13","得意先から50ccバイクで帰社途中、市道で荷の積み卸しをしていたフォークリフトに激突した。","9","金融・広告業","","","","","10~29","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"364","1996","平成","8","3","15~16","埠頭で鉄板を艀から貨物船へ荷揚げ中、鉄板が落下し、鉄板と艀上の荷の間に挟まれた。","5","貨物取扱業","502","港湾運送業","","","1~9","6","荷","61","荷","","","5","崩壊、倒壊"
"365","1996","平成","8","3","16~17","共有林内において、木を採取した後の穴をドラグ・ショベルで埋め戻し中、路肩が崩壊し林道に転落した。","6","農林業","602","林業","","","1~9","1","動力機械","14","建設機械等","","","1","墜落、転落"
"366","1996","平成","8","3","20~21","電源ラックの配線替えを行うにあたり、既設のコネクターを転用し、配線替えした配線端部にコネクターを取り付けるため、通電中(DC7000V)の配線の接続を外した後に接続コネクターを外したところ、中の充電部に接触した。","3","建設業","303","その他の建設業","","","1~9","3","その他の装置等","35","電気設備","","","13","感電"
"367","1996","平成","8","3","1~2","トラックで国道を走行中、対向してきたトラックが凍結路面でスリップして車線をはみ出し、正面衝突した。","4","運輸交通業","403","道路貨物運送業","","","1~9","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"368","1996","平成","8","3","5~6","作業船団の帰港中に荒天になったため、作業船にセットされている揚錨船に乗り移りセットロープを取り外していたところ、波浪により船が傾き海中に転落した。","3","建設業","301","土木工事業","","","100~299","7","環境等","71","環境等","","","10","おぼれ"
"369","1996","平成","8","3","9~10","トンネル内の側溝を清掃中、ネコ車で清掃屑をトンネル外に運び出そうとしていたところ、走行してきた4tトラックに撥ねられた。","3","建設業","301","土木工事業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"370","1996","平成","8","3","10~11","国道の中央でセンターラインの標示作業中、走行してきた11tトラックに撥ねられた。","3","建設業","301","土木工事業","","","1~9","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"371","1996","平成","8","3","11~12","既設鉄骨スレート造倉庫に中2階を設置するため鉄骨を組立中、高さ約6mから墜落した。","3","建設業","302","建築工事業","","","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"372","1996","平成","8","3","14~15","乗用車で営業先に向かう途中、センターラインをはみ出し対向車と衝突した。","8","商業","","","","","1~9","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"373","1996","平成","8","3","15~16","工事現場で作業中、後進してきたタイヤローラーに轢かれた。","3","建設業","301","土木工事業","","","10~29","1","動力機械","14","建設機械等","","","7","はさまれ、巻き込まれ"
"374","1996","平成","8","3","16~17","1tクレーンで吊ったトリベに溶解炉の溶湯(約500キログラム)を移して運搬中、クレーンのレールの溶接部分が破断したためクレーンが落下し、近くにいた被災者が飛散した湯を浴びた。","1","製造業","110","鉄鋼業","","","30~49","2","物上げ装置、運搬機械","21","動力クレーン等","","","11","高温・低温の物との接触"
"375","1996","平成","8","3","16~17","木造2階建家屋の屋根上で破風板を打ち付ける作業中、足を掛けていた破風板が割れ、6.2m下のコンクリート土間に墜落した。","3","建設業","302","建築工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"376","1996","平成","8","3","17~18","自社資材置場において、鋼矢板30枚に玉掛をするため板の上に上がろうとしたところ、鋼矢板が崩れ落ちてきた。","8","商業","","","","","50~99","5","物質、材料","52","材料","","","5","崩壊、倒壊"
"377","1996","平成","8","3","20~21","国道を走行中、アイスバーンで運転を誤って反対車線にはみ出し、対向車と正面衝突した。","8","商業","","","","","1~9","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"378","1996","平成","8","3","1~2","片側相互通行の工事ため交通整理中、合図を無視してきた乗用車にはねられた。","3","建設業","301","土木工事業","","","30~49","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"379","1996","平成","8","3","5~6","4tトラックで国道を走行中、信号停車中の大型トラックに追突した。","4","運輸交通業","403","道路貨物運送業","","","50~99","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"380","1996","平成","8","3","6~7","ワゴン車で作業現場へ向かう途中、国道で停車中に大型トラックに追突された。","15","清掃・と畜業","","","","","30~49","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"381","1996","平成","8","3","6~7","ワゴン車で作業現場へ向かう途中、国道で停車中に大型トラックに追突された。","15","清掃・と畜業","","","","","30~49","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"382","1996","平成","8","3","9~10","アースオーガーで掘削中、高さ7mの所でリーダーのガイドレールにグリースを塗っていたところ、墜落防止用の親綱が回転中のオーガードリルに巻き込まれ、3軸ドリルの間に挟まれた。","3","建設業","302","建築工事業","","","50~99","1","動力機械","14","建設機械等","","","7","はさまれ、巻き込まれ"
"383","1996","平成","8","3","10~11","道路端を明かり掘削中、隣接する民家のコンクリート塀(高さ1m)が倒壊した。","3","建設業","301","土木工事業","","","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","5","崩壊、倒壊"
"384","1996","平成","8","3","16~17","工場内を清掃中、後進してきたミキサー車に轢かれた。","1","製造業","109","窯業土石製品製造業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","7","はさまれ、巻き込まれ"
"385","1996","平成","8","3","18~19","古紙パルプ製造ラインの運転準備のためベルトシックナー(古紙再生脱水装置)のワイヤを調整中、作動してきたアームに挟まれた。","1","製造業","106","パルプ・紙・紙加工品製造業","","","100~299","1","動力機械","16","一般動力機械","","","7","はさまれ、巻き込まれ"
"386","1996","平成","8","3","23~24","普通トラックで高速道路を走行中、分岐分離帯に激突した。","1","製造業","101","食料品製造業","","","50~99","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"387","1996","平成","8","3","4~5","水道管埋設工事現場において、作業帯保安用資材の撤収片付け中、乗用車に撥ねられた。","3","建設業","301","土木工事業","","","1~9","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"388","1996","平成","8","3","5~6","冷凍車で商品配送中、信号停車中のダンプカーに追突した。","1","製造業","101","食料品製造業","","","30~49","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"389","1996","平成","8","3","7~8","ドラグ・ショベルのバケットのフックに鋼製コンクリート漏斗を吊り、所定の位置に降ろした後、玉掛ワイヤを外していたところ、同ショベルのアームが動きバケットに挟まれた。","3","建設業","301","土木工事業","","","30~49","1","動力機械","14","建設機械等","","","7","はさまれ、巻き込まれ"
"390","1996","平成","8","3","8~9","市場本場内通路を歩行中、フォークリフトに激突された。","8","商業","","","","","100~299","2","物上げ装置、運搬機械","22","動力運搬機","","","6","激突され"
"391","1996","平成","8","3","8~9","屋外の船体ブロック(高さ4.1m)に取り付けられた梯子を昇降中、梯子が外れて墜落した。","1","製造業","115","輸送用機械等製造業","","","500~999","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
