"ID","西暦","年号","年","月","発生時間","災害状況","業種（大分類）コード","業種（大分類）分類名","業種（中分類）コード","業種（中分類）分類名","業種（小分類）コード","業種（小分類）分類名","事業場規模","起因物（大分類）コード","起因物（大分類）分類名","起因物（中分類）コード","起因物（中分類）分類名","起因物（小分類）コード","起因物（小分類）分類名","事故の型コード","事故の型分類名"
"33","2014","平成","26","12","4~5","被災者は、トラックで荷の運搬中、信号待ちをしていた際、後続の乗用車に追突され、被災者が、トラックの後部で接触状況を確認していたところ、後続のトラックが乗用車に追突し、玉突き状態となり、乗用車とトラックの間に挟まれた。","4","運輸交通業","403","道路貨物運送業","40301","一般貨物自動車運送業","1~9","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","17","交通事故（道路）"
"34","2014","平成","26","12","15~16","クレーン機能付ドラグショベルでコンクリートブロックを吊り、護岸堤防に設置する際、被災者が、一旦地上に下ろした荷の横に入り、ブロックの位置決め作業を行っていたところ、クレーン機能付ドラグショベルが不意に旋回し、被災者がつり荷のブロックと既に設置してあったブロックとの間に挟まれ、死亡した。","3","建設業","301","土木工事業","30107","河川土木工事業","30~49","2","物上げ装置、運搬機械","21","動力クレーン等","212","移動式クレーン","6","激突され"
"35","2014","平成","26","12","12~13","雑炭処理用ベルトコンベヤーの外柵及び内柵を被災者が取り外し、ベルトコンベヤーのリターンローラー付近で作業を行っていたところ、腕をリターンローラーに巻き込まれ、胸部外傷性圧迫により死亡した。","1","製造業","110","鉄鋼業","11001","製鉄・製鋼・圧延業","100~299","2","物上げ装置、運搬機械","22","動力運搬機","224","コンベア","7","はさまれ、巻き込まれ"
"36","2014","平成","26","12","8~9","ピックアップトラックをコンクリート製の坂道にエンジンをかけた状態で車体前方を坂道の下に向けて停車し、降車し車から離れた際、トラックがゆっくりと坂を下っているのを確認し、走行する車体の前方に立ち入り、両手で押さえ停車させようとしたところ、車体の下に巻き込まれ、死亡した。","17","その他の事業","1702","その他の事業","170209","その他の事業－その他","100~299","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","7","はさまれ、巻き込まれ"
"37","2014","平成","26","12","6~7","軽自動車で建設工事現場に向かった際、凍結した路面でスリップし、対向車線にはみ出し、対向してきたトラックと衝突した。","3","建設業","303","その他の建設業","30302","機械器具設置工事業","10~29","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","17","交通事故（道路）"
"38","2014","平成","26","12","4~5","連続塗装ラインのローラーの清掃を行うため、ラインを動かしていた際、被災者がローラーと鉄板に挟まれているのが発見された。","1","製造業","110","鉄鋼業","11009","その他の鉄鋼業","100~299","1","動力機械","16","一般動力機械","163","ロール機（印刷ロール機を除く。）","7","はさまれ、巻き込まれ"
"39","2014","平成","26","12","22~23","トラックで走行中、緩やかなカーブを曲がりきれずに道路脇に設置された標識の支柱に激突した。","4","運輸交通業","403","道路貨物運送業","40301","一般貨物自動車運送業","100~299","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","17","交通事故（道路）"
"40","2014","平成","26","12","19~20","被災者が製品搬送用トラックの誘導をしていたところ、トラックの後方で倒れていた被災者が発見された。","1","製造業","112","金属製品製造業","11209","その他の金属製品製造業","1~9","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","6","激突され"
"41","2014","平成","26","12","13~14","炉から銑鉄を取り出す取鍋を整備場でメンテナンスしていたところ、取鍋の取っ手が倒れ、被災者が下敷きとなった。","1","製造業","109","窯業土石製品製造業","10904","耐火物製造業","10~29","3","その他の装置等","39","その他の装置、設備","391","その他の装置、設備","5","崩壊、倒壊"
"42","2014","平成","26","12","12~13","溝掘削内にて、被災者が立ち入ったところ、溝側部の地山が崩壊し、上部にあったアスファルト塊及び土砂が被災者の腹部に落下した。","3","建設業","301","土木工事業","30110","上下水道工事業","1~9","7","環境等","71","環境等","711","地山、岩石","5","崩壊、倒壊"
"43","2014","平成","26","12","10~11","軽トラックにて走行中、カーブを通過した際、道路が凍結しており、タイヤがスリップし、道路左側のガードレールに激突。その後対向車線にはね飛ばされ、対向車のダンプトラックと正面衝突した。","3","建設業","301","土木工事業","30111","港湾海岸工事業","10~29","7","環境等","71","環境等","719","その他の環境等","17","交通事故（道路）"
"44","2014","平成","26","12","8~9","被災者はクローラークレーンに装着した杭打ち装置の上部と下部を接合するため、装置接合部の調整を行っていたところ、装置下部が倒れ、ボーリングマシーンとの間に挟まれ、死亡した。","3","建設業","301","土木工事業","30199","その他の土木工事業","10~29","1","動力機械","14","建設機械等","143","基礎工事用機械","5","崩壊、倒壊"
"45","2014","平成","26","12","17~18","ダンプトラックにより土砂の運搬作業中、荷台と縦根太の間に頭部を挟まれていたところを発見された。","3","建設業","303","その他の建設業","30309","その他の建設業－その他","1~9","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","7","はさまれ、巻き込まれ"
"46","2014","平成","26","12","14~15","駐車場を横断中、来場してきた車と接触し、頭を強打し、死亡した。","15","清掃・と畜業","1501","清掃・と畜業","150101","ビルメンテナンス業","100~299","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","6","激突され"
"47","2014","平成","26","12","10~11","河川内を走行中、ドラグショベルが深みにはまり、横転。被災者は運転席内に閉じ込められ、死亡した。","3","建設業","301","土木工事業","30107","河川土木工事業","10~29","1","動力機械","14","建設機械等","142","掘削用機械","2","転倒"
"48","2014","平成","26","12","7~8","ミキサーでこねたうどんのかすを取除く際、被災者が作業台に乗り、投入口を上向きに戻していたところ、攪拌軸に全身を巻き込まれた。","1","製造業","101","食料品製造業","10109","その他の食料品製造業","10~29","1","動力機械","16","一般動力機械","165","食品加工用機械","7","はさまれ、巻き込まれ"
"49","2014","平成","26","12","1~2","被災者は、80トンの機械プレスの金型を交換したのち、上金型が所定の位置に固定されていない(被災者側に5ミリメートル突出)にもかかわらず試し打ちをしたため、上金型の突出部分が下金型に当たり破損し、飛散した上金型の金属片が被災者の頸部に刺さった。","1","製造業","115","輸送用機械等製造業","11502","自動車・同付属品製造業","50~99","1","動力機械","15","金属加工用機械","154","プレス機械","4","飛来、落下"
"50","2014","平成","26","12","15~16","板材塗装用機械ローラー部の塗料の清掃作業中、ローラーを回転させたまま、ウエスを用いローラーの表面の塗料を拭い取っていたところ、腕からローラーに巻き込まれ、死亡した。","1","製造業","104","木材・木製品製造業","10409","その他の木材・木製品製造業","10~29","1","動力機械","16","一般動力機械","169","その他の一般動力機械","7","はさまれ、巻き込まれ"
"51","2014","平成","26","12","15~16","伐採現場にて、チェーンソーで伐倒した杉の木が、前方にいた被災者に激突した。","3","建設業","301","土木工事業","30109","土地整理土木工事業","1~9","7","環境等","71","環境等","712","立木等","6","激突され"
"52","2014","平成","26","12","12~13","トラックで鶏を運搬中、高速道路のカーブを曲がり切れず、フェンスに激突。助手席に乗っていた被災者が車外に投げ出された。","1","製造業","101","食料品製造業","10101","肉製品、乳製品製造業","10~29","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","17","交通事故（道路）"
"53","2014","平成","26","12","22~23","構内のプラットホーム上にて、フォークリフトを使用し、パレットの整理中、フォークリフトとともにプラットホーム下まで墜落。横倒しになったフォークリフトの下敷きとなった。","4","運輸交通業","403","道路貨物運送業","40301","一般貨物自動車運送業","100~299","2","物上げ装置、運搬機械","22","動力運搬機","222","フォークリフト","1","墜落、転落"
"54","2014","平成","26","12","15~16","電気室にて、被災者の手が高圧真空電磁接触器の充電部に触れ、感電し、死亡した。","3","建設業","303","その他の建設業","30301","電気通信工事業","1~9","3","その他の装置等","35","電気設備","352","電力設備","13","感電"
"55","2014","平成","26","12","11~12","貨車の最後尾に立ち、操車業務中、運転者へ無線にて緊急停止を伝えた際、制動が間に合わず、被災者が貨車を飛び降りたところ、トラックと衝突。貨車から落下してきたコンテナの下敷きとなった。","4","運輸交通業","403","道路貨物運送業","40309","その他の道路貨物運送業","10~29","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","4","飛来、落下"
"56","2014","平成","26","12","12~13","国道交差点にて、被災者の運転する中型トラックが、赤信号で停車中の大型トレーラーに追突し、死亡した。","4","運輸交通業","403","道路貨物運送業","40301","一般貨物自動車運送業","10~29","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","17","交通事故（道路）"
"57","2014","平成","26","12","11~12","足場解体作業中、地上へ降りようと足場上を移動していたところ、足場から墜落した。","3","建設業","302","建築工事業","30209","その他の建築工事業","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","411","足場","1","墜落、転落"
"58","2014","平成","26","12","11~12","被災者が、天井クレーンを操作し、仮溶接した鉄骨製の柱を吊り上げ、移動させようとしていたところ、柱の中央側面にあった突起部分が被災者の胸部に激突し、死亡した。","1","製造業","112","金属製品製造業","11209","その他の金属製品製造業","10~29","2","物上げ装置、運搬機械","21","動力クレーン等","211","クレーン","6","激突され"
"59","2014","平成","26","12","16~17","L字型鋼材2本を電動台車で運搬していた際、鋼材が工場柱に固定されていた半自動溶接のアームに当たり、横倒しになりかけた際、鋼材が横倒しになり、被災者が鋼材に激突された。","1","製造業","112","金属製品製造業","11209","その他の金属製品製造業","50~99","2","物上げ装置、運搬機械","22","動力運搬機","223","軌道装置","6","激突され"
"60","2014","平成","26","12","16~17","給油設備にて、トラックが後退していた際、事務所から出てきた被災者に接触した。","4","運輸交通業","403","道路貨物運送業","40301","一般貨物自動車運送業","1~9","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","6","激突され"
"61","2014","平成","26","12","14~15","花を運搬中、運転する小型トラックが中央線を越え、道路反対側の車庫に衝突。田に転落した。","12","教育・研究業","1201","教育・研究業","120109","その他の教育研究業","100~299","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","17","交通事故（道路）"
"62","2014","平成","26","12","11~12","自動車道にて、被災者が同僚らと土砂の清掃作業の際、路肩規制を行おうとラバーコーンを設置しようとしていたところ、被災者が路肩規制を行っていた方向に侵入してきた普通乗用車にはねられ、死亡した。","3","建設業","301","土木工事業","30106","道路建設工事業","1~9","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","6","激突され"
"63","2014","平成","26","12","11~12","マンション外壁改修工事現場にて、外部足場の解体作業中、建地材を持ち、足場作業床を移動していたところ、足場作業床から地面に墜落した。","3","建設業","302","建築工事業","30209","その他の建築工事業","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","411","足場","1","墜落、転落"
"64","2014","平成","26","12","1~2","大型トレーラで高速道路を走行中、前方を走っていた大型トラックに追突した。","4","運輸交通業","403","道路貨物運送業","40301","一般貨物自動車運送業","300~499","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","17","交通事故（道路）"
"65","2014","平成","26","12","0~1","廃土の再生処理工場にて、ベルトコンベア周りの清掃作業中、コンベアのテールプーリーの回転軸に衣服を巻き込まれ、死亡した。","1","製造業","109","窯業土石製品製造業","10909","その他の土石製品製造業","100~299","2","物上げ装置、運搬機械","22","動力運搬機","224","コンベア","7","はさまれ、巻き込まれ"
"66","2014","平成","26","12","10~11","擁壁上に落下防止用のフェンスを設置する準備作業中、隣接する敷地内に墜落した。","3","建設業","303","その他の建設業","30309","その他の建設業－その他","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","418","建築物、構築物","1","墜落、転落"
"67","2014","平成","26","12","16~17","消防設備の点検の際、マシンハッチの蓋を開ける作業中、蓋の重みを支えきれず、蓋と共に地下へ転落し、死亡した。","17","その他の事業","1702","その他の事業","170209","その他の事業－その他","30~49","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","414","開口部","1","墜落、転落"
"68","2014","平成","26","12","13~14","ビルの解体作業中、4階の床部分にて、ハンドブレーカーを使用し、壁の下部のはつり作業を行っていたところ、壁が内側に倒れ、壁と4階の床部分との間に挟まれ、死亡した。","3","建設業","302","建築工事業","30201","鉄骨・鉄筋コンクリート造家屋建築工事業","30~49","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","418","建築物、構築物","5","崩壊、倒壊"
"69","2014","平成","26","12","11~12","伐木中、高所作業車の作業床からワイヤロープを緩め、伐倒した幹を倒していたところ、幹が切断部を軸に左回転し、切断部から約1m離れた高所作業車上にいた被災者が幹と作業床の手すりに胸部を挟まれた。","3","建設業","301","土木工事業","30199","その他の土木工事業","30~49","7","環境等","71","環境等","712","立木等","5","崩壊、倒壊"
"70","2014","平成","26","12","11~12","被災者は、出荷予定部品を床上操作式天井クレーンにハッカーを用いてつり上げ、フォークリフトに載せられた金属製のパレットへ移動させていた際、ハッカーから外れた荷が後方に倒れ、後頭部を強打した。","1","製造業","115","輸送用機械等製造業","11509","その他の輸送用機械等製造業","100~299","3","その他の装置等","37","用具","372","玉掛用具","2","転倒"
"71","2014","平成","26","12","9~10","鉄骨造2階建解体工事現場にて、解体作業を行っていたところ、一階ひさし部分が崩壊し、被災者がひさしの下敷きになった。","3","建設業","302","建築工事業","30209","その他の建築工事業","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","418","建築物、構築物","5","崩壊、倒壊"
"72","2014","平成","26","12","2~3","下水道管の点検作業中、下水道管路上にて、機材の撤去作業を行っていた際、上流側に背を向けた状態で作業を行っていたところ、下水管より外れて流されてきたバルーンと下水管側壁に挟まれ死亡した。","15","清掃・と畜業","1501","清掃・と畜業","150109","その他の清掃・と畜業","1~9","3","その他の装置等","39","その他の装置、設備","391","その他の装置、設備","7","はさまれ、巻き込まれ"
"73","2014","平成","26","12","11~12","高さ約5メートルの箇所にて、コンベアの清掃作業を行っていたところ、墜落した。","2","鉱業","202","土石採取業","20201","採石業","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","417","通路","1","墜落、転落"
"74","2014","平成","26","12","4~5","自転車で新聞配達中、県道を横断していたところ、トラックにはねられた。","8","商業","802","小売業","80205","新聞販売業","10~29","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","17","交通事故（道路）"
"75","2014","平成","26","12","15~16","トレーラーを傾斜のある作業道に設置し、建設機械を荷台に積載し、上部旋回体をトレーラー後方側へ旋回させた際、荷台側面の履帯を修正しようとトレーラー後方側へ動かしたところ、建設機械が荷台より滑り、墜落。被災者は転落する建設機械に巻き込まれ、建設機械の下敷きになり、死亡した。","3","建設業","301","土木工事業","30199","その他の土木工事業","10~29","1","動力機械","14","建設機械等","145","解体用機械","1","墜落、転落"
"76","2014","平成","26","12","9~10","トレーラーで運搬した紙ロール9本を荷締めした際、左右のあおりの内側に止めたラッシングベルトの左側だけを外し、地上で車両左側のあおりの止め具を後部、前部の順で外したところ、ロール紙の1本が荷台から地上に転がり、2本目を手で支えようとして、ロール紙の下敷きとなった。","4","運輸交通業","403","道路貨物運送業","40301","一般貨物自動車運送業","10~29","6","荷","61","荷","611","荷姿の物","6","激突され"
"77","2014","平成","26","12","13~14","コンクリートミキサー車で県道を西進中、道路横のガードレールを乗り越え、下の川岸に墜落した。","1","製造業","109","窯業土石製品製造業","10901","セメント・同製品製造業","10~29","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","17","交通事故（道路）"
"78","2014","平成","26","12","8~9","解体予定の既設水路の天板上に立ち、同僚の墨出し作業のチェックをしていたところ、天板部が崩壊し、下の水路内へ墜落。天板部のコンクリート塊が被災者の頭部に激突し、その下敷きとなり、死亡した。","3","建設業","302","建築工事業","30201","鉄骨・鉄筋コンクリート造家屋建築工事業","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","418","建築物、構築物","1","墜落、転落"
"79","2014","平成","26","12","3~4","小型トラックで走行中、センターラインを越えて対向車線を走行中の大型トラックと正面衝突し、頭を強く打ち、死亡した。","3","建設業","301","土木工事業","30199","その他の土木工事業","10~29","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","17","交通事故（道路）"
"80","2014","平成","26","12","15~16","運搬機械でなめこ瓶の入ったコンテナをコンベアに移し替える作業中、機械がトラブルで停止し、機械の電源を切らずに復旧作業を行っていたところ、機械が稼働し、アームとコンベアの間に首がはさまれた。","1","製造業","101","食料品製造業","10109","その他の食料品製造業","10~29","2","物上げ装置、運搬機械","22","動力運搬機","229","その他の動力運搬機","7","はさまれ、巻き込まれ"
"81","2014","平成","26","12","9~10","片側1車線道路のセンターライン上にて、交通誘導中、トラックにはねられた。","17","その他の事業","1702","その他の事業","170201","警備業","100~299","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","17","交通事故（道路）"
