"ID","西暦","年号","年","月","発生時間","災害状況","業種（大分類）コード","業種（大分類）分類名","業種（中分類）コード","業種（中分類）分類名","業種（小分類）コード","業種（小分類）分類名","事業場規模","起因物（大分類）コード","起因物（大分類）分類名","起因物（中分類）コード","起因物（中分類）分類名","起因物（小分類）コード","起因物（小分類）分類名","事故の型コード","事故の型分類名"
"11","1994","平成","6","1","13~14","トラック荷台上でH形鋼の荷卸し作業中、荷台上でつまづきあおりを越えて地上に転落した。","3","建設業","302","建築工事業","","","1~9","2","物上げ装置、運搬機械","22","動力運搬機","","","1","墜落、転落"
"12","1994","平成","6","1","5~6","徒歩で新聞配達中、凍結している坂道で転倒した。","8","商業","","","","","1~9","7","環境等","71","環境等","","","2","転倒"
"13","1994","平成","6","1","9~10","客先において、トラック荷台上で荷(プレスされた自動車)の雑物を除去していたところ、他社の運転手が作業の邪魔になる当該トラックを運転して動かしたため、地上に墜落した。","4","運輸交通業","403","道路貨物運送業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","1","墜落、転落"
"14","1994","平成","6","1","16~17","下水本管に支管を接続する工事において、バックホウで掘削(幅2m、深さ2.5m)した後、本管を手堀で掘り出そうと掘削箇所に降りたところ、突然掘削面が崩壊した。","3","建設業","301","土木工事業","","","1~9","7","環境等","71","環境等","","","5","崩壊、倒壊"
"15","1994","平成","6","1","16~17","ボイラー点検のため、ボイラーの管寄せとボイラー室側壁の間でアーク溶接中、溶接の火花が着衣に燃え移った。","3","建設業","303","その他の建設業","","","1~9","3","その他の装置等","33","溶接装置","","","16","火災"
"16","1994","平成","6","1","1~2","交差点で右折する際、右から直進してきた乗用車と衝突した。","4","運輸交通業","402","道路旅客運送業","","","50~99","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"17","1994","平成","6","1","7~8","積載型移動式クレーンでヒューム管を吊り上げたところ、吊り具が外れてヒューム管が落下し、その下敷きになった。","4","運輸交通業","403","道路貨物運送業","","","1~9","3","その他の装置等","37","用具","","","4","飛来、落下"
"18","1994","平成","6","1","8~9","山林間伐作業現場において、機械集材装置の撤去作業中、台付ワイヤロープに荷上索を接続し、トラックで引っ張って移動させようとしたところ、ワイヤロープが切断しはねとばされた。","6","農林業","601","農業","","","1~9","2","物上げ装置、運搬機械","21","動力クレーン等","","","6","激突され"
"19","1994","平成","6","1","10~11","伐倒木(径約13センチメートル、長さ13m)を集材するため5本程まとめて玉掛し引き上げようとしたところ、伐倒木がふられ玉掛をしていた被災者に激突した。","6","農林業","601","農業","","","1~9","6","荷","61","荷","","","6","激突され"
"20","1994","平成","6","1","10~11","作業場2階で資材を探しているとき、作業場端から約2m下のコンクリート床に墜落した。","1","製造業","117","その他の製造業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"21","1994","平成","6","1","11~12","トラックで荷を運搬中、センターラインを越え、対向車と衝突した。","4","運輸交通業","403","道路貨物運送業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"22","1994","平成","6","1","13~14","ガスボンベをトラック荷台からおろす際、ボンベとともに荷台上から墜落した。","8","商業","","","","","30~49","2","物上げ装置、運搬機械","22","動力運搬機","","","1","墜落、転落"
"23","1994","平成","6","1","14~15","超軽量動力機(小型飛行機、約170キログラム)のエンジンを調整中、動力機が動き出し、これを止めようとした被災者に接触した。","12","教育・研究業","","","","","1~9","2","物上げ装置、運搬機械","23","乗物","","","7","はさまれ、巻き込まれ"
"24","1994","平成","6","1","15~16","2tトラックで土砂を運搬中、山側法面に後輪が乗り上げたためトラックが転倒し、脱出しようとしたがトラックの下敷きになった。","3","建設業","301","土木工事業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","2","転倒"
"25","1994","平成","6","1","8~9","立木(高さ25m、根回り1.8m)をチェーンソーで切り倒したところ、その下敷きになった。","6","農林業","601","農業","","","10~29","7","環境等","71","環境等","","","6","激突され"
"26","1994","平成","6","1","8~9","立木(高さ25m、根回り1.8m)をチェーンソーで切り倒したところ、その下敷きになった。","6","農林業","601","農業","","","10~29","7","環境等","71","環境等","","","6","激突され"
"27","1994","平成","6","1","12~13","ホッパーに落ちた同僚を助けようとしてホッパー内に入ったところ、2人とも砂に埋もれて動けなくなり、それを助けようと別の同僚が砂を抜くためのスイッチを入れたところ、砂に埋まった。","1","製造業","111","非鉄金属製造業","","","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"28","1994","平成","6","1","12~13","ホッパー内に落ち、助けに来た同僚とともに砂に埋もれて動けなくなり、別の同僚が砂を抜くためスイッチを入れたところ、砂に埋まった。","1","製造業","111","非鉄金属製造業","","","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"29","1994","平成","6","1","9~10","街路樹を剪定中、枝が折れ約3.2m下のコンクリート道路に墜落した。","3","建設業","301","土木工事業","","","1~9","7","環境等","71","環境等","","","1","墜落、転落"
"30","1994","平成","6","1","10~11","2tトラックで軽油を配送中、凍結した道路でスリップしてセンターラインを越え、対向してきた大型トラックと衝突した。","4","運輸交通業","403","道路貨物運送業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"31","1994","平成","6","1","11~12","鋼管倉庫において天井クレーン(つり上げ荷重2t)で鋼材束を搬出中、積み重ねられた鋼材束が崩れ、玉掛作業中の被災者が鋼材に挟まれた。","4","運輸交通業","403","道路貨物運送業","","","1~9","6","荷","61","荷","","","5","崩壊、倒壊"
"32","1994","平成","6","1","11~12","収集車で資源ゴミを収集中、T字路を左折した際、荷台の後部ドアが開いたため荷台から路上に転落した。","15","清掃・と畜業","","","","","100~299","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"33","1994","平成","6","1","14~15","法面工事現場において親綱の掛け替え作業中、親綱を掛けていた単管パイプが回転したため親綱が外れ、約8m下に墜落した。","3","建設業","301","土木工事業","","","1~9","3","その他の装置等","37","用具","","","1","墜落、転落"
"34","1994","平成","6","1","15~16","堆肥散布機で堆肥の散布を終え、残った堆肥をスコップで落とすため同機の荷台に上ろうとしたところ、同機のシャフトに接触し、これに巻き込まれた。","7","畜産・水産業","","","","","10~29","1","動力機械","12","動力伝導機構","","","7","はさまれ、巻き込まれ"
"35","1994","平成","6","1","15~16","タレットパンチング機械の屑を取り除くためテーブルの送行範囲に入ったところ、同僚が起動スイッチを入れたため、テーブルと建屋の間に挟まれた。","1","製造業","112","金属製品製造業","","","1~9","1","動力機械","16","一般動力機械","","","7","はさまれ、巻き込まれ"
"36","1994","平成","6","1","7~8","キビ圧搾機下の床面を洗浄用ホースで水洗し片付けていたところ、ホース先端部がフライトコンベヤーに巻き込んだためコンベヤーのスイッチを切りホースを取り外していたところ、司令塔にいた同僚がスイッチを入れたためコンベヤーに両足を巻き込まれた。","1","製造業","101","食料品製造業","","","100~299","2","物上げ装置、運搬機械","22","動力運搬機","","","7","はさまれ、巻き込まれ"
"37","1994","平成","6","1","8~9","化粧丸太(径30センチメートル、長さ7.5m)を小型移動式クレーン(つり上げ荷重2.9t)の荷台から降ろすためブームを旋回させたところ、ブームと丸太が接触し、荷台から転落した丸太が頭部を直撃した。","3","建設業","302","建築工事業","","","10~29","2","物上げ装置、運搬機械","21","動力クレーン等","","","4","飛来、落下"
"38","1994","平成","6","1","10~11","トラックで走行中、凍結していたカーブでスリップして対向車線にはみ出し、対向してきた大型ダンプカーと衝突した。","4","運輸交通業","403","道路貨物運送業","","","30~49","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"39","1994","平成","6","1","14~15","トラックでコンクリート廃材を運搬中、堤防道路で運転を誤り河川敷に転落した。","3","建設業","302","建築工事業","","","1~9","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"40","1994","平成","6","1","9~10","工場構内でトレーラーのコンテナより荷(袋物、120×60×40、約50キログラム)卸し作業中、最下段の荷のビニールバンドをつかんで引き出そうとしたところバンドが切れ、その弾みでコンテナ上から約1.3m下に墜落した。","1","製造業","101","食料品製造業","","","1~9","2","物上げ装置、運搬機械","22","動力運搬機","","","1","墜落、転落"
"41","1994","平成","6","1","9~10","ディーゼル車の偽装作業のため車から高床作業台に乗り移る際、高床作業台開口部のエアー取出口に足を踏み入れ、エアーカップラー(継手)部分が大腿部に突き刺さり体内に空気が入った。","1","製造業","115","輸送用機械等製造業","","","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","90","その他"
"42","1994","平成","6","1","9~10","住宅用建築材を帯のこ盤で加工中、誤ってのこ刃に接触し胸部を切傷した。","1","製造業","104","木材・木製品製造業","","","10~29","1","動力機械","13","木材加工用機械","","","8","切れ、こすれ"
"43","1994","平成","6","1","10~11","電柱の仮設作業床上で活線のまま高圧(6600V)耐張碍子を取替中、架空電線の充電部が腹部に接触し、感電した。","3","建設業","303","その他の建設業","","","1~9","3","その他の装置等","35","電気設備","","","13","感電"
"44","1994","平成","6","1","11~12","納品先より帰社途中、国道の路面が凍結していたため対向車線にはみ出し、対向してきたダンプカーと正面衝突した。","4","運輸交通業","403","道路貨物運送業","","","1~9","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"45","1994","平成","6","1","11~12","工場資材置場において、外壁コンクリートパネルを搬送するために来ていた被災者が、後進してきたフォークリフトにひかれた。","4","運輸交通業","403","道路貨物運送業","","","1~9","2","物上げ装置、運搬機械","22","動力運搬機","","","6","激突され"
"46","1994","平成","6","1","11~12","遊園地のジェットコースター走路の塗装工事のため吊り足場を組立中、親綱に安全帯を掛け替える際、足場から20m下の沼に墜落した。","3","建設業","302","建築工事業","","","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"47","1994","平成","6","1","11~12","150tクローラクレーンで地切りした消波ブロックを旋回移動中、消波ブロックの一部(4脚のうち1脚、約5t)が欠落し、合図をしていた被災者を直撃した。","3","建設業","301","土木工事業","","","100~299","5","物質、材料","52","材料","","","4","飛来、落下"
"48","1994","平成","6","1","15~16","産業廃棄物処理場の焼却炉内部の耐火煉を解体中、煉瓦の一部が剥離して落下し、下で作業をしていた被災者に激突した。","3","建設業","303","その他の建設業","","","1~9","3","その他の装置等","34","炉窯等","","","4","飛来、落下"
"49","1994","平成","6","1","17~18","工事現場内で積載型移動式クレーンの後進を誘導中、ひかれた。","17","その他の事業","","","","","100~299","2","物上げ装置、運搬機械","21","動力クレーン等","","","6","激突され"
"50","1994","平成","6","1","18~19","整地作業をしていた被災者が単独で地下ピットに行き、地下室内の堰(高さ180センチメートル、幅10センチメートル)より転落した。","3","建設業","301","土木工事業","","","30~49","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"51","1994","平成","6","1","20~21","ドラグ・ショベルでダンプ荷台より土止用矢板21枚をおろそうとしたところ、ドラグ・ショベルが傾いて荷が下がり、補助作業をしていた被災者が荷の下敷きになった。","3","建設業","301","土木工事業","","","10~29","1","動力機械","14","建設機械等","","","6","激突され"
"52","1994","平成","6","1","8~9","町道を走行中、対向車線の車が前方車を追い越そうと飛び出してきて、正面衝突した。","17","その他の事業","","","","","1~9","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"53","1994","平成","6","1","9~10","木造平屋建新築工事において、小屋組こや束の寸法出しのため木製梯子を昇っていたところ、梯子を踏み外してコンクリート土間に転落した。","3","建設業","302","建築工事業","","","1~9","3","その他の装置等","37","用具","","","1","墜落、転落"
"54","1994","平成","6","1","10~11","クリーニング工場内において、ベルトコンベヤーから落ちた洗濯物を取ろうと、コンベヤーに手を掛けて降りようとしたとき、コンベヤーが突然動き出したため2m墜落した。","1","製造業","117","その他の製造業","","","50~99","2","物上げ装置、運搬機械","22","動力運搬機","","","1","墜落、転落"
"55","1994","平成","6","1","8~9","玉切作業の準備中、斜面で転倒した。","6","農林業","601","農業","","","1~9","7","環境等","71","環境等","","","2","転倒"
"56","1994","平成","6","1","9~10","古瓦を2tトラックに積込中、荷台上から約1.3m下のコンクリート床に墜落した。","3","建設業","302","建築工事業","","","1~9","2","物上げ装置、運搬機械","22","動力運搬機","","","1","墜落、転落"
"57","1994","平成","6","1","9~10","2階建木造住宅建築工事において、屋根(軒高6m、勾配30度)上から墜落した。","3","建設業","302","建築工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"58","1994","平成","6","1","11~12","積載形移動式クレーン(つり上げ荷重2.9t)から敷板用の鉄板(1.6t)を降ろす際、クレーンのフックから鉄板が外れ、被災者に激突した。","3","建設業","301","土木工事業","","","30~49","6","荷","61","荷","","","6","激突され"
"59","1994","平成","6","1","4~5","1.8t電気式フォークリフト(プラッター)を後進させたところ、棚の鉄製枠と運転席の間に胸部を挟まれた。","1","製造業","106","パルプ・紙・紙加工品製造業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","7","はさまれ、巻き込まれ"
"60","1994","平成","6","1","6~7","橋の上で事故車をレッカー移動中、スリップした対向車と事故車の間に挟まれた。","1","製造業","117","その他の製造業","","","1~9","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"61","1994","平成","6","1","11~12","チェーンソーで伐倒した木が頭部を直撃した。","6","農林業","601","農業","","","1~9","7","環境等","71","環境等","","","6","激突され"
"62","1994","平成","6","1","15~16","立木を伐採中、倒壊したかかり木が激突した。","6","農林業","601","農業","","","1~9","7","環境等","71","環境等","","","5","崩壊、倒壊"
"63","1994","平成","6","1","3~4","2t保冷車で帰社途中、信号待ち中の4tユニック車に追突した。","4","運輸交通業","403","道路貨物運送業","","","30~49","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"64","1994","平成","6","1","5~6","4tトラックで荷を運搬中、高速道路で渋滞のため停車中のトラックに追突した。","4","運輸交通業","403","道路貨物運送業","","","50~99","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"65","1994","平成","6","1","9~10","採石場でダンプカーを運転中、高さ50mの6段目ベンチより下の岩場に転落した。","2","鉱業","202","土石採取業","","","10~29","7","環境等","71","環境等","","","1","墜落、転落"
"66","1994","平成","6","1","10~11","車で営業先に向う途中、スリップして対向車線にはみ出し、トラックと衝突した。","9","金融・広告業","","","","","300~499","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"67","1994","平成","6","1","10~11","自社工場前において、トラック荷台から古紙を入れる鉄製箱(2×1.2×1.2m、約180キログラム)8個を降ろしていたところ、2段に積んだ箱2個が崩れ落ち、その下敷きになった。","8","商業","","","","","1~9","2","物上げ装置、運搬機械","22","動力運搬機","","","5","崩壊、倒壊"
"68","1994","平成","6","1","11~12","開削式下水道工事現場において、掘削部(深さ1.5m)に設置した鋼矢板圧入・引抜機を調整中、圧入機の前部が傾いて落下し、開削部内でラジコン操作をしていた被災者が下敷きになった。","3","建設業","301","土木工事業","","","10~29","1","動力機械","14","建設機械等","","","6","激突され"
"69","1994","平成","6","1","16~17","工場2階倉庫の開口部から梱包した製品(約20キログラム)を1階へ落としたところ、開口部端より約3m下の1階床に墜落した。","1","製造業","102","繊維工業","","","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"70","1994","平成","6","1","0~1","大型トラックで国道を走行中、前方の事故のため停車したトラックに追突した。","4","運輸交通業","403","道路貨物運送業","","","10~29","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"71","1994","平成","6","1","9~10","公園内東屋の基礎工事中、ドラグ・ショベルとともに法肩から転落した。","3","建設業","301","土木工事業","","","10~29","1","動力機械","14","建設機械等","","","1","墜落、転落"
"72","1994","平成","6","1","11~12","背板(高さ2.9m)のH型鋼をパイプで連結した柱(約2t)を深さ約2.6mの箇所に設置したが、これが倒れ始め、付近で作業をしていた被災者の頭部に当たった。","3","建設業","301","土木工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","5","崩壊、倒壊"
"73","1994","平成","6","1","11~12","家屋解体工事に伴うブロック塀近くの水道管掘り起こし作業中、ブロック塀(高さ2.3m、幅1.95m、厚さ20センチメートル)が倒壊し、その下敷きになった。","3","建設業","302","建築工事業","","","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","5","崩壊、倒壊"
"74","1994","平成","6","1","12~13","食事のためトラックを降りて道路を横断中、乗用車にはねられた。","4","運輸交通業","403","道路貨物運送業","","","10~29","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"75","1994","平成","6","1","13~14","工場新築現場の型わく足場上で鉄骨の錆止め塗装中、高さ5.4mの足場より墜落した。","3","建設業","302","建築工事業","","","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"76","1994","平成","6","1","13~14","ブロック塀に沿って側溝を布設する際、ドラグ・ショベルで掘削した溝(深さ約0.8m、幅約1m、長さ約12m)の中に入って手掘りしていたところ、ブロック塀(高さ1.95m、長さ12.6m)が倒れた。","3","建設業","301","土木工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","5","崩壊、倒壊"
"77","1994","平成","6","1","14~15","自動段積機(ロボット)で舗装用ブロックを積み上げ中、オペレーターがブロックに近付き、機械の駆動部分と舗装用ブロックの間に頭部を挟まれた。","1","製造業","109","窯業土石製品製造業","","","10~29","1","動力機械","16","一般動力機械","","","7","はさまれ、巻き込まれ"
"78","1994","平成","6","1","14~15","ビル7階窓のサッシ枠を馬足場(屋内)上で溶接により取付中、火花飛散防止用ベニア板とともに約23m下のアスファルト舗装上に墜落した。","3","建設業","302","建築工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"79","1994","平成","6","1","15~16","一般廃棄物処理装置のベルトコンベヤーより落ちたゴミをベルトコンベヤーに載せる作業中、右腕をコンベヤーに巻き込まれた。","15","清掃・と畜業","","","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","7","はさまれ、巻き込まれ"
"80","1994","平成","6","1","15~16","事業場内で仮撚機の設置作業中、ハンドリフトで持ち上げたレール(長さ約3m、約20キログラム)の両端を同僚とともに持ち、脚立(高さ1.7m)に登って更に高い位置に持ち上げようとしたところ、バランスを崩して床に転落した。","3","建設業","303","その他の建設業","","","10~29","3","その他の装置等","37","用具","","","1","墜落、転落"
"81","1994","平成","6","1","16~17","立坑(7.8×4.5m、深さ14m)内のライナープレート取付作業において、釡場排水箇所をクラムシェルで掘削しバケットを約1.2m巻き上げたところで、バケットとライナープレートの間に挟まれた。","3","建設業","301","土木工事業","","","1~9","1","動力機械","14","建設機械等","","","7","はさまれ、巻き込まれ"
"82","1994","平成","6","1","16~17","2tダンプカーのクラッチ修理を終えた後、ブレーキホースの接続を忘れたことに気付き、荷台を上げホースを接続しようとしたところ、荷台が突然落下してきて身体を挟まれた。","1","製造業","117","その他の製造業","","","1~9","2","物上げ装置、運搬機械","22","動力運搬機","","","7","はさまれ、巻き込まれ"
"83","1994","平成","6","1","1~2","国道のS字カーブを走行中、対向車線にはみ出し、走行してきた大型トレーラーと正面衝突した。","4","運輸交通業","403","道路貨物運送業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"84","1994","平成","6","1","4~5","バイクで新聞配達中、県道交差点で信号待ちしていたところ乗用車に追突された。","8","商業","","","","","50~99","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"85","1994","平成","6","1","10~11","廃棄物選別場において、同僚が運転するフォークリフトが被災者の側方に置いてあった鉄製コンテナに当たり、このコンテナが被災者に激突した。","15","清掃・と畜業","","","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","6","激突され"
"86","1994","平成","6","1","12~13","10tトラック(セルフローダー)の荷台からクローラ式解体機械をおろす作業中、解体機械とともに荷台から転落し、その下敷きになった。","8","商業","","","","","1~9","1","動力機械","14","建設機械等","","","1","墜落、転落"
"87","1994","平成","6","1","12~13","ドラグ・ショベルで法枠ブロックの据付作業中、ブロックを吊っていた繊維バンドの荷外しをしていたところ、身体が操作レバーに触れたためブームが下降し、バケットに激突された。","3","建設業","301","土木工事業","","","1~9","1","動力機械","14","建設機械等","","","6","激突され"
"88","1994","平成","6","1","15~16","立木の伐採作業中、同僚がチェーンソーで切った松が風により予想外の方向に倒れ、14m離れたところで作業していた被災者に当たった。","6","農林業","601","農業","","","1~9","7","環境等","71","環境等","","","5","崩壊、倒壊"
"89","1994","平成","6","1","16~17","工場で出た残布の焼却作業において、路上から投下した残布が入っている布袋(約50キログラム)とともに3.2m下の火中に転落した。","1","製造業","103","衣服その他の繊維製品製造業","","","10~29","5","物質、材料","52","材料","","","11","高温・低温の物との接触"
"90","1994","平成","6","1","16~17","2tトラックで高速道路を走行中、追越車線を走行中の4tトラックに接触し、横転したはずみで車外に投げ出され自車の下敷きになった。","4","運輸交通業","403","道路貨物運送業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"91","1994","平成","6","1","17~18","エンジントラブルで停止したトラックを牽引するため前車とトラックの間でワイヤロープを取り付けていたところ、乗用車がトラックに追突し、両車の間に挟まれた。","3","建設業","303","その他の建設業","","","1~9","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"92","1994","平成","6","1","21~22","作業員宿舎1階南端より出火し、2階中央の部屋にいた被災者が2階北端の部屋に逃げ込んだが焼死した。","3","建設業","301","土木工事業","","","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","16","火災"
"93","1994","平成","6","1","8~9","キャンプ場の駐車場から約60m離れた現場へ車輌系建設機械で走行中、路肩が崩壊し湖に転落した。","3","建設業","301","土木工事業","","","1~9","7","環境等","71","環境等","","","1","墜落、転落"
"94","1994","平成","6","1","8~9","沖に停泊中の船のハッチに、スリングを使い揚貨装置で硫安(50キログラム×70個)を積込作業中、ハッチ内で待機していた被災者に硫安のポリクロル袋が落下した。","5","貨物取扱業","502","港湾運送業","","","100~299","6","荷","61","荷","","","4","飛来、落下"
"95","1994","平成","6","1","11~12","クローラクレーン(つり上げ荷重50t)で主巻シーブガードの変形を修復するため繊維ベルトでジブを吊り上げ、更に下方からチェーンレバーで引っ張っていたところ、繊維ベルトが切断し、落下したジブの下敷きになった。","1","製造業","117","その他の製造業","","","30~49","3","その他の装置等","37","用具","","","4","飛来、落下"
"96","1994","平成","6","1","8~9","倉庫2階作業場に居た同僚が、持っていたゴミ袋(8~9キログラム)を滑り落とし、開口部より真下を通行中の被災者を直撃した。","8","商業","","","","","1~9","6","荷","61","荷","","","4","飛来、落下"
"97","1994","平成","6","1","8~9","工事現場において、積載型移動式クレーンから法面吹付工事用機械を降ろしていたところ、クレーンが横転し、その下敷きになった。","3","建設業","301","土木工事業","","","1~9","2","物上げ装置、運搬機械","21","動力クレーン等","","","2","転倒"
"98","1994","平成","6","1","11~12","住宅屋上において、アンテナを含む無線装置の試験を行うため、ネットワークアナライザーに接続した同軸ケーブルを手繰って伸ばそうとしたところ、屋上端より15.35m下に墜落した。","3","建設業","303","その他の建設業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"99","1994","平成","6","1","11~12","当該工事現場において、ダンプカーより8枚重ねた溝蓋(60×50×12センチメートル、60キログラム)をドラグ・ショベルで吊り降ろしていたところ、道路から約3m下の畑に転落した。","3","建設業","301","土木工事業","","","10~29","1","動力機械","14","建設機械等","","","1","墜落、転落"
"100","1994","平成","6","1","13~14","営業先より軽ライトバンで帰社途中、道路左側の街灯柱に激突し、更に上り斜面の山肌に激突した。","8","商業","","","","","10~29","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"101","1994","平成","6","1","13~14","営業先へライトバンで向う途中、交差点で右から来た路線バスと衝突し、更に左から来た大型トレーラーと衝突した。","1","製造業","104","木材・木製品製造業","","","30~49","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"102","1994","平成","6","1","15~16","釣り船のエンジンをフォークリフトで宙吊り状態にしたまま、固定用ボルトを外していたところ、フォークリフトが突然前進したためひかれた。","8","商業","","","","","1~9","2","物上げ装置、運搬機械","22","動力運搬機","","","7","はさまれ、巻き込まれ"
"103","1994","平成","6","1","16~17","ハンドリフトで配電盤の据付工事中、配電盤が倒れ下敷きになった。","3","建設業","303","その他の建設業","","","1~9","6","荷","61","荷","","","5","崩壊、倒壊"
"104","1994","平成","6","1","16~17","基礎抗の掘削孔(深さ17.1m、水深14.4m、ケーシング径1.2m)に転落した。","3","建設業","301","土木工事業","","","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","10","おぼれ"
