"ID","西暦","年号","年","月","発生時間","災害状況","業種（大分類）コード","業種（大分類）分類名","業種（中分類）コード","業種（中分類）分類名","業種（小分類）コード","業種（小分類）分類名","事業場規模","起因物（大分類）コード","起因物（大分類）分類名","起因物（中分類）コード","起因物（中分類）分類名","起因物（小分類）コード","起因物（小分類）分類名","事故の型コード","事故の型分類名"
"11","2006","平成","18","1","8~9","卸売業者の資材倉庫の屋根の雪下ろし作業を行うに当たり、被災者は同僚1名と共に当該倉庫出入口の下屋にはしごで登り、雪べらを用いて雪庇(屋根からせり出している雪)を落とす作業を行っていたところ、下屋に雪庇が崩れ落ち、当該雪庇に押し出される状況となって高さ5.18mの下屋から地面に墜落した。被災者はヘルメット着用していたが、墜落時は脱げた状態。","3","建設業","301","土木工事業","30199","その他の土木工事業","30~49","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","415","屋根、はり、もや、けた、合掌","1","墜落、転落"
"12","2006","平成","18","1","15~16","砂利プラントにおいて、プラント全体の運転管理を一人で行なっていた被災者が現場にいないことに山砂の搬送から戻ってきた同僚が気付き、周辺を探していたところ、ホッパー内部で山砂に埋もれている被災者を発見した。","2","鉱業","202","土石採取業","20202","砂利採取業","1~9","5","物質、材料","52","材料","523","石、砂、砂利","1","墜落、転落"
"13","2006","平成","18","1","7~8","エポキシ工場において、エポキシ工場の責任者である被災者は早出し、同工場内で一人で混合機を使用してエッチ材(事務机の天板の端に貼ってある材料)の着色作業を行っていたところ、回転中の同混合機の回転軸に巻き込まれ、身体全体が振り回された。その際、金属製の扉、同混合機のマスト等に足がぶつかり被災した。","1","製造業","108","化学工業","10808","塗料製造業","100~299","1","動力機械","16","一般動力機械","162","混合機、粉砕機","7","はさまれ、巻き込まれ"
"14","2006","平成","18","1","15~16","移動式足場の手すりを97センチメートルから75センチメートルに付け替える作業中に、高さ3.3mの高さの作業床の端から墜落した。","3","建設業","302","建築工事業","30201","鉄骨・鉄筋コンクリート造家屋建築工事業","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","411","足場","1","墜落、転落"
"15","2006","平成","18","1","9~10","被災者Aが、キューポラ炉の内部に設置したワイヤ梯子上においてレンガの撤去作業を行っていたところ、一酸化炭素を吸入し、意識を失ったため、被災者BがAを救出しようとしたが、救出時において一酸化炭素を吸入し意識を失ったものである。被災者2名は意識を失い、炉内のワイヤ梯子に引っかかっている状態で発見され、AはBの救出途中に約4m下の床面に落下、Bは投入口から救出された。","1","製造業","110","鉄鋼業","11002","鋳物業","50~99","5","物質、材料","51","危険物、有害物等","514","有害物","12","有害物等との接触"
"16","2006","平成","18","1","9~10","被災者が高さ約4mにある採光窓を清掃するため、はしごを使用して清掃作業を行った後、はしご付近で仰向けに倒れているところを発見された。","15","清掃・と畜業","1501","清掃・と畜業","150101","ビルメンテナンス業","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","416","作業床、歩み板","2","転倒"
"17","2006","平成","18","1","13~14","国道で、被災者が運転する4トントラックが、道路左側のコンクリート壁に衝突したはずみで対向車線側のガードレールに衝突した。","4","運輸交通業","403","道路貨物運送業","40301","一般貨物自動車運送業","10~29","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","17","交通事故（道路）"
"18","2006","平成","18","1","20~21","配送を終え、最大荷重1.5tのフォークリフトを運転し、トラック荷台のパレットを倉庫(32m×41.5m)内に降ろし、倉庫内の所定駐車位置に前進で移動中、マスト部が建物柱に激突した。その弾みで、フォークリフトが横転し、ヘッドガードの下敷きとなった。","4","運輸交通業","403","道路貨物運送業","40301","一般貨物自動車運送業","10~29","2","物上げ装置、運搬機械","22","動力運搬機","222","フォークリフト","3","激突"
"19","2006","平成","18","1","9~10","出張先から出張先へ車にて移動中、信号機のない交差点に進入したところ、右側より走行してきたトラックと衝突した。","13","保健・衛生業","1302","社会福祉施設","130201","社会福祉施設","100~299","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","17","交通事故（道路）"
"20","2006","平成","18","1","17~18","被災者は、週末の作業打合せのため、その日出社する作業者の確認に行った。その確認後の被災者の行方が不明となり、工場内の製品を自動搬送するストックコンベアにおいて「ガシャン」と音がしたので他の作業者が現場に駆けつけたところ、当該コンベアの昇降装置コンベアに挟まれた被災者が発見された。","1","製造業","108","化学工業","10805","プラスチック製品製造業","50~99","2","物上げ装置、運搬機械","22","動力運搬機","224","コンベア","7","はさまれ、巻き込まれ"
"21","2006","平成","18","1","13~14","給水管取替工事で市道をドラグ・ショベル(0.3立米)により掘削し、被災者が掘削溝(深さ1m、幅0.5m、延長5m)内でスコップを使用し本管止水栓を探していたところ、溝手前に位置していた当該ドラグ・ショベルが溝横の土砂搬出用2tトラックの荷台にバケットを掛けていたために、発進したトラックに引きずられて動き、逃げ遅れた被災者が当該ドラグ・ショベルの下敷きとなった。","3","建設業","301","土木工事業","30110","上下水道工事業","1~9","1","動力機械","14","建設機械等","142","掘削用機械","7","はさまれ、巻き込まれ"
"22","2006","平成","18","1","21~22","自動車製造ラインの自動塗装工程において、ボデーに塗布する防錆塗料の成分調整を行うため、ボデーを浸すための長さ22.5m、幅3.2m、深さ3.2mの塗料槽の中に、18リットル缶入りの添加剤10缶を注ぎ入れる作業を行っていたところ、8缶目の投入中に誤って塗料槽の中に転落した。すぐに同僚に引き上げられ救急車で病院に搬送されたが、死亡した。","1","製造業","115","輸送用機械等製造業","11502","自動車・同付属品製造業","1000~9999","5","物質、材料","51","危険物、有害物等","519","その他の危険物、有害物等","12","有害物等との接触"
"23","2006","平成","18","1","11~12","被災者は、新潟県内に漬物のサンプルを持って商談に行くため、高速自動車道を新潟に向かって走行中、被災者の運転するバンがセンターラインをオーバーし、対向してきた乗用車と正面衝突した。","1","製造業","101","食料品製造業","10103","農業保存食料品製造業","100~299","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","17","交通事故（道路）"
"24","2006","平成","18","1","15~16","檜(70~80年生)の伐出作業中、伐倒中の檜が「かかり木」となり、「かかり木」処理の為、つるを切ったところ檜が被災者の方へ跳ね、被災者がその下敷きとなった。直前に伐倒した木(捨て切り)が「かかり木」となっており、これに「投げ倒し」をした為、2重の「かかり木」となっていた。","6","農林業","602","林業","60201","木材伐出業","1~9","7","環境等","71","環境等","712","立木等","6","激突され"
"25","2006","平成","18","1","19~20","くい打ち機材を別のトラックに積み替える作業を行っていた。トラック上に置かれた拡底バケット受台に一時立てかけてあったスタビライザーと呼ばれる機材を荷台に固定するため、荷締め器を用い仮締め作業を行ったところ、締めるに従いトラック前方側へ動いたスタビライザーと拡底バケットの間に、ちょうどそこを通ろうとした被災者が挟まれ、被災した。","3","建設業","301","土木工事業","30199","その他の土木工事業","10~29","3","その他の装置等","37","用具","379","その他の用具","7","はさまれ、巻き込まれ"
"26","2006","平成","18","1","8~9","酒気帯び運転の乗用車が道路左側のガードレールに衝突した後、道路右側の市道の改良工事現場において、布設したU字溝の清掃作業を行っていた被災者をはねた。","3","建設業","301","土木工事業","30106","道路建設工事業","10~29","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","17","交通事故（道路）"
"27","2006","平成","18","1","8~9","県道を直進していた被災者の乗用車と反対車線で右折しようとした乗用車が衝突した。","4","運輸交通業","403","道路貨物運送業","40301","一般貨物自動車運送業","50~99","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","17","交通事故（道路）"
"28","2006","平成","18","1","19~20","地下機械式立体駐輪場の建設のため、立坑(直径7m、深さ15m)を掘削していた。他の下請け事業者が、翌日の作業に備え、立坑を覆っていた鋼製の覆工板(縦1m×横3m)を一部取り外し、開口部としていた。そこに資材を運搬していた被災者が、開口部より墜落し被災した。","3","建設業","302","建築工事業","30201","鉄骨・鉄筋コンクリート造家屋建築工事業","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","418","建築物、構築物","1","墜落、転落"
"29","2006","平成","18","1","13~14","被災者は、フォークリフトで廃車を持ち上げ、廃車のガソリンタンクに残存していたガソリンを抜く作業を行っていた時に、何らかの原因で身体にかぶったガソリンに引火し、被災した。病院で治療を受けていたが、死亡した。","1","製造業","117","その他の製造業","11701","自動車整備業","1~9","5","物質、材料","51","危険物、有害物等","512","引火性の物","16","火災"
"30","2006","平成","18","1","10~11","約2ヶ月間休止していた金属熱処理機を急遽起動させることとなった。起動準備開始から30分後、被災者が同機の内部で倒れているのを発見された。被災者は清掃準備(内部扉の固定等)のため同機の内部に入った。","1","製造業","113","一般機械器具製造業","11301","機械（精密機械を除く）器具製造業","50~99","7","環境等","71","環境等","714","異常環境等","12","有害物等との接触"
"31","2006","平成","18","1","4~5","原付バイクで新聞配達中の被災者が、駅前の信号のない交差点において右折しようとしたところ、直進してきた軽トラックと接触した。","8","商業","802","小売業","80205","新聞販売業","10~29","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","17","交通事故（道路）"
"32","2006","平成","18","1","10~11","工場棟の建築工事において、移動式足場を使用し、工場棟天井部に取り付けた冷媒設備附属配管の耐圧試験(窒素ガスによる漏れ試験)準備を行っていた被災者が、当該足場上から5.94メートル下のコンクリート床に墜落した。","3","建設業","302","建築工事業","30203","建築設備工事業","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","411","足場","1","墜落、転落"
"33","2006","平成","18","1","11~12","橋梁下部工事において地下約14mの場所で深礎杭の中間帯鉄筋組立作業中、移動式クレーンにより作業場所へ運ぶ途中で玉掛用具が破損し、約9mの高さから作業床へ荷が落下して、被災労働者に当った。(運搬中の材料は長さ5710ミリメートル、直径29ミリメートルの異形鉄筋の両端を曲げたものを42本束ねたもので全体の重量は約1.2t。)","3","建設業","301","土木工事業","30105","橋梁建設工事業","10~29","3","その他の装置等","37","用具","372","玉掛用具","4","飛来、落下"
"34","2006","平成","18","1","7~8","被災者は社有車で現場事務所を出て現場に向かっていた。緩いカーブにおいて、対向車線を走っていたトレーラーがスリップし、被災者の走行車線上にトレーラーの荷台部分がはみ出したため、当該トレーラーの荷台部分と被災者の車両が衝突した。","3","建設業","303","その他の建設業","30309","その他の建設業－その他","30~49","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","17","交通事故（道路）"
"35","2006","平成","18","1","16~17","4階建てビル解体作業において、3階床面にて作業をしていたところ、ビル床面に設けられた廃棄物を落下させていくための開口部より1階床面まで転落した。","3","建設業","302","建築工事業","30201","鉄骨・鉄筋コンクリート造家屋建築工事業","30~49","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","414","開口部","1","墜落、転落"
"36","2006","平成","18","1","4~5","被災者は4tトラック(冷蔵冷凍車)で製品を配送し、事業場へ戻るため高速道路の走行車線を走行していたところ、S字カーブの下り坂でガードレールに接触し、片輪が高さ1mのコンクリート側壁に乗り走行車線をふさぐ形で運転席を下に横転し、後から来た10tトラックに激突され死亡した。","4","運輸交通業","403","道路貨物運送業","40302","特定貨物自動車運送業","50~99","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","17","交通事故（道路）"
"37","2006","平成","18","1","10~11","河川護岸工事において、作業場に敷鉄板を敷き詰めるため、移動式クレーンで敷鉄板の地切りを行っていたところ、クレーンのジブの先端付近に置き忘れた鋼製の治具(約5キログラム)が地上高約27mの位置から落下し、玉掛作業を行っていた被災者を直撃した。この自社製の治具は「ワイヤ止め」と呼ばれクレーンをトラックにて搬送するとき、クレーンのワイヤが傷まないようにするためのものである。","3","建設業","301","土木工事業","30107","河川土木工事業","1~9","5","物質、材料","52","材料","521","金属材料","4","飛来、落下"
"38","2006","平成","18","1","3~4","事業場の屋上で人を探していたところ、誤って墜落した。","14","接客娯楽業","1401","旅館業","140101","旅館業","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","418","建築物、構築物","1","墜落、転落"
"39","2006","平成","18","1","10~11","道路改良工事で生じた土砂を残土処理場に運搬し、残土処理場において、被災者が機体重量4.2トンのドラグ・ショベルで排土板を用い土砂を均す作業を行っていたところ、高さ約1・5メートルの法面からドラグ・ショベルごと転落し、へッドガードの下敷きになった。","3","建設業","301","土木工事業","30106","道路建設工事業","1~9","7","環境等","71","環境等","711","地山、岩石","1","墜落、転落"
"40","2006","平成","18","1","15~16","外訪活動から戻る際、被災者は50CCの原動機付自転車にて走行中転倒した。","9","金融・広告業","901","金融業","90101","銀行・信託業","10~29","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","17","交通事故（道路）"
"41","2006","平成","18","1","11~12","側溝整備等整地作業において、被災者は、長さ約11メートル・勾配23°~26°の斜面を、斜面下から斜面上へ不整地運搬車にて土砂運搬を行った後、不整地運搬車を運転しながら当該斜面を下りている時、不整地運搬車ごと前のめりに転倒し、不整地運搬車の下敷きになった。","3","建設業","301","土木工事業","30109","土地整理土木工事業","1~9","2","物上げ装置、運搬機械","22","動力運搬機","227","不整地運搬車","1","墜落、転落"
"42","2006","平成","18","1","14~15","同僚社員が休憩に顔を出さない被災者を探したところ、階上に設けられた、製品サイロへ投入するための搬送機の駆動モーターのチェーンとスプロケットに上着が挟まれている被災者が発見された。","1","製造業","109","窯業土石製品製造業","10909","その他の土石製品製造業","1~9","1","動力機械","12","動力伝導機構","121","動力伝導機構","7","はさまれ、巻き込まれ"
"43","2006","平成","18","1","19~20","警備業務就労後、当該場所から会社所属の巡回車にて事務所に戻るため一般道を走行中、道路脇の車庫の支柱等に激突した。","17","その他の事業","1702","その他の事業","170201","警備業","30~49","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","17","交通事故（道路）"
"44","2006","平成","18","1","4~5","ショベルローダーで肥料の原材料が入ったフレコンバックを吊り下げホッパーへ同原材料を投入していたところ、吊り下げていた同バックのロープが切れて被災者に落下した。","1","製造業","108","化学工業","10809","化学肥料製造業","10~29","2","物上げ装置、運搬機械","22","動力運搬機","225","ローダー","4","飛来、落下"
"45","2006","平成","18","1","14~15","下水道管埋設工事の作業で、ドラグ・ショベルで砂の埋め戻し作業をしていた。掘削した溝を跨ぐようにドラグ・ショベルを配置していたが、左側のキャタピラ下部の路肩が崩壊し、構内で砂のならし作業をしていた被災者がドラグ・ショベルのバケットと土止めの切りばりに挟まった。","3","建設業","301","土木工事業","30106","道路建設工事業","1~9","7","環境等","71","環境等","711","地山、岩石","5","崩壊、倒壊"
"46","2006","平成","18","1","2~3","道路トンネル工事(NATM工法)現場坑内の切羽付近(坑口から360m)において下半鋼アーチ支保工の立て込み作業中、ドラグ・ショベル(クローラー式・0.45立米)が右回り回転を行っていた時、ドラグ・ショベルの後方にいた被災者が回転中のクローラーの内側で被災した。","3","建設業","301","土木工事業","30102","トンネル建設工事業","10~29","1","動力機械","14","建設機械等","142","掘削用機械","7","はさまれ、巻き込まれ"
"47","2006","平成","18","1","13~14","搬入するため縦列駐車をして待機しているトレーラー(24t)を誘導しようと近寄ったところ、トレーラーが突然発進したためトレーラーと接触した。","17","その他の事業","1702","その他の事業","170201","警備業","100~299","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","17","交通事故（道路）"
"48","2006","平成","18","1","4~5","被災者は、国道に10トントラックを止め停車し、所用をすませ、運転席に戻ろうと自分のトラックの右前方で横を通過する車を待っていたところ、大型トラックが被災者のトラックの後部に追突。被災者は、自分のトラックの前輪に轢かれた。","4","運輸交通業","403","道路貨物運送業","40301","一般貨物自動車運送業","10~29","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","17","交通事故（道路）"
"49","2006","平成","18","1","13~14","午後1時から建物の2階でピッキング作業(配送伝票による荷出し作業)をしていた被災者が、1階の製品を取りに行くためエレベーター(搬器の扉なし)を使用して1階へ行き、出荷のための荷を台車に積み、2階へ行くためエレベーターを使用したところ、搬器と昇降路にはさまれた。","5","貨物取扱業","501","陸上貨物取扱業","50101","陸上貨物取扱業","50~99","2","物上げ装置、運搬機械","21","動力クレーン等","214","エレベータ、リフト","7","はさまれ、巻き込まれ"
"50","2006","平成","18","1","14~15","鉄骨2階建ての自然落下式の屋根上で雪下ろしの作業を8名で行っていたところ屋根に積もっていた約1.5mの雪が滑り落ち、雪とともに作業員2名が屋根から約2.7m下の雪上に墜落した。","1","製造業","117","その他の製造業","11709","その他の製造業－その他","10~29","7","環境等","71","環境等","719","その他の環境等","1","墜落、転落"
"51","2006","平成","18","1","0~1","土砂採取場において、法面上部にハの字型の亀裂(長さ10~15m)が2本入っているのを発見したため、ドラグ・ショベル3台を使用して法面の崩壊を防ぐため、土盛り作業を行なっていた際、法面50m、幅80m、高さ30m(土量120000立方メートル)の土砂が崩壊して車輌ごとオペレーター3名が被災し、2名が死亡した。1名は、自力で脱出した。","2","鉱業","202","土石採取業","20202","砂利採取業","50~99","7","環境等","71","環境等","711","地山、岩石","5","崩壊、倒壊"
"52","2006","平成","18","1","13~14","被災者は、トレーラーに荷を積み込んだ後、車輌整備のためにエアサスペンションで車体とタイヤの間に隙間をつくり、上半身を入れてブレーキ等の調整作業をしていたが、エアサスペンションが突然破裂をした為、上げていた車体が下がってしまい、タイヤとの間ではさまれ被災した。","4","運輸交通業","403","道路貨物運送業","40302","特定貨物自動車運送業","100~299","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","7","はさまれ、巻き込まれ"
"53","2006","平成","18","2","16~17","木造平屋建の倉庫新築工事において、瓦葺作業を行っていた被災者が、高さ2.1メートルの屋根の端から墜落した。","3","建設業","302","建築工事業","30202","木造家屋建築工事業","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","415","屋根、はり、もや、けた、合掌","1","墜落、転落"
"54","2006","平成","18","1","11~12","資材等の荷物を置くために、工場建屋内に設けられた高さ4.17mの棚の上で、荷物の整理を行っていたところ、当該棚から墜落した。","1","製造業","113","一般機械器具製造業","11301","機械（精密機械を除く）器具製造業","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","418","建築物、構築物","1","墜落、転落"
"55","2006","平成","18","2","10~11","産業廃棄物処理作業場で、ビニールを圧縮・梱包する機械(幅90センチメートル、奥行74センチメートル、高さ240センチメートル、重さ790キログラム)をハンドリフトを使用して引いて移動する際に、床面の異物で進まなくなったため、手伝いに来た被災者が機械の左側面を押している時に、不安定であった機械が被災者側に倒れて下敷きになった。","15","清掃・と畜業","1501","清掃・と畜業","150102","産業廃棄物処理業","1~9","3","その他の装置等","36","人力機械工具等","362","人力運搬機","6","激突され"
"56","2006","平成","18","1","15~16","廃車予定の軽貨物自動車から2本の後輪を取り外し、更にエンジンを取り外すため、当該自動車の下に潜って仰向けの姿勢でエンジン周囲にある部品等の取外しの作業中、車体後部を支えていた馬ジャッキーが車体前方方向に倒れ、これによって落下した車体後部のエンジン部分と地面の間に挟まれた。","8","商業","802","小売業","80205","新聞販売業","30~49","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","7","はさまれ、巻き込まれ"
"57","2006","平成","18","1","14~15","逆打工事の2次掘削で被災者は地下1階部分を掘削機で掘削していたが、上部捨コンから5メートル弱の掘削中に上部から(型枠工事に使った)単管パイプが落ちたため、立入り禁止区域に入り片付けていたところ、上部の土砂が崩れ下敷きになった。","3","建設業","302","建築工事業","30201","鉄骨・鉄筋コンクリート造家屋建築工事業","50~99","7","環境等","71","環境等","711","地山、岩石","5","崩壊、倒壊"
"58","2006","平成","18","1","0~1","レーザー加工機の操作担当労働者である被災者が、午後の作業開始予鈴が鳴っても作業場所へ現れないため、同僚が工場内を探したところレーザー加工機の材料供給装置の搬機(高さ89センチメートル)の横の床面に被災者が座り込むように倒れているのが発見された。","1","製造業","112","金属製品製造業","11209","その他の金属製品製造業","10~29","1","動力機械","15","金属加工用機械","159","その他の金属加工用機械","1","墜落、転落"
"59","2006","平成","18","1","0~1","被災者は、事務所内で一人で事務処理を行っているはずであったが、他の作業員が仕事が終わり戻ってくると事務所内にいなかったため、作業員が探したところ、プレハブ造りの倉庫内でうつ伏せに倒れているのが発見された。発見時、倉庫内には新しく導入された機械とその電源のポータブル発電機があり、当該発電機が動いていて、室内は排ガスが充満していた。","3","建設業","301","土木工事業","30104","鉄道軌道建設工事業","30~49","1","動力機械","11","原動機（電動機を除く）","111","原動機（電動機を除く）","12","有害物等との接触"
"60","2006","平成","18","1","13~14","被災者は車による移動中、高速道路の上り線のトンネル内において、トンネル壁に接触する単独事故を起こし、車をトンネルの出口付近まで走行させた後、走行車線上に車を止め、車外に出ていたところを後続の2トントラックにはねられた。","1","製造業","113","一般機械器具製造業","11305","その他の精密機械器具製造業","500~999","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","17","交通事故（道路）"
"61","2006","平成","18","2","5~6","工場の「250tロボットプレスライン」において、プレスで加工された半製品が流れて来ず、不審に思った作業員が、設備を点検していたとき、シートフィーダ(プレスへ材料を供給する自動搬送システム)内で上半身が挟まれている被災者を発見した。","1","製造業","115","輸送用機械等製造業","11502","自動車・同付属品製造業","100~299","2","物上げ装置、運搬機械","22","動力運搬機","229","その他の動力運搬機","7","はさまれ、巻き込まれ"
"62","2006","平成","18","2","9~10","可燃ごみの収集作業中、バックしてきたゴミ収集車の左後輪にひかれ被災。作業は運転者と、被災者を含む収集作業員2名の計3名で行っていた。","15","清掃・と畜業","1501","清掃・と畜業","150103","その他の廃棄物処理業","10~29","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","7","はさまれ、巻き込まれ"
"63","2006","平成","18","1","10~11","短辺1m長辺2m高さ2.7mの15段重ねにした金属製パレットをフォークリフトのフォークに載せ作業床とし、当該作業床に被災者を乗せ高さ約3mまで上げた状態で、長さ4.4mの木製棒を用いて高さ7.1mの倉庫の屋根の軒先の雪落とし作業を行っていたところ、落下した雪が被災者に当たり当該作業床から墜落した。","4","運輸交通業","403","道路貨物運送業","40301","一般貨物自動車運送業","30~49","2","物上げ装置、運搬機械","22","動力運搬機","222","フォークリフト","1","墜落、転落"
"64","2006","平成","18","2","6~7","事業場敷地内でエンジンがかかったまま停車中の送迎用ワゴン車(AT車)が動きだしたため、そのワゴン車のドアから運転席に飛び乗ろうとしていたところ、動いた先に駐車してあったライトバンにワゴン車のドアがあたり、ワゴン車のドアとライトバンの間にはさまれた。","1","製造業","101","食料品製造業","10109","その他の食料品製造業","100~299","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","7","はさまれ、巻き込まれ"
"65","2006","平成","18","2","1~2","被災者がボックス状鉄骨材(1666*75*75センチメートル、14.8t)をつり上げ荷重10tの片脚橋型クレーンを使用してつり上げ移動していたところ、玉掛け用ワイヤロープ(径20ミリメートル、長さ6m)2本が破断し、落下する当該鉄骨材に激突された。","1","製造業","112","金属製品製造業","11209","その他の金属製品製造業","10~29","3","その他の装置等","37","用具","372","玉掛用具","4","飛来、落下"
"66","2006","平成","18","2","20~21","工場内に設置されている合板の表面全面にパテを塗布する自動機上部において、バルブの蒸気漏れ修理のためフランジのパッキン交換作業中に、高さ4.29m下のコンクリート土間に墜落した。","1","製造業","104","木材・木製品製造業","10402","合板製造業","100~299","1","動力機械","16","一般動力機械","169","その他の一般動力機械","1","墜落、転落"
