"ID","西暦","年号","年","月","発生時間","災害状況","業種（大分類）コード","業種（大分類）分類名","業種（中分類）コード","業種（中分類）分類名","業種（小分類）コード","業種（小分類）分類名","事業場規模","起因物（大分類）コード","起因物（大分類）分類名","起因物（中分類）コード","起因物（中分類）分類名","起因物（小分類）コード","起因物（小分類）分類名","事故の型コード","事故の型分類名"
"17","1993","平成","5","1","11~12","ホテル8階の室内から手を出して窓ガラスを清掃中、23m下の歩道上へ墜落した。","15","清掃・と畜業","","","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"18","1993","平成","5","1","14~15","勾配のある道路にトラックを停車し降りたところトラックが動き出し、止めようとしてトラックと近くにあったトラクター・ショベルの間にはさまれた。","2","鉱業","202","土石採取業","","","1~9","2","物上げ装置、運搬機械","22","動力運搬機","","","7","はさまれ、巻き込まれ"
"19","1993","平成","5","1","14~15","チップ工場内でベルトコンベヤーのベルトの片寄りを修正中、プーリー部分の調整ボルトをスパナで回転させていたところ、プーリーの回転軸に着衣が巻き込まれた。","1","製造業","104","木材・木製品製造業","","","30~49","2","物上げ装置、運搬機械","22","動力運搬機","","","7","はさまれ、巻き込まれ"
"20","1993","平成","5","1","15~16","下水管布設工事現場において、2tダンプカーの後進している方向にあるランマープレートを移動させようとしたところ、ダンプカーにひかれた。","3","建設業","301","土木工事業","","","1~9","2","物上げ装置、運搬機械","22","動力運搬機","","","7","はさまれ、巻き込まれ"
"21","1993","平成","5","1","10~11","発泡スチロール成形機のエジェクトピン(金型から押し出す棒)のスプリングを調整中、成形機が作動し押え板(エジェクトピンを作動させる鉄板)とエジェクトピンの間にはさまれた。","1","製造業","108","化学工業","","","10~29","1","動力機械","16","一般動力機械","","","7","はさまれ、巻き込まれ"
"22","1993","平成","5","1","10~11","スキューバ式潜水により海底の堆積物量等を調査中、溺れた。","3","建設業","301","土木工事業","","","1~9","7","環境等","71","環境等","","","10","おぼれ"
"23","1993","平成","5","1","13~14","ダンプカーでゴルフ場内の管理用道路を走行中、セメント袋を落としたので坂の途中にダンプカーを停車しセメント袋を積み込んでいたところ、ダンプカーが後進し始め後方に停車していたトラックとの間にはさまれた。","3","建設業","301","土木工事業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","7","はさまれ、巻き込まれ"
"24","1993","平成","5","1","5~6","軽ワゴン車で新聞の運送を終え帰社途中、停車中の大型バスに追突した。","8","商業","","","","","100~299","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"25","1993","平成","5","1","13~14","乗用車で出張先から帰社途中、国道のカーブを曲がりきれず電柱に激突した。","14","接客娯楽業","","","","","100~299","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"26","1993","平成","5","1","9~10","階段の2階踊り場付近を清掃中、転落した。(作業場内)","15","清掃・と畜業","","","","","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"27","1993","平成","5","1","11~12","河川のブロック積工事において、基礎床均し及び均しコンクリート用型わくを組立中、土部から風化泥岩が崩壊(約40m3)した。","3","建設業","301","土木工事業","","","1~9","7","環境等","71","環境等","","","5","崩壊、倒壊"
"28","1993","平成","5","1","12~13","堰堤建設工事において仮設通路の組立作業中、高さ8.5mの堰堤から墜落した。","3","建設業","301","土木工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"29","1993","平成","5","1","6~7","2tトラックで国道を走行中、赤信号で停車しようとしたところ、後続の4tトラックに追突された。","4","運輸交通業","403","道路貨物運送業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"30","1993","平成","5","1","9~10","2tトラックからパレット容器(鏡14枚、約1t)を降ろす作業中、パレットを固定していたロープを解いたところ、パレットが倒れ、その下敷きになった。","8","商業","","","","","30~49","6","荷","61","荷","","","5","崩壊、倒壊"
"31","1993","平成","5","1","10~11","小型トラック荷台から小型ドラグ・ショベルを降ろすため同ショベルのアームを旋回中、荷台から転落しドラグ・ショベルの運転席から投げ出された。","6","農林業","601","農業","","","1~9","1","動力機械","14","建設機械等","","","1","墜落、転落"
"32","1993","平成","5","1","11~12","玉切りされた杉丸太を集材中、雑木の切株に引っかかったロージングブロックが突然外れ、退避していた被災者に激突した。","6","農林業","601","農業","","","10~29","2","物上げ装置、運搬機械","21","動力クレーン等","","","6","激突され"
"33","1993","平成","5","1","13~14","既存建屋の外壁材等の撤去のため高所作業車上でガス溶断作業中、高所作業車のバケット内に落下してきた外壁樹脂板が炎上した。","3","建設業","302","建築工事業","","","10~29","3","その他の装置等","33","溶接装置","","","16","火災"
"34","1993","平成","5","1","13~14","汚水管布設工事現場において、機械で掘削した溝内(幅0.92m、深さ2.7m、長さ5.8m)に入ったところ、片側の法面約1m3が崩れ下敷きになった。","3","建設業","301","土木工事業","","","1~9","7","環境等","71","環境等","","","5","崩壊、倒壊"
"35","1993","平成","5","1","5~6","国道を走行中、下りカーブで車体のバランスを崩し横転した。","4","運輸交通業","403","道路貨物運送業","","","100~299","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"36","1993","平成","5","1","5~6","寄宿舎内で就寝中、同僚が放火した。","3","建設業","302","建築工事業","","","10~29","9","その他","91","その他の起因物","","","16","火災"
"37","1993","平成","5","1","8~9","10tダンプカーのギアをニュートラルにしてエンジンを駆けていたところ、斜面(勾配2度)をダンプカーが後進し法肩から15m転落した。","3","建設業","301","土木工事業","","","30~49","2","物上げ装置、運搬機械","22","動力運搬機","","","1","墜落、転落"
"38","1993","平成","5","1","9~10","ケミカルタンカーにナフサを積込中、タンカーの機関室付近で爆発がおこった。","1","製造業","108","化学工業","","","300~499","5","物質、材料","51","危険物、有害物等","","","14","爆発"
"39","1993","平成","5","1","9~10","ケミカルタンカーにナフサを積込中、タンカーの機関室付近で爆発がおこった。","1","製造業","108","化学工業","","","不明","5","物質、材料","51","危険物、有害物等","","","14","爆発"
"40","1993","平成","5","1","9~10","ビル新築工事現場において、(躯体)枠組足場に設置した移動式の屋根のレベル調整のため、当該足場の外側を昇っていたところ、約20m下の地上に墜落した。","3","建設業","302","建築工事業","","","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"41","1993","平成","5","1","9~10","工場内において、NCタレットパンチプレスでバスの外板を加工中、加工物をつかんで移動するキャレッジ部のカバーと加工材料を送給・排出するローディング装置の支柱にはさまれた。","1","製造業","115","輸送用機械等製造業","","","500~999","1","動力機械","16","一般動力機械","","","7","はさまれ、巻き込まれ"
"42","1993","平成","5","1","10~11","ロードローラーで移動中、一般道から左折して作業道に入る際、路肩から80センチメートル下の水田に転落した。","3","建設業","301","土木工事業","","","50~99","1","動力機械","14","建設機械等","","","17","交通事故（道路）"
"43","1993","平成","5","1","10~11","支払のため乗用車で銀行へ向う途中、畑に転落した。","3","建設業","301","土木工事業","","","1~9","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"44","1993","平成","5","1","11~12","トラクター・ショベルで割栗石を排水路へ入れていたところ、路肩からトラクター・ショベルごと排水路の中へ転落した。","3","建設業","301","土木工事業","","","1~9","1","動力機械","14","建設機械等","","","1","墜落、転落"
"45","1993","平成","5","1","11~12","プラント建屋の外壁に足場を掛ける作業中、隣接する小屋上で作業していた被災者が約3.9m下へ墜落した。","3","建設業","303","その他の建設業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"46","1993","平成","5","1","11~12","コンベヤ設備の屋根を解体中、屋根裏で鉄骨のボルトを外していたところ、天井材(石膏ボードに防音ウレタンを貼った物)を踏み抜き12.6m下に墜落した。","3","建設業","303","その他の建設業","","","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"47","1993","平成","5","1","15~16","ミニシールド下水道工事の立坑内において、小型ドラグ・ショベルで土砂均し中、立坑内の梁と小型ドラグ・ショベルの操作レバーの間にはさまれた。","3","建設業","301","土木工事業","","","1~9","1","動力機械","14","建設機械等","","","7","はさまれ、巻き込まれ"
"48","1993","平成","5","1","15~16","川床で箱樋を製作中、箱樋の部材である足場板を堤防上から川床へ降ろそうとしたところ、堤防から2.7m下の川床へ墜落した。","3","建設業","301","土木工事業","","","30~49","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"49","1993","平成","5","1","16~17","親企業構内で点検整備のため搬入されていたケーブルクレーンのトロリー部分を移動する際、トロリー部分が横転した。","1","製造業","113","一般機械器具製造業","","","10~29","6","荷","61","荷","","","5","崩壊、倒壊"
"50","1993","平成","5","1","17~18","ローリングタワーの上部作業床でガス溶接作業中、ローリングタワーの側部を伝って降りる途中、高さ1.5mから転落した。","3","建設業","302","建築工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"51","1993","平成","5","1","5~6","4tトラックで高速道路を走行中、停車中の事故車に追突した。","4","運輸交通業","403","道路貨物運送業","","","50~99","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"52","1993","平成","5","1","9~10","ドラムバーカーのドラム内部に詰まった原木を除去中、回転刃部に巻き込まれた。","1","製造業","104","木材・木製品製造業","","","10~29","1","動力機械","13","木材加工用機械","","","7","はさまれ、巻き込まれ"
"53","1993","平成","5","1","10~11","汚水管布設工事現場に軽自動車が突っ込んだ。","3","建設業","301","土木工事業","","","1~9","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"54","1993","平成","5","1","14~15","一人で伐採作業中、伐倒木の枝払いをしていたところ、枝か幹に跳ね飛ばされたと思われる。","6","農林業","601","農業","","","1~9","7","環境等","71","環境等","","","6","激突され"
"55","1993","平成","5","1","19~20","工場内タイル卸し装置(ローディングマシン)付近で作業中、背後から移動してきた台車に気付かず、台車とタイル卸し装置の支柱との間にはさまれた。","1","製造業","109","窯業土石製品製造業","","","100~299","2","物上げ装置、運搬機械","22","動力運搬機","","","7","はさまれ、巻き込まれ"
"56","1993","平成","5","1","4~5","鉄道線路の軌道各部の振動、騒音等の測定作業中、電車にはねられた。","17","その他の事業","","","","","30~49","2","物上げ装置、運搬機械","23","乗物","","","18","交通事故（その他）"
"57","1993","平成","5","1","5~6","バイクで新聞配達中、市道脇の電柱に激突した。","8","商業","","","","","10~29","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"58","1993","平成","5","1","9~10","砂防工事現場において、河床に仮置きされた大型ブロック(1個708キログラム、幅666×長さ1500×厚さ350ミリメートル)4段積みが崩れ、その下敷きになった。","3","建設業","301","土木工事業","","","10~29","7","環境等","71","環境等","","","5","崩壊、倒壊"
"59","1993","平成","5","1","10~11","私有林の伐木作業中、チェンソー用の燃料タンクを運んでいたところ、伐採した木が倒れてきて当たった。","6","農林業","601","農業","","","1~9","7","環境等","71","環境等","","","4","飛来、落下"
"60","1993","平成","5","1","14~15","玄関の庇上で外壁材の釘を抜く際、地上に墜落した。","3","建設業","302","建築工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"61","1993","平成","5","1","14~15","砕石プラントのベルトコンベヤー横の通路から7.5m下に墜落した。","2","鉱業","202","土石採取業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"62","1993","平成","5","1","2~3","製材7tを運搬中、県道でハンドル操作を誤り約7m下の谷川へ転落した。","4","運輸交通業","403","道路貨物運送業","","","100~299","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"63","1993","平成","5","1","7~8","結婚式の着付を行う美容師を送るため乗用車を運転中、カーブでスリップしてセンターラインを越え、対向車と衝突した。","17","その他の事業","","","","","1~9","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"64","1993","平成","5","1","7~8","結婚式の着付のため乗用車に同乗し走行中、カーブでスリップしてセンターラインを越え、対向車に衝突した。","8","商業","","","","","10~29","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"65","1993","平成","5","1","15~16","事業場内資材置場において、バックホウで2tダンプカーの荷台に型わく10枚(2×1×0.7m)を吊って積込中、吊り荷の型わく上にいた被災者がバックホウの誤操作により振り落とされた。","3","建設業","301","土木工事業","","","30~49","1","動力機械","14","建設機械等","","","1","墜落、転落"
"66","1993","平成","5","1","16~17","90ccバイクで郵便配達中、県道脇の民家から県道に出たところ、後方から来た3tトラックと衝突した。","11","通信業","","","","","10~29","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"67","1993","平成","5","1","12~13","港のケーソン据付工事中、フローチングクレーンの係留用ロープ(合成繊維、径60ミリメートル)が切断し、ロープに跳ね飛ばされた。","3","建設業","301","土木工事業","","","10~29","3","その他の装置等","37","用具","","","6","激突され"
"68","1993","平成","5","1","13~14","天井クレーンの修理のため走行レールに沿って設置された歩道を歩行中、別の天井クレーンが後方より接近したことに気付かず、クレーンガーターの端と建屋の柱の間にはさまれた。","3","建設業","303","その他の建設業","","","50~99","2","物上げ装置、運搬機械","21","動力クレーン等","","","7","はさまれ、巻き込まれ"
"69","1993","平成","5","1","16~17","3.5tローラー機で締め固め作業中、ローラー機が法面に入って転倒し壁とローラー機の間にはさまれた。","3","建設業","301","土木工事業","","","1~9","1","動力機械","14","建設機械等","","","2","転倒"
"70","1993","平成","5","1","18~19","水道管破裂の緊急復旧作業中、小型ドラグ・ショベルが路肩から2.7m下に転落した。","1","製造業","116","電気・ガス・水道業","","","10~29","1","動力機械","14","建設機械等","","","1","墜落、転落"
"71","1993","平成","5","1","18~19","土地改良工事現場において、トラクター・ショベル(バケットがホークに取り替えられていた)を運転し側溝用U字溝を移動中、路肩からトラクター・ショベルが横転し、その下敷きになった。","3","建設業","301","土木工事業","","","10~29","1","動力機械","14","建設機械等","","","1","墜落、転落"
"72","1993","平成","5","1","22~23","送迎用マイクロバスに従業員を乗せ帰社途中、停車中の10tトラックに激突した。","1","製造業","101","食料品製造業","","","300~499","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"73","1993","平成","5","1","4~5","鉄管を積んだ10tトラックで国道を走行中、信号待ちのトラック3台に順次追突した。","4","運輸交通業","403","道路貨物運送業","","","50~99","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"74","1993","平成","5","1","6~7","軽トラックで走行中、運転を誤りコンクリート壁に衝突した。","8","商業","","","","","1~9","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"75","1993","平成","5","1","13~14","バックホウで掘削した溝(深さ約4m)の中で丁張り用の穴を削岩機で開けていたところ、土砂(0.5~1m3)が崩壊した。","3","建設業","301","土木工事業","","","1~9","7","環境等","71","環境等","","","5","崩壊、倒壊"
"76","1993","平成","5","1","14~15","下水管埋設工事で掘り起こしたアスファルト塊をバックホウのバケットですくい、後方のダンプカーに運ぶため旋回したところ、バケット内のアスファルト塊が落下した。","3","建設業","301","土木工事業","","","1~9","1","動力機械","14","建設機械等","","","4","飛来、落下"
"77","1993","平成","5","1","15~16","ビル新築工事現場でコンクリート打設作業中、バイブレーターの操作者の後方でコードを移動させていたところ、つまずいて転倒し鉄筋で目を刺した。","3","建設業","302","建築工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","2","転倒"
"78","1993","平成","5","1","15~16","木造2階建家屋新築工事の上棟作業中、2階小屋梁の木製足場上で作業していたところ、足場作業床(幅21センチメートル)から4m下に墜落した。","3","建設業","302","建築工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"79","1993","平成","5","1","15~16","10tトラックの荷台上で荷締作業中、転落し側溝コンクリートで頭部を打った。","4","運輸交通業","403","道路貨物運送業","","","50~99","2","物上げ装置、運搬機械","22","動力運搬機","","","1","墜落、転落"
"80","1993","平成","5","1","0~1","6tタンクローリーで県道を走行中、雪のためスリップし約40m下の雑木林に転落した。","4","運輸交通業","403","道路貨物運送業","","","50~99","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"81","1993","平成","5","1","8~9","木材を移動式クレーンでトラックに積込中、フックに外れ止め装置がなかったため2点吊りの一方の玉掛用ワイヤロープがフックから外れ、吊られていた木材に直撃された。","4","運輸交通業","403","道路貨物運送業","","","10~29","2","物上げ装置、運搬機械","21","動力クレーン等","","","4","飛来、落下"
"82","1993","平成","5","1","10~11","道路維持管理のため走行中、道路上の空瓶回収のため車の後方で作業していたところ、普通トラックが突っ込んできた。","3","建設業","301","土木工事業","","","30~49","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"83","1993","平成","5","1","10~11","道路維持管理のため走行中、道路上の空瓶回収のため車の後方で作業していたところ、普通トラックが突っ込んできた。","3","建設業","301","土木工事業","","","30~49","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"84","1993","平成","5","1","10~11","トラックに荷を積込作業中、トラック前部左側の路上で左耳から血を流して倒れているのが発見された。","17","その他の事業","","","","","30~49","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","2","転倒"
"85","1993","平成","5","1","11~12","管路布設工事においてバックホウで掘削した溝内で床均し作業中、土砂が崩れた。","3","建設業","301","土木工事業","","","1~9","7","環境等","71","環境等","","","5","崩壊、倒壊"
"86","1993","平成","5","1","11~12","3階建寮の貯水槽清掃作業を行うにあたり、塔屋上の高架槽の水を抜くため取水バルブを閉めようとしたところ、11.6m下の古タイヤ上に墜落した。","15","清掃・と畜業","","","","","50~99","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"87","1993","平成","5","1","13~14","林道開設工事現場において、ドラグ・ショベルが後進中斜面から転落し、退避していた被災者にドラグ・ショベルのバケットが激突した。","3","建設業","301","土木工事業","","","1~9","1","動力機械","14","建設機械等","","","6","激突され"
"88","1993","平成","5","1","14~15","ゴンドラを使いサッシの取付作業中、サッシをウインチで巻き上げていたところ、外れて落下した。","3","建設業","302","建築工事業","","","1~9","2","物上げ装置、運搬機械","21","動力クレーン等","","","4","飛来、落下"
"89","1993","平成","5","1","14~15","農道上で型わくに使う材料の釘抜き作業中、土砂を積むため後進してきたダンプカーにひかれた。","3","建設業","301","土木工事業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"90","1993","平成","5","1","16~17","漬物工場内で大根の塩漬け作業中、コンクリート製漬物タンク(深さ2.1m)の縁を歩いていたところ、タンク内へ転落した。","1","製造業","101","食料品製造業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"91","1993","平成","5","1","21~22","ドラグ・ショベルの運転者が運転席に座る際、衣服の一部が旋回レバーに引っかかったためドラグ・ショベルが旋回し、ダンプカーの近くにいた被災者がバケットとダンプカーの間にはさまれた。","3","建設業","301","土木工事業","","","1~9","1","動力機械","14","建設機械等","","","7","はさまれ、巻き込まれ"
"92","1993","平成","5","1","9~10","農道建設工事現場において、駐車中の無人大型ダンプカーが傾斜地を約40m暴走し、トラックと土止め擁壁の間にはさまれた。","3","建設業","301","土木工事業","","","50~99","2","物上げ装置、運搬機械","22","動力運搬機","","","7","はさまれ、巻き込まれ"
"93","1993","平成","5","1","13~14","5階建市営住宅屋上で同軸ケーブルの交換作業中、約14m下の地面に墜落した。","3","建設業","303","その他の建設業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"94","1993","平成","5","1","13~14","木材置場でトレーラーから丸太を降ろす作業中、既に積み上げられていた丸太15本が崩れ下敷きになった。","1","製造業","104","木材・木製品製造業","","","10~29","6","荷","61","荷","","","5","崩壊、倒壊"
"95","1993","平成","5","1","15~16","2階建アパートの雨樋の取替工事中、梯子から約5.9m下のコンクリート路面に墜落した。","3","建設業","303","その他の建設業","","","1~9","3","その他の装置等","37","用具","","","1","墜落、転落"
"96","1993","平成","5","1","15~16","ビル新築工事現場において、外部足場に設置した荷揚げ構台上で電動ホイストのフックにワイヤロープを掛ける際、構台の手摺の無い箇所から約10m下の地上に墜落した。","3","建設業","302","建築工事業","","","不明","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"97","1993","平成","5","1","15~16","マンホール内に転落した事業主を助ける際、マンホール内に転落した。","3","建設業","301","土木工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"98","1993","平成","5","1","15~16","街路樹の剪定作業中、乗っていた枝が折れ高さ3.6mから墜落した。","6","農林業","602","林業","","","10~29","7","環境等","71","環境等","","","1","墜落、転落"
"99","1993","平成","5","1","4~5","製鋼工場で鋳込み作業中、換気のためシャッターを開けたところ、突然シャッターのカバーが落下し被災者を直撃した。","1","製造業","110","鉄鋼業","","","100~299","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","4","飛来、落下"
"100","1993","平成","5","1","6~7","4tトラックで走行中、停止中のコンクリートパネルを積んだ大型トラックに追突し、コンクリートパネルが顔面に当たった。","4","運輸交通業","403","道路貨物運送業","","","1~9","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"101","1993","平成","5","1","10~11","軽自動車で国道を走行中、交差点で信号待ちをしていたところ、大型トラックに追突された。","1","製造業","117","その他の製造業","","","1~9","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"102","1993","平成","5","1","10~11","バイパスの舗装工事において路肩部分の転圧を行う際、ローラーとともに3.45m下の側道に転落した。","3","建設業","301","土木工事業","","","10~29","1","動力機械","14","建設機械等","","","1","墜落、転落"
"103","1993","平成","5","1","10~11","高さ12mのケーブルクレーンの支柱(門型鉄塔)の解体作業中、鉄塔上(高さ4m)で鉄塔間の水平梁を解体したところ、鉄塔の転倒防止用アンカーフレームのワイヤが緩んで鉄塔が倒れ墜落した。","3","建設業","301","土木工事業","","","1~9","2","物上げ装置、運搬機械","21","動力クレーン等","","","1","墜落、転落"
"104","1993","平成","5","1","13~14","袋状の荷(1m角)をフォークリフトからチェーンブロックに吊り替え、フォークとパレットの状態を見るため運転席から体を乗り出したところ、マスト操作レバーに触れマスト横枠とヘッドガード横枠の間にはさまれた。","1","製造業","106","パルプ・紙・紙加工品製造業","","","100~299","2","物上げ装置、運搬機械","22","動力運搬機","","","7","はさまれ、巻き込まれ"
"105","1993","平成","5","1","15~16","くい打作業中、くい打機を移動させていたところ、高さ7mにあったくい打機のハンマー(14t)が落下した。","3","建設業","301","土木工事業","","","1~9","1","動力機械","14","建設機械等","","","4","飛来、落下"
"106","1993","平成","5","1","16~17","ワゴン車で国道を走行中、センターラインを越え、対向してきた大型ダンプカーと正面衝突した。","8","商業","","","","","1~9","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"107","1993","平成","5","1","18~19","立てかけた半円筒型機械部品(径1.5m、厚さ75センチメートル、1.5t)の近くで後片付け中、当該機械部品が倒れた。","1","製造業","112","金属製品製造業","","","1~9","5","物質、材料","52","材料","","","5","崩壊、倒壊"
"108","1993","平成","5","1","1~2","事務室の石油ストーブ付近から出火した。","8","商業","","","","","1~9","3","その他の装置等","39","その他の装置、設備","","","16","火災"
"109","1993","平成","5","1","8~9","鉄道線路沿いの工事現場から線路向い側の倉庫にレンチを取りに行き、線路を横断して戻る際、列車にはねられた。","3","建設業","301","土木工事業","","","30~49","2","物上げ装置、運搬機械","23","乗物","","","18","交通事故（その他）"
