"ID","西暦","年号","年","月","発生時間","災害状況","業種（大分類）コード","業種（大分類）分類名","業種（中分類）コード","業種（中分類）分類名","業種（小分類）コード","業種（小分類）分類名","事業場規模","起因物（大分類）コード","起因物（大分類）分類名","起因物（中分類）コード","起因物（中分類）分類名","起因物（小分類）コード","起因物（小分類）分類名","事故の型コード","事故の型分類名"
"17","2008","平成","20","7","17~18","被災者は、同僚が運転する会社所有のワゴン車で小型発電機をリース会社に取りに行った。積み込みを終え現場に戻る途中、交差点において左手方向から走行してきた車両と出会い頭に衝突し、助手席に乗っていた被災者が死亡した。なお、被災者側車両の方に一時停止の標識があった。","3","建設業","301","土木工事業","30199","その他の土木工事業","10~29","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","17","交通事故（道路）"
"18","2008","平成","20","8","7~8","現場代理人である被災者が、午前8時から行われる打ち合わせ時間になっても現場に現れなかった。作業者らが捜したところ機械室の地下にある原水調整槽の開口部(1.0m×0.5m)に設置していた囲いの一部が外されていたので、不審に思いその開口部から水槽内を確認したところヘルメットが浮かんでいるのが発見されたため、水槽内の水を排水したところ被災者が発見された。","3","建設業","303","その他の建設業","30302","機械器具設置工事業","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","418","建築物、構築物","10","おぼれ"
"19","2008","平成","20","8","9~10","被災者は、林道開設工事において掘削した表土等を不整地運搬車(最大積載量4.3t)で340m離れた捨て場に運搬する作業を行っていた。同僚が何かが転落するような音が聞こえたので確認したところ、不整地運搬車が林道(幅員4.3m)から約68m下の沢に転落しているのを発見した。被災者は、林道から約48m下の斜面で発見された。","3","建設業","301","土木工事業","30199","その他の土木工事業","10~29","2","物上げ装置、運搬機械","22","動力運搬機","227","不整地運搬車","1","墜落、転落"
"20","2008","平成","20","9","14~15","道路維持業務において、幅員7.0mの道路で積載形トラッククレーン(つり上げ荷重2.93t)を路肩に停め、道路標識の基礎ブロック(重量約2t、2個)の荷降し作業中、1個目の荷をつり上げ旋回したところ同クレーンが路外に転倒した。この時、荷降し箇所付近にいた警備員が同クレーンが横転した際に荷台から落下した基礎ブロックの下敷きになり死亡した。","17","その他の事業","1702","その他の事業","170201","警備業","30~49","2","物上げ装置、運搬機械","21","動力クレーン等","212","移動式クレーン","2","転倒"
"21","2008","平成","20","9","14~15","被災者は、構内において同僚と2名で製品の間に入れる桟木をフォークリフトの後部に載せる作業を行っていたところ、皮はき後の原木を自動送材式帯のこ盤まで運搬するために後進してきたタイヤショベル(四輪駆動、フォーク装着)とフォークリフトの後部にはさまれ死亡した。","1","製造業","104","木材・木製品製造業","10401","製材業","1~9","1","動力機械","14","建設機械等","141","整地・運搬・積込み用機械","7","はさまれ、巻き込まれ"
"22","2008","平成","20","11","7~8","被災者は、新聞(朝刊)配達のため販売店において紙分け作業終了後、重量約8キログラムの新聞を自転車の前の籠に積んで出発した後、マンションの塀に自転車ごと寄りかかりうずくまっているところを通行人に発見され、病院に搬送後、死亡した。","8","商業","802","小売業","80205","新聞販売業","1~9","9","その他","99","分類不能","999","分類不能","99","分類不能"
"23","2008","平成","20","2","13~14","高さ41mの既設分譲マンションにおいて、マンション管理会社から委託された事業場の作業者が、屋上の屋根からはね出していた雪庇をスコップで落としていたところ、地上へ墜落した。安全帯は使用していなかった。","3","建設業","302","建築工事業","30209","その他の建築工事業","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","418","建築物、構築物","1","墜落、転落"
"24","2008","平成","20","6","3~4","被災者はフルーツを積み込んだトレーラーを運転して国道上を走行中、赤信号で停車中のトレーラーに追突し死亡した。","4","運輸交通業","403","道路貨物運送業","40301","一般貨物自動車運送業","10~29","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","17","交通事故（道路）"
"25","2008","平成","20","7","10~11","事務所2階トイレの床材(クッションフロア)の剥離作業を第2種有機溶剤(ジクロルメタン80-90%、メタノール5-10% 9.5キログラム)を使用して、1人で行っていた被災者が、倒れているところを発見された。発見時、窓は開放されており、ドアは閉まっていた。被災者は呼吸用保護具を使用しておらず、換気装置が設置されていたが使用していなかった。","3","建設業","302","建築工事業","30201","鉄骨・鉄筋コンクリート造家屋建築工事業","1~9","5","物質、材料","51","危険物、有害物等","514","有害物","12","有害物等との接触"
"26","2008","平成","20","7","9~10","枠組足場を12名で組立中、1、3、5、7、9段目に配置された作業者が手渡しで10段目にいた被災者まで足場材を上げていた。被災者は10段目の作業床で鳥居枠(W=1200)の片側の脚柱だけ下部鳥居枠と脚柱ジョイントで連結し、その後使用する鳥居枠5枠を前記鳥居枠の横架材をまたぐように掛けた。その際、安全帯を親綱に掛けていなかったため、バランスを崩し墜落した。","3","建設業","302","建築工事業","30201","鉄骨・鉄筋コンクリート造家屋建築工事業","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","411","足場","1","墜落、転落"
"27","2008","平成","20","8","2~3","深夜営業の店舗内から釣具を盗み、車で逃げた2人組を追いかけた被災者は、犯人の車のフロントガラスにしがみついたが、急ブレーキで振り落とされ、車の下にはさまれたまま約60mひきずられて死亡した。","8","商業","802","小売業","80209","その他の小売業","1~9","9","その他","99","分類不能","999","分類不能","99","分類不能"
"28","2008","平成","20","10","2~3","マンション新築工事において、枠組み足場解体作業中、足場11段目から13段目の3段について、3スパンずつクレーンでつり上げるため、13段目の布板をはずし、12段目の端に集積していた。被災者は布板を持ち、手すりのない幅24センチメートルの布板上(高さ19.24m)を移動していたとき、体勢を崩して地上へ墜落した。","3","建設業","302","建築工事業","30201","鉄骨・鉄筋コンクリート造家屋建築工事業","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","411","足場","1","墜落、転落"
"29","2008","平成","20","12","12~13","被災者を含む3名は午前中の作業を終え、次の現場に移動するため、路上に駐車していたトラックの輪止めを被災者が外したところ、トラックが前方へ逸走を始めた。被災者と同僚1名はトラック前方に回り込み、逸走を止めようと抵抗したが、トラックと屋根付駐車場の鉄柱の間にはさまれ死亡した。なお、災害発生時、トラックのギヤはニュートラルになっており、サイドブレーキは未使用であった。","4","運輸交通業","403","道路貨物運送業","40301","一般貨物自動車運送業","50~99","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","17","交通事故（道路）"
"30","2008","平成","20","12","13~14","ホテルで食器洗浄業務を終えた被災者が、市道をはさんで向かいにある別のホテルの食器洗浄業務の応援のため市道を渡っていたところ、トラックにはねられた。","15","清掃・と畜業","1501","清掃・と畜業","150101","ビルメンテナンス業","1000~9999","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","17","交通事故（道路）"
"31","2008","平成","20","1","7~8","小学校のボイラー室において、殺害された被災者(臨時職員)が発見された。なお、被災者は同校に所属する職員により刃物で刺殺された。","12","教育・研究業","1201","教育・研究業","120109","その他の教育研究業","50~99","9","その他","99","分類不能","999","分類不能","99","分類不能"
"32","2008","平成","20","7","12~13","被災者は工事現場で不足した資材を調達するため、2tトラックを運転し走行中、センターラインをはみだしたため、対向車線を走行してきた4tトラックと正面衝突し、衝突の際の衝撃により、2tトラックは元の車線にはじき飛ばされたため、このトラックの後方を走行していた乗用車に追突された。","3","建設業","302","建築工事業","30203","建築設備工事業","1~9","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","17","交通事故（道路）"
"33","2008","平成","20","1","6~7","出勤のため、事業場敷地内の駐車場から、社屋に向け歩いていたところ、雪で足を滑らせ転倒した。","4","運輸交通業","402","道路旅客運送業","40202","バス業","100~299","7","環境等","71","環境等","719","その他の環境等","2","転倒"
"34","2008","平成","20","9","14~15","被災者は単独でコンクリートミキサー車のドラム内に付着したコンクリート片の除去作業を行っていた。作業開始約1時間後ミキサー車横でうずくまっている被災者が発見された。除去状況を確認していたところ、手元の操作レバーでドラムを回転させ、ドラム内の羽と内壁にはさまれ被災した。","4","運輸交通業","403","道路貨物運送業","40301","一般貨物自動車運送業","50~99","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","7","はさまれ、巻き込まれ"
"35","2008","平成","20","10","13~14","民有林地内において、被災者がドラグ・ショベルを運転して林道を開削中、路肩から転落し、被災者がキャビンから投げ出されたため、転落したドラグ・ショベルの下敷きとなった。","6","農林業","602","林業","60201","木材伐出業","1~9","1","動力機械","14","建設機械等","142","掘削用機械","1","墜落、転落"
"36","2008","平成","20","1","9~10","被災者は、単独でリングバーカーに付属したスラッシャー(コンベヤー)への原木投入作業をトビで行っていた。作業中に床の端から85センチメートル下へ足を踏み外し、スラッシャー横に設置されたモーターより動力を伝えている回転軸に巻き込まれたかもしくは、85センチメートルの段差をモーター部を踏み台として、昇降しようとした時に足を踏み外し、回転軸に巻き込まれた。","1","製造業","104","木材・木製品製造業","10401","製材業","1~9","1","動力機械","12","動力伝導機構","121","動力伝導機構","7","はさまれ、巻き込まれ"
"37","2008","平成","20","3","11~12","被災者は、増築工場(SRC造)の2階の天井配線工事を最上部に手すりが設けられていない、高さ3.63mの移動式足場上で行っていた。移動式足場から降りるために、安全帯を天井ブレスより取り外していたところ、バランスを崩して、墜落した。","3","建設業","302","建築工事業","30201","鉄骨・鉄筋コンクリート造家屋建築工事業","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","411","足場","1","墜落、転落"
"38","2008","平成","20","3","18~19","被災者はツアー客のガイドを終え、バス車内清掃後にコンビニエンスストアへ買い物に行き、宿泊所に戻るため国道の交差点(信号機や横断歩道なし)を横断していたところ乗用車にひかれた。","4","運輸交通業","402","道路旅客運送業","40202","バス業","100~299","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","17","交通事故（道路）"
"39","2008","平成","20","5","11~12","被災者は同僚が操作する積載形トラッククレーン(つり上げ荷重2.93t)から遊漁船(約3.4t)を荷卸し作業中、つり上げ中の遊漁船の船首側の下方に入り台座を動かしていたところ、玉掛用繊維ベルトがずれないように緊結していたナイロンロープ等が切れて繊維ベルトが船尾側に滑り、船首側が落下したことから、被災者が船底と台座にはさまれた。","4","運輸交通業","403","道路貨物運送業","40301","一般貨物自動車運送業","10~29","3","その他の装置等","37","用具","372","玉掛用具","6","激突され"
"40","2008","平成","20","5","9~10","被災者がセメント材を積み込んだタンクローリーを運転し、自社の生コンプラントに戻る途中に国道の緩い下りの左カーブで中央分離帯に接触後、対向車線を越えて高さ約2m下の路外に転落、タンクローリーが横転した。","1","製造業","109","窯業土石製品製造業","10901","セメント・同製品製造業","30~49","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","17","交通事故（道路）"
"41","2008","平成","20","8","8~9","被災者は同僚2名と小学校の3階にある教室の外側の窓を清掃作業中、被災者は二段窓の上段窓枠に両足をのせて窓を両脚ではさむように窓拭きをしていたところ、バランスを崩して10.4m下のタイル張りの校庭に墜落し死亡した。なお、安全帯等の墜落防止措置はしていなかった。","15","清掃・と畜業","1501","清掃・と畜業","150101","ビルメンテナンス業","50~99","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","418","建築物、構築物","1","墜落、転落"
"42","2008","平成","20","8","14~15","鉄筋コンクリート造4階建ての建築物解体工事現場において、被災者は油圧圧砕機(ベースはドラグ・ショベル)を地下を解体した廃材の上で運転し、2、3階の外壁の柱、梁及びスラブの一部をカッター付アームを用いて引き倒したところ、柱等が2階床に倒れたはずみで更に地上に落下し、その一部が油圧圧砕機のキャビンを直撃した。","3","建設業","302","建築工事業","30209","その他の建築工事業","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","418","建築物、構築物","5","崩壊、倒壊"
"43","2008","平成","20","9","15~16","当該事業場は農業を営んでおり、馬鈴薯の収穫作業は、農業用トラクターによりポテトハーベスターと呼ばれる収穫機を牽引して行われている。被災者の他に3名の作業者が収穫機についている作業台で収穫物と石等の分別作業に従事していたところ、高さ1.25mの作業台より被災者が墜落して死亡した。","6","農林業","601","農業","60101","農業","1~9","1","動力機械","16","一般動力機械","169","その他の一般動力機械","1","墜落、転落"
"44","2008","平成","20","11","10~11","被災者は、単独で積載形トラッククレーンを用い、コンクリート製電柱(970キログラム)を建柱作業現場に運搬し、数10mおきに一本ずつ荷卸ししていたが、6本目の電柱を作業現場の道路の路肩に荷卸しし、玉掛していたワイヤロープの目止めを解き、ラジコン操作によってフックを巻き上げて、ワイヤロープを電柱の下から引き抜いた際に、電柱が道路脇の用水路に向かって転がり出して、被災者に激突した。","4","運輸交通業","403","道路貨物運送業","40301","一般貨物自動車運送業","10~29","2","物上げ装置、運搬機械","21","動力クレーン等","212","移動式クレーン","6","激突され"
"45","2008","平成","20","11","10~11","被災者は、除雪車に改造するために荷台を傾斜させていた7tダンプトラックの後ろで、同車の前部バンパー部品の製作を行っていたところ、荷台の最後部に積んであった2tのコンクリートブロック(除雪車のスノープラウとのバランスを取るためのおもり)が落下し、被災者が下敷きとなった。","1","製造業","117","その他の製造業","11701","自動車整備業","1~9","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","4","飛来、落下"
"46","2008","平成","20","12","9~10","被災者は、原木を運搬するため、土場で原木75本を11tトラックに積み込み、納品先である製材工場に到着した。到着しても荷降し作業が始まらないので、納品先の従業員がトラック周辺を確認したところ、荷台近くで血を流している被災者を発見した。被災者の側には荷台に積まれていた原木1本(トド松で、長さ3.7m、直径28センチメートル、重量約250キログラム)が落ちていた。","6","農林業","602","林業","60201","木材伐出業","50~99","5","物質、材料","52","材料","522","木材、竹材","4","飛来、落下"
"47","2008","平成","20","12","5~6","当日、朝刊配達を行っていた被災者が、最後の配達先へ道路横断中、走行してきた車にはねられ死亡した。","8","商業","802","小売業","80205","新聞販売業","1~9","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","17","交通事故（道路）"
"48","2008","平成","20","8","13~14","木造アパート(2階建、4戸)新築工事現場において、2階床まで立ち上がった当該床を角材(10×10×約133センチメートル)2本を手に持って歩行中に足を踏み外し、アパート中央部にある共用階段を設置するための開口部から約3.14m下の1階の階段基礎部のコンクリート床に墜落して死亡した。2階床の端部には全周にわたって手すり、親綱、囲い、覆い等の設置がなかった。","3","建設業","302","建築工事業","30202","木造家屋建築工事業","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","416","作業床、歩み板","1","墜落、転落"
"49","2008","平成","20","2","10~11","多量の降雪が続き駐車場に停めてあった貨物自動車(トレーラー)が雪に埋もれ自走できなくなったため、被災者はドラグ・ショベルのバケットのフックと貨物自動車の牽引用フックにワイヤロープを掛けて牽引した。牽引後、被災者が貨物自動車のワイヤロープを取り外そうとしたところ、貨物自動車が約6度の傾斜を逸走し、貨物自動車前面とバケットの間にはさまれて死亡した。","4","運輸交通業","403","道路貨物運送業","40301","一般貨物自動車運送業","1~9","2","物上げ装置、運搬機械","22","動力運搬機","221","トラック","7","はさまれ、巻き込まれ"
"50","2008","平成","20","2","15~16","ダンプトラックの誘導をしていた作業者が、盛土部分の斜路(最大勾配8度)の下部で無人のタイヤローラーと無人で停止していたブル・ドーザーが接触しているのを確認したため、当該作業者はタイヤローラーのエンジンを停止し、サイドブレーキをかけた後、ブル・ドーザーを後退させたところ、タイヤローラーの前方下部でひかれて死亡していた被災者を発見した。","3","建設業","301","土木工事業","30106","道路建設工事業","100~299","1","動力機械","14","建設機械等","144","締固め用機械","7","はさまれ、巻き込まれ"
"51","2008","平成","20","1","8~9","被災者は、使用者の居宅敷地内に設置されたユニットハウスに住み込み、牛の飼育作業に従事していた。災害発生日は、朝の飼育作業を午前8時前頃に終え、ユニットハウスに戻って休憩していたところ、室内に設置されていた石油ストーブの火が被災者の着衣に燃え移り被災した。","7","畜産・水産業","701","畜産業","70101","畜産業","1~9","3","その他の装置等","39","その他の装置、設備","391","その他の装置、設備","16","火災"
"52","2008","平成","20","5","20~21","営業を終えて帰社するため、国道を走行中にトンネル入口付近に衝突し、車両が炎上して死亡した。現場は、直線道路で事故当時、雨天で路面は濡れていた。","8","商業","801","卸売業","80109","その他の卸売業","10~29","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","17","交通事故（道路）"
"53","2008","平成","20","8","8~9","住宅の改修工事において、被災者一人で外周に設置された枠組足場の2段目上で作業を行なっていたところ、躯体壁面と足場の間(約50センチメートル)から約3.5m墜落して死亡した。","3","建設業","302","建築工事業","30202","木造家屋建築工事業","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","411","足場","1","墜落、転落"
"54","2008","平成","20","9","8~9","店舗兼住宅新築工事現場において、アース・オーガ(以下本機という)の解体を行う際に、本機から取り外したロッド(長さ約10m、重量約1.4t)を本機に付属する巻上装置で一点づりし、ロッドの下部をドラグ・ショベルで移動させながら場内の所定の位置に下ろす作業を行っていたところ、つり上げていたロッドのかん環が破断して、落下・転倒したロッドの先端が本機後方の被災者に激突した。","3","建設業","303","その他の建設業","30309","その他の建設業－その他","10~29","1","動力機械","14","建設機械等","143","基礎工事用機械","4","飛来、落下"
"55","2008","平成","20","11","23~24","空港内に設置された航空保安無線設備の更新工事において、被災者は夜間一人で新設した鉄塔(GS空中線柱、高さ16m)に上がり、約8mの箇所で同軸ケーブルを結束固定していたクレモナロープの手直し作業中に墜落した。翌朝、鉄塔下で倒れているところを発見された。","3","建設業","303","その他の建設業","30301","電気通信工事業","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","418","建築物、構築物","1","墜落、転落"
"56","2008","平成","20","11","15~16","住み込みで番屋の賄いをしている被災者が、用事を済ませて自家用軽乗用車を運転し番屋に戻る際、反対車線から来た普通乗用車が対向車線をはみ出して正面衝突して全身を強く打ち死亡した。現場は直線道路で事故当時路面は乾燥していた。","7","畜産・水産業","702","水産業","70201","漁業","10~29","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","17","交通事故（道路）"
"57","2008","平成","20","9","8~9","被災者は、パート作業者を送迎するため、工場駐車場に置いていた送迎バスを取りに行った後、運転席で死亡しているのが発見された。","1","製造業","101","食料品製造業","10102","水産食料品製造業","300~499","9","その他","92","起因物なし","921","起因物なし","90","その他"
"58","2008","平成","20","1","11~12","林業現場において、伐倒木(トド松、長さ12.5m)の下敷きとなって死亡して倒れている被災者を同僚が発見した。伐倒木が、付近の根むくれの木(トド松、長さ約10.3m)に、かかり木となったため、かかられた根むくれの木と共に倒そうとして根むくれの木を伐倒したところ、かかり木が外れて伐木作業者に激突して被災した。","6","農林業","602","林業","60209","その他の林業","10~29","7","環境等","71","環境等","712","立木等","5","崩壊、倒壊"
"59","2008","平成","20","11","13~14","海岸沿いの護岸復旧工事現場で、災害当日の朝、高波により被災者を含む土工班の仕事は中止となったため、被災者らは、作業内容を変更して型枠材の運搬作業を行っていた。昼休み後、被災者は、作業箇所へ戻る同僚とは行動を別にして波打ち際の護岸へ移動後に、缶で海水を汲むような動作をしていたところ、高波に足元をすくわれて海へ流され行方不明者となり、後日、海岸にうちあげられていた被災者が発見された。","3","建設業","301","土木工事業","30199","その他の土木工事業","10~29","7","環境等","71","環境等","713","水","10","おぼれ"
"60","2008","平成","20","7","14~15","被災者は、郵便車(軽自動車)で集配業務中、踏切(警報機あり遮断機なし)を横断中に普通列車(二両編成)と衝突して死亡した。列車は、当該踏切の手前左カーブから直線に差し掛かった時に踏切内に進入している郵便車に気が付き、急ブレーキをかけたが間にあわなかった。","11","通信業","1101","通信業","110101","通信業","100~299","2","物上げ装置、運搬機械","23","乗物","231","乗用車、バス、バイク","17","交通事故（道路）"
