"ID","西暦","年号","年","月","発生時間","災害状況","業種（大分類）コード","業種（大分類）分類名","業種（中分類）コード","業種（中分類）分類名","業種（小分類）コード","業種（小分類）分類名","事業場規模","起因物（大分類）コード","起因物（大分類）分類名","起因物（中分類）コード","起因物（中分類）分類名","起因物（小分類）コード","起因物（小分類）分類名","事故の型コード","事故の型分類名"
"11","1992","平成","4","1","9~10","3階の吊足場(スカイハンガー)を解体中、足を滑らせ約2.5m下の2階へ墜落した。","3","建設業","302","建築工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"12","1992","平成","4","1","9~10","木造平屋倉庫の解体作業中、屋根上から投下された瓦が当たった。","3","建設業","303","その他の建設業","","","1~9","5","物質、材料","52","材料","","","4","飛来、落下"
"13","1992","平成","4","1","11~12","自社資材置場よりトラックに同乗して帰社する途中、交差点で一時停止を無視して進入してきた乗用車に激突され、トラックが交差点角のコンクリート塀に激突した。","8","商業","","","","","100~299","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"14","1992","平成","4","1","13~14","圧砕機で廃材を移動中、圧砕機と建物と間に挟まれた。(圧砕機とは、ドラグショベルの先端バケット部を爪に取り替えたもの)","3","建設業","302","建築工事業","","","1~9","1","動力機械","14","建設機械等","","","7","はさまれ、巻き込まれ"
"15","1992","平成","4","1","13~14","工場でトラックから荷(ステンレス板65枚、1m×2m×1ミリメートル、1t)を卸し、L字型の台車に板を立てた状態で載せ工場内に運び入れる際、台車が横転して下敷きになった。","4","運輸交通業","403","道路貨物運送業","","","10~29","6","荷","61","荷","","","5","崩壊、倒壊"
"16","1992","平成","4","1","14~15","ブル集材の作業中、伐倒木(長さ15.4m、直径79センチメートル)をブルドーザーで牽引し、勾配28度の集材道を下っていたところ、路肩より20m下に転落した。","6","農林業","601","農業","","","1~9","1","動力機械","14","建設機械等","","","1","墜落、転落"
"17","1992","平成","4","1","15~16","スクリーンハウス内でスクリーン(振動フイル)の補修資材を1階から4階に搬入中、トタン(6尺×3尺)を丸め脇に抱えて階段を登っていたところ、3階開口部より5.8m下の床に墜落した。","1","製造業","112","金属製品製造業","","","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"18","1992","平成","4","1","15~16","帰社途中、スピードの出しすぎによりセンターラインを越え、対向してきた大型トラックに衝突した。","8","商業","","","","","10~29","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"19","1992","平成","4","1","15~16","帰社途中、スピードの出しすぎによりセンターラインを越え、対向してきた大型トラックに衝突した。","8","商業","","","","","10~29","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"20","1992","平成","4","1","6~7","大型トラックの左側後輪(ダブルタイヤ)のタイヤとタイヤの間に上半身を入れチェーンを外していたところ、同僚がトラックを発進させ、ひかれた。","4","運輸交通業","403","道路貨物運送業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","7","はさまれ、巻き込まれ"
"21","1992","平成","4","1","8~9","第2クワッドリフト(4人乗り高速)の山頂駅舎内で、リフトの始業点検中、加減速装置の動力伝導装置にヤッケを巻き込まれ、首を絞められた。","4","運輸交通業","401","鉄道・軌道・水運・航空業","","","10~29","1","動力機械","12","動力伝導機構","","","7","はさまれ、巻き込まれ"
"22","1992","平成","4","1","9~10","4階の倉庫より荷(約30キログラム)をエレベーターで1階へ降ろす際、搬器が2階付近で停止したため2階積卸口のシャッターを開け、荷を搬器より外へ出していたところ搬器が降下し、搬器天井と2階床に挟まれた。","8","商業","","","","","1~9","2","物上げ装置、運搬機械","21","動力クレーン等","","","7","はさまれ、巻き込まれ"
"23","1992","平成","4","1","11~12","フォークリフトを運転し後退中、前進してきた別のフォークリフトが左側面に衝突したため被災者のフォークリフトが横転し、ヘッドガードの端に挟まれた。","1","製造業","110","鉄鋼業","","","30~49","2","物上げ装置、運搬機械","22","動力運搬機","","","3","激突"
"24","1992","平成","4","1","11~12","解体中のわく組足場の4層目足場板上から、約7m下の地上に墜落した。","3","建設業","302","建築工事業","","","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"25","1992","平成","4","1","14~15","堰堤砂防工事の前準備作業で、チェンソーを使用して伐木作業中、伐木していた木のかかり木が落下した。","3","建設業","301","土木工事業","","","10~29","7","環境等","71","環境等","","","4","飛来、落下"
"26","1992","平成","4","1","8~9","ワゴン車に同乗して現場に向う途中、交差点中央で乗用車と衝突した。","3","建設業","301","土木工事業","","","10~29","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"27","1992","平成","4","1","9~10","ペアリフトの折返装置(高さ約4m)の積雪を払うため登ったところ、足を滑らせ運行中の折返滑車(直径3.6m)上に落ち、滑車を支持する梁と折返滑車の間に挟まれた。","14","接客娯楽業","","","","","10~29","2","物上げ装置、運搬機械","23","乗物","","","7","はさまれ、巻き込まれ"
"28","1992","平成","4","1","9~10","ドラグショベルを運転し幅約10mの川を渡っていたところ、水深約3mの所でドラグショベルが横転し、約60m下流で溺死体で発見された。","3","建設業","301","土木工事業","","","10~29","1","動力機械","14","建設機械等","","","10","おぼれ"
"29","1992","平成","4","1","9~10","市道のセンターラインを引く前処理として、プライマーの塗付作業中、走行してきた軽トラックにはねられた。","3","建設業","303","その他の建設業","","","1~9","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"30","1992","平成","4","1","13~14","ビルの2階壁面(高さ2m、横10m、幅0.3m)を解体するためコンクリート部分をブレーカーで縁切りし、柱(鉄骨)の根元をガスで切断中、壁面が倒壊して下敷きになった。","3","建設業","302","建築工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","5","崩壊、倒壊"
"31","1992","平成","4","1","15~16","国有林内で杉の伐倒作業中、約13m上方の枯損木(長さ12.6m、胸高直径22センチメートル、末口14センチメートル)が何らかの原因で倒れ、直撃した。","6","農林業","601","農業","","","10~29","7","環境等","71","環境等","","","4","飛来、落下"
"32","1992","平成","4","1","16~17","普通乗用車で国道を走行中、交差点で左側から来たトラックと出会い頭に衝突した。","8","商業","","","","","1~9","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"33","1992","平成","4","1","9~10","木造家屋新築工事現場において、根太打ち作業中、2階根太(高さ約3.4m)から基礎コンクリート床に墜落した。","3","建設業","302","建築工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"34","1992","平成","4","1","12~13","自家用乗用車で国道を走行中、センターラインを越え、対向してきた大型トラックと正面衝突した。","17","その他の事業","","","","","10~29","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"35","1992","平成","4","1","16~17","鉄骨梁上で梁の仮止め作業中、足を滑らせ約14.5m下のコンクリート上に落下した。","3","建設業","302","建築工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"36","1992","平成","4","1","16~17","着色亜鉛鉄板の製造工場において、地下ピット内で圧延した鉄板の修正作業中、アイドルロール(搬送用のロール)の隙間に巻き込まれた。","1","製造業","110","鉄鋼業","","","300~499","3","その他の装置等","39","その他の装置、設備","","","7","はさまれ、巻き込まれ"
"37","1992","平成","4","1","4~5","4tトラックで荷を配送する途中、ガードレールに衝突して横転した4tトラックに激突した。","4","運輸交通業","403","道路貨物運送業","","","30~49","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"38","1992","平成","4","1","8~9","4tフォークリフトで9.5tトラックに鉄パイプ(直径216.3ミリメートル、長さ12.15m、509キログラム)1本を積込作業中、鉄パイプが落下した。","5","貨物取扱業","502","港湾運送業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","4","飛来、落下"
"39","1992","平成","4","1","10~11","浄水場の排水池において、潜水服を着用しフーカー送気方式で池底の堆積土砂の浚渫作業中、くも膜下出血により意識喪失になり、渇水吸引により窒息した。","3","建設業","301","土木工事業","","","1~9","7","環境等","71","環境等","","","10","おぼれ"
"40","1992","平成","4","1","11~12","工事予定の地山(勾配66~46度)において、チェンソーで伐開作業中、足を滑らせ高さ10.15mの所から路面上に転落した。","3","建設業","301","土木工事業","","","30~49","7","環境等","71","環境等","","","1","墜落、転落"
"41","1992","平成","4","1","14~15","H鋼のはい上で、玉掛けのためトラッククレーン(35t)のブームを起こしフックの位置合わせ中、フックに取り付けられたフック付きワイヤロープが隣のH鋼(30×30×800センチメートル、725キログラム)に引っかかって2本が落下し、当たった。","5","貨物取扱業","502","港湾運送業","","","10~29","2","物上げ装置、運搬機械","21","動力クレーン等","","","4","飛来、落下"
"42","1992","平成","4","1","15~16","高さ1.35mの脚立足場上で作業中、突然うめき声をあげて床上へ転落し、角材で頭部を強打した。","3","建設業","302","建築工事業","","","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"43","1992","平成","4","1","16~17","墓地公園造成工事において、雑木林内で伐採作業中、斜面(勾配約27度)で転倒したものと思われる。","6","農林業","601","農業","","","1~9","7","環境等","71","環境等","","","2","転倒"
"44","1992","平成","4","1","4~5","バイクで新聞配達中、道路を左折した際、側溝に転落した。","8","商業","","","","","10~29","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"45","1992","平成","4","1","4~5","普通トラックで高速道路を走行中、防護壁に激突した。","8","商業","","","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"46","1992","平成","4","1","9~10","部品洗浄用ガソリン10リットルをキャスター付台の上に乗せ移動中、倒してガソリンをこぼしボロ布で拭き取っていたところ、燃え上がった。","1","製造業","115","輸送用機械等製造業","","","1~9","5","物質、材料","51","危険物、有害物等","","","16","火災"
"47","1992","平成","4","1","10~11","農業用水管を布設するため道路を掘削し、その中で既設の管の水漏防止措置を行っていたところ、土砂が崩れ下敷きになった。","3","建設業","301","土木工事業","","","1~9","7","環境等","71","環境等","","","5","崩壊、倒壊"
"48","1992","平成","4","1","10~11","倉庫瓦葺替え工事において、ベニヤ板で瓦の下地を作る作業中、屋根上に置かれていたベニヤ板に乗った際、滑って5.4m下のアスファルト公道上に墜落した。","3","建設業","302","建築工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"49","1992","平成","4","1","11~12","ガス管新設工事現場において、ドラグショベルで掘削した土止め支保工のない溝内(深さ1.5m、幅0.5m)で底部の敷均し作業中、側壁が崩壊し土砂に埋まった。","3","建設業","301","土木工事業","","","1~9","7","環境等","71","環境等","","","5","崩壊、倒壊"
"50","1992","平成","4","1","13~14","革製品のクロームなめし作業において、水絞り用ロール機で水絞り中、作業台とローラの間に挟まれた。","1","製造業","108","化学工業","","","30~49","1","動力機械","16","一般動力機械","","","7","はさまれ、巻き込まれ"
"51","1992","平成","4","1","14~15","L型ブロック(1.1m×2.6m、1.66t)をクローラクレーン(35t吊り)で仮置きし、玉掛けワイヤを取り外した後、巻き上げの合図をしたところ、内側の玉掛けワイヤがブロックの内側の差筋に引掛かりブロックが転倒し、旧石積護岸との間に挟まれた。","3","建設業","301","土木工事業","","","1~9","3","その他の装置等","37","用具","","","6","激突され"
"52","1992","平成","4","1","15~16","トンネル工事現場において、開削トンネルのセントルの桁と桁止めH鋼のボルト締め作業中、支柱梁上を移動する際、約4.8m下の地面に墜落した。","3","建設業","301","土木工事業","","","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"53","1992","平成","4","1","16~17","低圧電燈供給工事において、送電線埋設作業中、掘削溝(深さ1.5m、幅1m)の一部が上部の縁石とともに崩壊し、下敷きになった。","3","建設業","303","その他の建設業","","","1~9","7","環境等","71","環境等","","","5","崩壊、倒壊"
"54","1992","平成","4","1","8~9","綿ゴミの吸い込みダクト内で清掃作業中、ダクト内に持ち込んだ投光器付近より綿ゴミが燃え出した。","1","製造業","102","繊維工業","","","50~99","3","その他の装置等","35","電気設備","","","16","火災"
"55","1992","平成","4","1","10~11","屋根補修工事に伴う鉄骨塗装作業中、スレート屋根上を歩行していてスレートを踏み抜き、約10m下に墜落した。","3","建設業","303","その他の建設業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"56","1992","平成","4","1","21~22","タック車で廃水を運搬中、取付道路のカーブを曲がる際脱輪し、路肩より60センチメートル下に転落した。","2","鉱業","202","土石採取業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","2","転倒"
"57","1992","平成","4","1","9~10","積載型トラッククレーン(つり上げ荷重2.52t)で鋼矢板33枚(1.095t)をトラックに積み込む作業中、当該クレーンが転倒し、クレーンと傍らにあった資材の間に挟まれた。","3","建設業","301","土木工事業","","","10~29","2","物上げ装置、運搬機械","21","動力クレーン等","","","2","転倒"
"58","1992","平成","4","1","10~11","岸壁において、クレーン(つり上げ荷重30t)で鋼管(径1m、長さ7m、7t)を台船に積み込む作業中、約5m吊り上げたとき荷が揺れ、荷と傍らに野積みされていた鋼管に挟まれた。","5","貨物取扱業","502","港湾運送業","","","1~9","6","荷","61","荷","","","6","激突され"
"59","1992","平成","4","1","14~15","倉庫改築工事において、受電設備の変更準備作業中、ベニヤ板の支持柱を電盤上の開閉器付近に固定していたところ、電圧6600Vの開閉器の露出した充電部分に接触した。","3","建設業","302","建築工事業","","","1~9","3","その他の装置等","35","電気設備","","","13","感電"
"60","1992","平成","4","1","9~10","三輪バイクで営業所間を移動中、信号のない交差点で、出会い頭に50ccバイクと衝突した。","8","商業","","","","","50~99","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"61","1992","平成","4","1","10~11","電気発破による岩の小割り作業中、サイレンによる退避合図後1~2分後に点火したが、岩の傍らにいた被災者に爆破した岩が当たった。","3","建設業","301","土木工事業","","","50~99","5","物質、材料","51","危険物、有害物等","","","14","爆発"
"62","1992","平成","4","1","11~12","タイヤローラー(4t)を県道から約1キロメートル奥の現場に移動するため、幅約4mの林道を走行中、約13m下に転落した。","3","建設業","301","土木工事業","","","10~29","1","動力機械","14","建設機械等","","","1","墜落、転落"
"63","1992","平成","4","1","13~14","10tトラックからガラスの入った鉄パレットをフォークリフトで卸す際、うまく「つめ」に掛からなかったため調整していたところ、パレットが路上に落下し、下敷きになった。","4","運輸交通業","403","道路貨物運送業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","4","飛来、落下"
"64","1992","平成","4","1","13~14","ガソリンスタンドのキャノピー天井を塗装するための準備作業中、ローリングタワーに昇る際、墜落した。","3","建設業","302","建築工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"65","1992","平成","4","1","13~14","顧客先へ訪問修理のためワゴン車で国道を走行中、中央分離帯の端部分に衝突し、車外に放り出された。","8","商業","","","","","1~9","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"66","1992","平成","4","1","14~15","民家改築工事において、下屋上(高さ3m)で2階外壁にトタン板を張り付ける作業中、墜落した。","3","建設業","302","建築工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"67","1992","平成","4","1","16~17","工場内の大型トラックの荷台上でコンクリート板(約1380キログラム)11枚の検査・マーキング作業中、同僚が被災者に気付かずトラックを走行・停止したため、荷が前方に滑り運転席後部と荷に挟まれた。","1","製造業","109","窯業土石製品製造業","","","100~299","6","荷","61","荷","","","7","はさまれ、巻き込まれ"
"68","1992","平成","4","1","16~17","トンネル出口付近において、光ケーブルを新設のするためのトラフを敷設する作業中、列車にはねられた。","3","建設業","303","その他の建設業","","","1~9","2","物上げ装置、運搬機械","23","乗物","","","18","交通事故（その他）"
"69","1992","平成","4","1","16~17","トンネル出口付近において、光ケーブルを新設するためのトラフを敷設する作業中、列車にはねられた。","3","建設業","303","その他の建設業","","","1~9","2","物上げ装置、運搬機械","23","乗物","","","18","交通事故（その他）"
"70","1992","平成","4","1","17~18","包装用フィルムの切断機(スリッター)の紙継装置部分でフィルムの調整中、上昇してきたロール支軸に挟まれた。","1","製造業","117","その他の製造業","","","50~99","1","動力機械","16","一般動力機械","","","7","はさまれ、巻き込まれ"
"71","1992","平成","4","1","9~10","丸太だき足場3段目上で、すずめ口のしっくい詰め作業中、4.7m下の地上へ墜落した。","3","建設業","302","建築工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"72","1992","平成","4","1","14~15","2階屋根のハフ板に銅板を取り付ける作業中、2本の柱それぞれに付けた金具の出っ張りに布板を渡した上を歩いていたところ、金具の1つが外れ4m下のコンクリート上に墜落した。","3","建設業","302","建築工事業","","","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"73","1992","平成","4","1","15~16","掘削溝(長さ15m、幅3.5m、深さ2m)内で、水道管を布設しジョイントの接合作業中、背後の地山が幅1.7mに渡って崩壊し埋まった。","3","建設業","301","土木工事業","","","1~9","7","環境等","71","環境等","","","5","崩壊、倒壊"
"74","1992","平成","4","1","10~11","排水溝埋設工事現場において、ブロック塀の脇を深さ55センチメートル、幅95センチメートル掘削後、砕石を入れて平にする作業中、ブロック塀(高さ140センチメートル)が約10mに渡って倒壊し、下敷きになった。","3","建設業","301","土木工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","5","崩壊、倒壊"
"75","1992","平成","4","1","11~12","パワーショベルの近くで作業中、すぐ横にあったパワーショベルを同僚が旋回させたのに気付かず、2台のパワーショベルのカウンターウェートに挟まれた。","1","製造業","117","その他の製造業","","","1~9","1","動力機械","14","建設機械等","","","7","はさまれ、巻き込まれ"
"76","1992","平成","4","1","13~14","配達のため2tトラックで国道を走行中、対向車線にはみ出し11tダンプと正面衝突した。","4","運輸交通業","403","道路貨物運送業","","","100~299","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"77","1992","平成","4","1","14~15","清掃車を運転中、反対車線にはみ出して対向してきたトラックと衝突し、道路脇の水田に転落した。","15","清掃・と畜業","","","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"78","1992","平成","4","1","17~18","大型トレーラーに鉄板114枚(約29t)を積み国道を走行中、積荷を固定していたワイヤロープが切れ、鉄板70枚が崩れて運転席になだれ込み、挟まれた。","4","運輸交通業","403","道路貨物運送業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"79","1992","平成","4","1","8~9","自宅から事業場のライトバンを運転し事業所に向かう途中、道路脇のガードロープに衝突した。","3","建設業","301","土木工事業","","","10~29","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"80","1992","平成","4","1","17~18","橋桁部品芯出し用定規作成のため、ブリキ板に青ニスを塗りケガキ作業中、青ニス缶が倒れて青ニスが噴出し、近くの石油ストーブに引火し火傷した。","1","製造業","112","金属製品製造業","","","30~49","3","その他の装置等","39","その他の装置、設備","","","16","火災"
"81","1992","平成","4","1","17~18","雨のため室外に干していた麩を店内に取り入れ中、地下室入口の開口部から転落した。","1","製造業","101","食料品製造業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"82","1992","平成","4","1","19~20","工場内において、トラックに石膏ボードを積み込む作業中、フォークリフトで既に積み終えた荷の上から荷台に降りる際、バランスを崩し荷台上から約1.8m下の土間に転落した。","4","運輸交通業","403","道路貨物運送業","","","100~299","2","物上げ装置、運搬機械","22","動力運搬機","","","1","墜落、転落"
"83","1992","平成","4","1","22~23","大型トラックに紙パルプを積み目的地に向う途中、国道左側に車を止め道路右側の売店に行き車に戻るため道路横断中、追い越し車線を走行してきた乗用車にはねられた。","4","運輸交通業","403","道路貨物運送業","","","100~299","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"84","1992","平成","4","1","9~10","鉄屑置場の解体工事で、コンクリートブレーカー及びハンドグラインダーを使って解体中、塀が倒れ下敷きになった。","3","建設業","302","建築工事業","","","50~99","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","5","崩壊、倒壊"
"85","1992","平成","4","1","12~13","木造倉庫建築現場において、火打梁取り付け作業中、梁上で火打梁を木づちで打っていたところ、墜落した。","3","建設業","302","建築工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"86","1992","平成","4","1","14~15","汚水沈澱槽の根固め作業のため、型わく材を掘削内部へ降ろす作業中、通路代わりにしていた土止め用腹起こしのH鋼上(幅30センチメートル)から、3m下のコンクリート床に墜落した。","3","建設業","301","土木工事業","","","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"87","1992","平成","4","1","16~17","鉄骨建屋の組立中、足を滑らせ約7m下の地面に墜落した。","3","建設業","302","建築工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"88","1992","平成","4","1","4~5","大型トラックに同乗し高速道路を走行中、路側帯寄りに停車中の大型トラック右後部に追突し、車外に投げ出された。","4","運輸交通業","403","道路貨物運送業","","","300~499","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"89","1992","平成","4","1","14~15","ホテルの清掃作業後、自宅へ労働者を送るため会社のワゴン車で市道を走行中、交差点で乗用車と衝突した。","15","清掃・と畜業","","","","","50~99","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"90","1992","平成","4","1","14~15","ホテルの清掃作業後、自宅へ労働者を送るため会社のワゴン車で市道を走行中、交差点で乗用車と衝突した。","15","清掃・と畜業","","","","","50~99","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"91","1992","平成","4","1","8~9","下水道工事現場において、ホイールクレーン(つり上げ荷重7t)でコンクリート製ボックスカルバート(1.7t)を移動中クレーンが倒れ、玉掛け作業をしていてジブの下敷きになった。","3","建設業","301","土木工事業","","","1~9","2","物上げ装置、運搬機械","21","動力クレーン等","","","2","転倒"
"92","1992","平成","4","1","9~10","フォークリフトのフォークにフレコンパックの上部の紐を引っかけ、吊り上げた状態で後ろ旋回したところ、フォークリフトが横転し、フォークリフトのヘッドガードと既に荷卸されていたフレコンパックの間に挟まれた。","1","製造業","109","窯業土石製品製造業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","2","転倒"
"93","1992","平成","4","1","10~11","かかり木処理のため立木をチェーンソーで伐倒したところ、かかり木が落下し当たった。","6","農林業","601","農業","","","1~9","7","環境等","71","環境等","","","5","崩壊、倒壊"
"94","1992","平成","4","1","11~12","鉄筋2階建屋の1階庇上で窓の清掃作業中、3m下の地上に墜落した。","15","清掃・と畜業","","","","","100~299","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"95","1992","平成","4","1","11~12","通信用ケーブルの架線作業において、トラックの車軸を利用したウインチでガイドロープを引き込んでいたところ、足首が巻き込まれ身体ごと回転して頭部を強打した。","3","建設業","303","その他の建設業","","","10~29","2","物上げ装置、運搬機械","21","動力クレーン等","","","7","はさまれ、巻き込まれ"
"96","1992","平成","4","1","12~13","土場で、崩壊した松材に頭部を挟まれているのが発見された。","6","農林業","601","農業","","","1~9","5","物質、材料","52","材料","","","5","崩壊、倒壊"
"97","1992","平成","4","1","13~14","公共下水道汚水管理埋設工事現場で、8.7tダンプカーの誘導中、ダンプカーの左側後輪が45センチメートル道路に埋没して車体が被災者側に転倒し、民家の塀との間に挟まれた。","17","その他の事業","","","","","50~99","2","物上げ装置、運搬機械","22","動力運搬機","","","6","激突され"
"98","1992","平成","4","1","14~15","住宅新築工事において、うま足場に上り、3階窓枠より身を乗り出して壁面外部から換気穴へダクトのはめ込み作業中、8m下の地面に墜落した。","3","建設業","303","その他の建設業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"99","1992","平成","4","1","15~16","下水道工事現場で歩行者を誘導中、バックしてきたドラグショベルにひかれた。","17","その他の事業","","","","","10~29","1","動力機械","14","建設機械等","","","7","はさまれ、巻き込まれ"
"100","1992","平成","4","1","15~16","土地造成工事において、現場の杉を伐倒したところ、かかり木が折れて当たった。","3","建設業","301","土木工事業","","","1~9","7","環境等","71","環境等","","","5","崩壊、倒壊"
