"ID","西暦","年号","年","月","発生時間","災害状況","業種（大分類）コード","業種（大分類）分類名","業種（中分類）コード","業種（中分類）分類名","業種（小分類）コード","業種（小分類）分類名","事業場規模","起因物（大分類）コード","起因物（大分類）分類名","起因物（中分類）コード","起因物（中分類）分類名","起因物（小分類）コード","起因物（小分類）分類名","事故の型コード","事故の型分類名"
"1","1995","平成","7","1","21~22","高速道路入口の閉鎖を解除するため、街路接続部でラバーコーン等を撤去中、一般街路より進入してきた乗用車に轢かれた。","17","その他の事業","","","","","100~299","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"2","1995","平成","7","1","9~10","モーテルの管理人室において、湯を沸かしたままにしておいたため、一酸化炭素中毒になった。","14","接客娯楽業","","","","","1~9","5","物質、材料","51","危険物、有害物等","","","12","有害物等との接触"
"3","1995","平成","7","1","7~8","同僚を迎えに行く途中、スリップして反対車線にはみ出し、対向車と衝突した。","3","建設業","303","その他の建設業","","","30~49","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"4","1995","平成","7","1","9~10","トラックで走行中、カーブで運転を誤り、ガードレールに接触し橋の欄干に衝突した。","1","製造業","101","食料品製造業","","","30~49","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"5","1995","平成","7","1","0~1","事業場内小径自動脱型装置を稼働させたまま点検作業中、深さ1.6mのピットに転落した。","1","製造業","109","窯業土石製品製造業","","","50~99","1","動力機械","16","一般動力機械","","","1","墜落、転落"
"6","1995","平成","7","1","4~5","厩舎近くで朝の引運動中、暴れ出した馬に腹部を蹴られた。","14","接客娯楽業","","","","","1~9","7","環境等","71","環境等","","","6","激突され"
"7","1995","平成","7","1","7~8","同僚が軽トラックを後進させたところ、自分の車と接触したため動転してアクセルとブレーキを踏み間違え急後進したところ、後方にいた被災者が軽トラックと倉庫の壁の間に挟まれた。","17","その他の事業","","","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","7","はさまれ、巻き込まれ"
"8","1995","平成","7","1","10~11","ホッパー上方のベルトコンベヤーのローラー部に給油するため、休止しているベルトコンベヤーの屋根上を移動中、約5m下のホッパー内に転落した。","2","鉱業","203","その他の鉱業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","1","墜落、転落"
"9","1995","平成","7","1","10~11","ブロック積み護岸工事において、オペレーターの操作ミスにより、ドラグ・ショベル下方にいた被災者が、バケットとブロック積み法面の間に挟まれた。","3","建設業","301","土木工事業","","","1~9","1","動力機械","14","建設機械等","","","6","激突され"
"10","1995","平成","7","1","10~11","ブロック積み護岸工事において、オペレーターの操作ミスにより、ドラグ・ショベル下方にいた被災者が、バケットとブロック積み法面の間に挟まれた。","3","建設業","301","土木工事業","","","1~9","1","動力機械","14","建設機械等","","","6","激突され"
"11","1995","平成","7","1","16~17","岩盤に火薬を装填する作業中、土砂崩れが起きた。","2","鉱業","202","土石採取業","","","10~29","7","環境等","71","環境等","","","5","崩壊、倒壊"
"12","1995","平成","7","1","16~17","岩盤に火薬を装填する作業中、土砂崩れが起きた。","2","鉱業","202","土石採取業","","","10~29","7","環境等","71","環境等","","","5","崩壊、倒壊"
"13","1995","平成","7","1","19~20","ライトバンのエンジンを乗車しないで掛けたところ、ギアが入っていたため前方車両に衝突し、そのドアとライトバンの間に挟まれた。","4","運輸交通業","403","道路貨物運送業","","","30~49","2","物上げ装置、運搬機械","23","乗物","","","7","はさまれ、巻き込まれ"
"14","1995","平成","7","1","2~3","大型トレーラーで国道を走行中、大型ダンプカーに追突した。","4","運輸交通業","403","道路貨物運送業","","","100~299","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"15","1995","平成","7","1","10~11","水道管埋設工事において、掘削溝(幅1.3m、長さ9.2m、深さ1.8m)内で作業中、法面が約8mに渡って崩壊した。","3","建設業","301","土木工事業","","","1~9","7","環境等","71","環境等","","","5","崩壊、倒壊"
"16","1995","平成","7","1","9~10","トレーラーから荷(鋳鉄管14本)を卸す作業中、横付けしたトラックから荷台へ飛び移った際に荷が崩れ、荷と共に1.5mの高さから墜落した。","4","運輸交通業","403","道路貨物運送業","","","100~299","6","荷","61","荷","","","1","墜落、転落"
"17","1995","平成","7","1","15~16","アウトリガー付4tトラックに小型ドラグ・ショベルを積み込む作業中、操作レバー側のアウトリガーが稼働しなかったためトラックが傾き、隣に駐車してあった軽トラックとの間に挟まれた。","3","建設業","301","土木工事業","","","30~49","2","物上げ装置、運搬機械","22","動力運搬機","","","7","はさまれ、巻き込まれ"
"18","1995","平成","7","1","23~24","荷を運送中、高速道路でトラックに追突した。","4","運輸交通業","403","道路貨物運送業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"19","1995","平成","7","1","8~9","ビル8階フロアにおいて清掃作業中、吹き抜け部分の手摺に身を乗り出した際、約40m下の地下2階床に墜落した。","15","清掃・と畜業","","","","","500~999","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"20","1995","平成","7","1","8~9","高速道路で起きた玉突事故に巻き込まれた。","4","運輸交通業","402","道路旅客運送業","","","100~299","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"21","1995","平成","7","1","10~11","クローラクレーンで鉄筋カゴの建込み作業中、同カゴを主巻フックから補巻フックに吊り変える際、降下防止のための角パイプを引き抜いたところ、カゴが降下して身体が引き込まれた。","3","建設業","301","土木工事業","","","1~9","2","物上げ装置、運搬機械","21","動力クレーン等","","","7","はさまれ、巻き込まれ"
"22","1995","平成","7","1","11~12","変電室内で断路器等の埃をはたきで払っていたところ、高圧充電電路(6600V)に接触した。","15","清掃・と畜業","","","","","300~499","3","その他の装置等","35","電気設備","","","13","感電"
"23","1995","平成","7","1","11~12","鉄骨造4階建建築現場で屋根の取付作業中、脇の足場作業床(枠組足場7段目、高さ14.4m)上から材を屈で取り出していたところ、手摺の間より地上に墜落した。","3","建設業","302","建築工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"24","1995","平成","7","1","14~15","外壁塗装工事のための足場を設置する際、高さ3.93mの鉄鋼桁から墜落した。","3","建設業","302","建築工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"25","1995","平成","7","1","15~16","バックホウで伐倒木の直引き出し作業中、伐倒木が急に抜け、その反動でバックホウが転倒した。","3","建設業","301","土木工事業","","","10~29","1","動力機械","14","建設機械等","","","2","転倒"
"26","1995","平成","7","1","16~17","木造2階建家屋の古い屋根瓦を撤去し、屋根にシートを掛けて桟を打つ作業中、屋根から墜落した。","3","建設業","302","建築工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"27","1995","平成","7","1","20~21","2tトラックで高速道路を走行中、積雪のため玉突衝突に巻き込まれた。","8","商業","","","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"28","1995","平成","7","1","20~21","4tトラックで高速道路を走行中、スリップしたライトバンにトラックが衝突したところへ、被災者の車が衝突した。","4","運輸交通業","403","道路貨物運送業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"29","1995","平成","7","1","1~2","トラックで走行中、カーブでセンターラインをはみ出し、対向してきたトラックと衝突した。","8","商業","","","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"30","1995","平成","7","1","8~9","貯木場において、丸太18本を束ねていたワイヤロープを外したところ、丸太の山が崩壊した。","1","製造業","104","木材・木製品製造業","","","10~29","5","物質、材料","52","材料","","","5","崩壊、倒壊"
"31","1995","平成","7","1","8~9","作業前に廃材を集めて焚き火中、同僚が火勢を強くするためガソリンをかけたところ、火が大きくなり被災者が火傷した。","3","建設業","301","土木工事業","","","10~29","5","物質、材料","51","危険物、有害物等","","","11","高温・低温の物との接触"
"32","1995","平成","7","1","8~9","工事現場の門扉を開けるため車を停め、道路を横断した際、走行してきたトラックにはねられた。","3","建設業","303","その他の建設業","","","1~9","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"33","1995","平成","7","1","10~11","トラックから荷卸し作業中、荷台から転落した被災者の上に、荷(樹脂入りドラム缶)が落下してきた。","4","運輸交通業","403","道路貨物運送業","","","10~29","6","荷","61","荷","","","4","飛来、落下"
"34","1995","平成","7","1","11~12","自社敷地内において、法面の途中に構台を設け、その上に小型ドラグ・ショベルを載せて法面を掘削中、ドラグ・ショベルと共に転落した。","3","建設業","301","土木工事業","","","1~9","1","動力機械","14","建設機械等","","","1","墜落、転落"
"35","1995","平成","7","1","13~14","ビル6階ベランダのガラス製手摺の外側でガラスを清掃中、24.6m下に墜落した。","15","清掃・と畜業","","","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"36","1995","平成","7","1","15~16","トラックで帰社途中、国道を右折する際、直進してきた大型トラックと衝突した。","4","運輸交通業","403","道路貨物運送業","","","1~9","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"37","1995","平成","7","1","19~20","バンを車庫に入れる際、側壁に衝突したため降車したところ、車が動き出し、ドアと車体の間に挟まれた。","8","商業","","","","","1~9","2","物上げ装置、運搬機械","23","乗物","","","7","はさまれ、巻き込まれ"
"38","1995","平成","7","1","22~23","4tトラックで国道を走行中、センターラインをはみ出し、対向してきた大型トラックと正面衝突した。","4","運輸交通業","403","道路貨物運送業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"39","1995","平成","7","1","3~4","別店舗に向かう途中、停車中のトラックに追突した。","8","商業","","","","","1~9","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"40","1995","平成","7","1","5~6","2tトラックで走行中、交差点で衝突事故を起こして跳ね飛ばされた車と衝突した。","4","運輸交通業","403","道路貨物運送業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"41","1995","平成","7","1","8~9","建築用コンパネを倉庫内の棚に仮置きするため、コンパネ30枚と被災者を載せたフォークリフトのフォークを高さ約2mに上げたところ、被災者がバランスを崩して墜落した。","8","商業","","","","","30~49","2","物上げ装置、運搬機械","22","動力運搬機","","","1","墜落、転落"
"42","1995","平成","7","1","10~11","ドラグ・ショベルのバケットに溶接したフックに鋼製矢板(250キログラム)を吊り上げ旋回したところ、吊りクランプのワイヤがフックから外れて矢板が落下し、被災者に当たった。","3","建設業","301","土木工事業","","","1~9","3","その他の装置等","37","用具","","","4","飛来、落下"
"43","1995","平成","7","1","12~13","木造家屋の2階屋根上で温水システム機器の保守、点検作業中、足を滑らせ約9m下の水路に墜落した。","3","建設業","303","その他の建設業","","","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"44","1995","平成","7","1","9~10","ドラグ・ショベルで作業箇所へ向かう途中、路肩から約4m下の下水路に転落した。","3","建設業","301","土木工事業","","","10~29","1","動力機械","14","建設機械等","","","1","墜落、転落"
"45","1995","平成","7","1","14~15","工事現場内において、建設機械の旋回範囲内に立ち入ったところ、カウンターウエイトに激突され、構台の手摺(高さ1.14m)を越え掘削面(深さ11.75m)に墜落した。","17","その他の事業","","","","","50~99","1","動力機械","14","建設機械等","","","1","墜落、転落"
"46","1995","平成","7","1","14~15","軽ワゴン車で電化製品の補修業務先へ向かう途中、雪でスリップしてセンターラインを越え、対向してきた大型トラックと衝突した。","1","製造業","117","その他の製造業","","","30~49","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"47","1995","平成","7","1","16~17","窓の取付予定箇所に墨付を行った後、道具の一部を忘れたことに気付き、柱をよじ登って取りに行き、戻る途中で足を踏み外し墜落した。","3","建設業","302","建築工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"48","1995","平成","7","1","1~2","梅園造成現場で雑木林の伐採後の集材作業工程において、バックホウで引いていた松の木が切株に引っ掛かった状態になり、そのまま引き続けたため松の木が跳ね上がり、近くで玉掛作業をしていた被災者の首を直撃した。","4","運輸交通業","401","鉄道・軌道・水運・航空業","","","10~29","6","荷","61","荷","","","6","激突され"
"49","1995","平成","7","1","8~9","ジョレンを使って土砂の均し作業中、後進してきたパワー・ショベルに轢かれた。","3","建設業","301","土木工事業","","","10~29","1","動力機械","14","建設機械等","","","7","はさまれ、巻き込まれ"
"50","1995","平成","7","1","10~11","タンクローリーで帰社途中、登り勾配で停車し後側に回り込んだところ、突然車が滑り出し、車体とガードレールの間に挟まれた。","4","運輸交通業","403","道路貨物運送業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","7","はさまれ、巻き込まれ"
"51","1995","平成","7","1","11~12","高さ30mの箇所でジョイント取付作業中、ジョイントボルトを入れる際、地上に墜落した。","3","建設業","303","その他の建設業","","","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"52","1995","平成","7","1","11~12","港湾工事に伴う防波堤上部工事において、型枠内に生コンクリートを打設中、コンクリートポンプ車の補助作業をしていた被災者が海に落ちた。","3","建設業","301","土木工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"53","1995","平成","7","1","13~14","汚水管布設工事現場で警備作業中、ドラグ・ショベルの回転範囲内に入ったため、カウンターウエイトと土止用部材の間に挟まれた。","17","その他の事業","","","","","1~9","1","動力機械","14","建設機械等","","","7","はさまれ、巻き込まれ"
"54","1995","平成","7","1","14~15","工場敷地内で植木の剪定作業中、脚立から降りる際、石垣と通路面の段差(約30センチメートル)を踏み外し転倒した。","1","製造業","113","一般機械器具製造業","","","100~299","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"55","1995","平成","7","1","10~11","自動ラインの棒鋼を切断する工程において、400tシャーの棒鋼を押さえるクランプとテーブルに挟まれた。","1","製造業","110","鉄鋼業","","","100~299","1","動力機械","16","一般動力機械","","","7","はさまれ、巻き込まれ"
"56","1995","平成","7","1","11~12","配電線接近樹木を伐採中、伐倒木が控えロープを持っていた被災者側に倒れた。","6","農林業","601","農業","","","1~9","7","環境等","71","環境等","","","6","激突され"
"57","1995","平成","7","1","11~12","同僚が運転する大型トラックの運転席後部のベットで仮眠中、高速道路で渋滞により停車中の大型トラックに追突した際、頭部を打撲した。","4","運輸交通業","403","道路貨物運送業","","","50~99","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"58","1995","平成","7","1","11~12","高速道路下のパネルを組み合わせた吊り足場上で足場を解体中、取り外すべきパネルが隣のパネルに引っかかったため、隣のパネルに乗りそのパネルを吊っているチェーンを緩めたところ、吊り金具からチェーンが外れ、約10m下の地上に墜落した。","3","建設業","301","土木工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"59","1995","平成","7","1","3~4","4tトラックで国道を走行中、対向してきた大型トレーラーと正面衝突した。","8","商業","","","","","30~49","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"60","1995","平成","7","1","6~7","バイクで新聞配達中、地震により切れて垂れ下がった電線に首を引っかけ転倒後、ワゴン車に轢かれた。","8","商業","","","","","10~29","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"61","1995","平成","7","1","8~9","不整地運搬車で砂防ダム建設現場の取付道路を走行中、約5m転落した。","3","建設業","301","土木工事業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","1","墜落、転落"
"62","1995","平成","7","1","13~14","作業を終えて帰社途中、交差点で対向車と衝突した。","3","建設業","302","建築工事業","","","30~49","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"63","1995","平成","7","1","16~17","鉄筋コンクリート2階建の屋根の下張り作業中、足場4段目から墜落した。","3","建設業","302","建築工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"64","1995","平成","7","1","16~17","地下ピットの湧水用水中ポンプを水中から引き出して修理後、再度水中の所定位置に据え付けようとしたところ、漏電していた同ポンプにより感電した。","1","製造業","109","窯業土石製品製造業","","","10~29","1","動力機械","16","一般動力機械","","","13","感電"
"65","1995","平成","7","1","16~17","谷の水路建設工事中、水路(深さ1.5m)沿いに天端近くを歩いていたところ、積雪に足を取られ、水路に転落した。","3","建設業","301","土木工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"66","1995","平成","7","1","4~5","車で機関誌を配達中、国道でスリップして反対車線にはみ出し、対向してきた大型車と衝突した。","17","その他の事業","","","","","1~9","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"67","1995","平成","7","1","6~7","追突事故を起こし、相手方を確認した後、トラックに乗ろうとした時、後方から来たトラックに接触された。","4","運輸交通業","403","道路貨物運送業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"68","1995","平成","7","1","6~7","構内において、荷(1.09×1.09×1.7m)を積んだフォークリフトの運転手が被災者に気付かず、接触し1m程引きずった。","4","運輸交通業","403","道路貨物運送業","","","30~49","2","物上げ装置、運搬機械","22","動力運搬機","","","7","はさまれ、巻き込まれ"
"69","1995","平成","7","1","8~9","事業場内で2.8tクレーンを操作中、吊り荷が落下してきた。","1","製造業","110","鉄鋼業","","","10~29","2","物上げ装置、運搬機械","21","動力クレーン等","","","4","飛来、落下"
"70","1995","平成","7","1","10~11","空気圧縮機により送気を受けて海中に潜水し、鉄筋を水中溶接するための準備作業中、空気圧縮機のエンジン排気ガスが送気され、一酸化炭素中毒により意識を失い溺死した。","3","建設業","301","土木工事業","","","10~29","3","その他の装置等","31","圧力容器","","","12","有害物等との接触"
"71","1995","平成","7","1","10~11","空気圧縮機により送気を受けて海中に潜水し、鉄筋を水中溶接するための準備作業中、空気圧縮機のエンジン排気ガスが送気され、一酸化炭素中毒により意識を失い溺死した。","3","建設業","301","土木工事業","","","10~29","3","その他の装置等","31","圧力容器","","","12","有害物等との接触"
"72","1995","平成","7","1","10~11","鉄骨組立作業中、H型鋼上を移動していたところ、6.6m下の地面に墜落した。","3","建設業","302","建築工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"73","1995","平成","7","1","12~13","下水管布設工事において、掘削箇所(幅約1.2m、深さ約1.8m)に入ったところ、既設コンクリート製側溝の側壁が倒れてきた。","3","建設業","301","土木工事業","","","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","5","崩壊、倒壊"
"74","1995","平成","7","1","12~13","トラックに同乗し国道を走行中、道路左側に駐車中の2tトラックに追突した。","4","運輸交通業","403","道路貨物運送業","","","1~9","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"75","1995","平成","7","1","16~17","木造家屋建築工事において、型枠組立のため釘打ち中、2階床端部から足を踏み外し3.4m下に墜落した。","3","建設業","302","建築工事業","","","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"76","1995","平成","7","1","21~22","新聞の拡販業務を終え自転車で戻る途中、交差点を右折する際、対向車にはねられた。","8","商業","","","","","10~29","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"77","1995","平成","7","1","9~10","荷掛作業をしていた被災者が、急斜面(勾配約40度)に転落していた。","6","農林業","601","農業","","","1~9","7","環境等","71","環境等","","","1","墜落、転落"
"78","1995","平成","7","1","10~11","中2階の丸巻き職場において、反物を丸巻きに変える加工機へ運ぼうとしたところ、2.6m下の1階コンクリート床面に墜落した。","1","製造業","102","繊維工業","","","10~29","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"79","1995","平成","7","1","10~11","橋梁下部工事における支保工解体作業中、35tクローラクレーンで吊り上げられたH型鋼(1.2t)とコンクリート壁の間に挟まれた。","3","建設業","301","土木工事業","","","1~9","2","物上げ装置、運搬機械","21","動力クレーン等","","","7","はさまれ、巻き込まれ"
"80","1995","平成","7","1","11~12","ドラグ・ショベルでコンクリートホッパーを吊り、コンクリート打設作業中、ドラグ・ショベルが滑り、下方でホッパーを受け取っていた被災者にホッパーが激突した。","3","建設業","301","土木工事業","","","1~9","1","動力機械","14","建設機械等","","","6","激突され"
"81","1995","平成","7","1","13~14","屋根の除雪作業中、屋上から12.1m下のアスファルト地面に墜落した。","17","その他の事業","","","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"82","1995","平成","7","1","13~14","高所作業車に乗り配線作業中、作業床上の被災者が、作業床を操作し後退させたところ、躯体コンクリート壁と作業床の手摺の間に頭部を挟まれた。","3","建設業","303","その他の建設業","","","30~49","1","動力機械","14","建設機械等","","","7","はさまれ、巻き込まれ"
"83","1995","平成","7","1","15~16","パワー・ショベルで吊り上げた塩化ビニール製曲管(20キログラム)を設置していたところ、バケットと側溝の間に挟まれた。","3","建設業","301","土木工事業","","","10~29","1","動力機械","14","建設機械等","","","7","はさまれ、巻き込まれ"
"84","1995","平成","7","1","16~17","トラックで県道を走行中、カーブを曲がりきれずにセンターラインを越え、対向車と衝突した。","4","運輸交通業","403","道路貨物運送業","","","50~99","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"85","1995","平成","7","1","17~18","木造2階建家屋の2階既設部分と増築部分の境界で、屋根の一部を壊した箇所に防水シートを貼っていたところ、足を滑らせ墜落した。","3","建設業","302","建築工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"86","1995","平成","7","1","18~19","バイクで新聞配達中、一時停止していたところ、乗用車に追突された。","8","商業","","","","","30~49","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"87","1995","平成","7","1","11~12","ライトバンで営業先に向かう途中、対向車線にはみ出し、大型トラックと正面衝突した。","8","商業","","","","","1~9","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"88","1995","平成","7","1","11~12","外部足場最上部の資材取組口で、ウインチにより材を地上に降ろそうとしていたところ、作業床端(高さ15.63m)より墜落した。","3","建設業","302","建築工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"89","1995","平成","7","1","12~13","ホッパーの架台(H型鋼製)を製作中、片面を溶接後、天井クレーンで表裏を反転させていたところ、玉掛用ワイヤロープがフックから外れ、架台が当たった。","8","商業","","","","","1~9","2","物上げ装置、運搬機械","21","動力クレーン等","","","6","激突され"
"90","1995","平成","7","1","14~15","制御盤の出荷検査作業中、検査用仮設電気(三相交流400V)の露出部分に接触した。","1","製造業","114","電気機械器具製造業","","","1~9","3","その他の装置等","35","電気設備","","","13","感電"
"91","1995","平成","7","1","15~16","タンデムローラーで農道の舗装工事中、後進しようとしたところ、道路沿いの川に転落した。","3","建設業","301","土木工事業","","","10~29","1","動力機械","14","建設機械等","","","1","墜落、転落"
"92","1995","平成","7","1","8~9","造成の下工事として山林内で伐木作業中、伐倒木の枝打ちをしていたところ、もたれ木となっていた木が倒れてきた。","3","建設業","301","土木工事業","","","10~29","7","環境等","71","環境等","","","5","崩壊、倒壊"
"93","1995","平成","7","1","10~11","ビル地下3階の電気室内において、高圧線(6600V)に電力量計を取付中、充電部分に接触した。","3","建設業","303","その他の建設業","","","1~9","3","その他の装置等","35","電気設備","","","13","感電"
"94","1995","平成","7","1","8~9","パワー・ショベルで排水溝を掘削中、ショベルのバケットを上げたところ、法面より後方にショベルもろとも転落した。","3","建設業","301","土木工事業","","","1~9","1","動力機械","14","建設機械等","","","1","墜落、転落"
"95","1995","平成","7","1","8~9","林道開設工事のため新設道路上にかかる立木を伐採中、伐倒木の下敷きになった。","3","建設業","301","土木工事業","","","1~9","7","環境等","71","環境等","","","4","飛来、落下"
"96","1995","平成","7","1","9~10","下水道設備工事のためポンプ室の開口部近くで作業中、深さ7.2mのピットに墜落した。","3","建設業","302","建築工事業","","","300~499","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"97","1995","平成","7","1","10~11","鉱山構内において、トロッコと積込シュート口の間に挟まれた。","2","鉱業","202","土石採取業","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","7","はさまれ、巻き込まれ"
"98","1995","平成","7","1","10~11","電線巻取用木製ドラム側板7枚(90キログラム)を移動中、被災者が転倒した弾みで、側板6枚が倒壊した。","1","製造業","104","木材・木製品製造業","","","50~99","5","物質、材料","52","材料","","","5","崩壊、倒壊"
"99","1995","平成","7","1","15~16","トラックで国道を走行中、前車を追い越そうとしてセンターラインを越えたところ、対向してきたトラックと衝突した。","8","商業","","","","","10~29","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
"100","1995","平成","7","1","16~17","地盤の緩んだ法面の崩壊防止対策として岩盤を破砕するための準備作業中、作業箇所真上の法面が崩壊し、土砂に押し流された。","3","建設業","301","土木工事業","","","30~49","7","環境等","71","環境等","","","5","崩壊、倒壊"
"101","1995","平成","7","1","17~18","金属製品製造工場内の洗浄室において、トリクレン洗浄槽(60×180×132センチメートル)の残留トリクレンを布で拭き取る作業中、急性中毒になった。","1","製造業","112","金属製品製造業","","","30~49","5","物質、材料","51","危険物、有害物等","","","12","有害物等との接触"
"102","1995","平成","7","1","13~14","チェーンソーで伐倒木の枝打ちをする際、バランスを崩し約3.8m下の舗装道路に墜落した。","3","建設業","303","その他の建設業","","","50~99","7","環境等","71","環境等","","","1","墜落、転落"
"103","1995","平成","7","1","14~15","屋根を取り付けるスミ木を取りに行こうとしたところ、もやの上で滑り約3.7m下のコンクリート床面に墜落した。","3","建設業","302","建築工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"104","1995","平成","7","1","15~16","金型保管棚から金型を移動させようと、棚板を手前に引いたところ、棚が倒れた反動で跳ね飛ばされ、頭部を床に強打した。","1","製造業","105","家具・装備品製造業","","","300~499","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","5","崩壊、倒壊"
"105","1995","平成","7","1","18~19","タクシーで目的地に到着後、運転席から降り、後続のタクシーを誘導していたところ、乗用車に轢かれた。","4","運輸交通業","402","道路旅客運送業","","","100~299","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"106","1995","平成","7","1","15~16","バイクで走行中、信号のない交差点で大型トラックと出会い頭に衝突した。","1","製造業","108","化学工業","","","不明","2","物上げ装置、運搬機械","23","乗物","","","17","交通事故（道路）"
"107","1995","平成","7","1","16~17","下水処理設備工事現場において、移動中に最初沈殿池(深さ8.6m)に墜落した。","3","建設業","302","建築工事業","","","1~9","4","仮設物、建築物、構築物等","41","仮設物、建築物、構築物等","","","1","墜落、転落"
"108","1995","平成","7","1","0~1","構内駐車場でブル・ドーザーのエンジンを修理中、移動式クレーン(つり上げ荷重4.8t)で吊っていたバケットが突然降下し、アームと機体フレームの間に頭部を挟まれた。","1","製造業","117","その他の製造業","","","1~9","2","物上げ装置、運搬機械","21","動力クレーン等","","","7","はさまれ、巻き込まれ"
"109","1995","平成","7","1","3~4","大型トラックで国道を走行中、凍結路面で対向車線に飛び出し、大型トラックと正面衝突した。","4","運輸交通業","403","道路貨物運送業","","","50~99","2","物上げ装置、運搬機械","22","動力運搬機","","","17","交通事故（道路）"
